sub,block,stim,stim_num,phc1,phc5,decrease
154,2,c17.jpg,8,180.4038006,61.13425466,119.2695459
154,2,c11.jpg,9,67.06325224,114.4577427,-47.39449046
154,2,c2.jpg,10,88.28491428,92.35809073,-4.07317645
154,2,c6.jpg,11,366.730954,-84.90205279,451.6330068
154,2,c19.jpg,12,133.0222229,30.86423824,102.1579847
156,1,c12.jpg,1,233.9451691,59.62312967,174.3220394
156,1,c3.jpg,2,95.99023116,-0.177043692,96.16727485
156,1,c24.jpg,3,4.6998546,100.7435605,-96.0437059
156,1,c14.jpg,4,98.75774006,75.82477617,22.93296389
156,1,c9.jpg,5,64.11711849,-87.94722918,152.0643477
156,1,c4.jpg,6,24.40480062,12.10993029,12.29487033
156,1,c22.jpg,7,55.72217101,139.4506693,-83.72849829
156,1,c20.jpg,8,152.9521761,3.433164998,149.5190111
156,1,c23.jpg,9,116.6758,60.24385617,56.43194383
156,1,c5.jpg,10,52.55491852,3.194340455,49.36057807
156,1,c15.jpg,11,238.1107495,-126.4778752,364.5886247
156,1,c7.jpg,12,57.55167171,-49.5701028,107.1217745
157,2,c3.jpg,1,54.55438554,45.52075887,9.03362667
157,2,c15.jpg,2,166.1594748,93.95283707,72.20663773
157,2,c7.jpg,3,151.3704568,177.8923191,-26.5218623
157,2,c9.jpg,4,219.4178143,-16.1018621,235.5196764
157,2,c5.jpg,5,80.91436985,-42.0743637,122.9887336
157,2,c22.jpg,6,86.96264483,-159.2192792,246.181924
157,2,c14.jpg,7,242.7782654,73.45530891,169.3229565
157,2,c4.jpg,8,-26.43308685,178.3404398,-204.7735267
157,2,c20.jpg,9,-6.032628285,310.6836845,-316.7163128
157,2,c23.jpg,10,93.33858983,-95.63728589,188.9758757
157,2,c24.jpg,11,85.27765234,440.9873169,-355.7096646
157,2,c12.jpg,12,155.3851702,-174.6298393,330.0150095
158,1,c5.jpg,1,141.9911743,133.8038274,8.1873469
158,1,c15.jpg,2,115.0845131,61.00874124,54.07577186
158,1,c4.jpg,3,132.8401616,49.36160864,83.47855296
158,1,c12.jpg,4,108.1738798,-50.69453,158.8684098
158,1,c14.jpg,5,68.970525,182.7265864,-113.7560614
158,1,c9.jpg,6,179.7901152,26.51703386,153.2730813
158,1,c23.jpg,7,173.5840822,142.0919213,31.4921609
158,1,c3.jpg,8,171.0714651,-2.917237683,173.9887028
158,1,c22.jpg,9,97.15437307,43.50945075,53.64492232
158,1,c24.jpg,10,-26.34200293,75.90779552,-102.2497984
158,1,c7.jpg,11,105.4371438,134.5890155,-29.1518717
158,1,c20.jpg,12,199.8813804,29.22224844,170.659132
161,1,c7.jpg,1,247.8586648,279.0966059,-31.2379411
161,1,c12.jpg,2,108.9331728,-4.672405002,113.6055778
161,1,c22.jpg,3,113.6183864,245.8225384,-132.204152
161,1,c5.jpg,4,-22.78510714,203.6793024,-226.4644095
161,1,c23.jpg,5,239.5409655,113.7413886,125.7995769
161,1,c15.jpg,6,357.0040017,89.83006719,267.1739345
161,1,c3.jpg,7,60.43556937,-45.11586933,105.5514387
161,1,c14.jpg,8,206.4468541,-4.564776685,211.0116308
161,1,c20.jpg,9,119.0294189,236.0870289,-117.05761
161,1,c9.jpg,10,143.519308,390.105001,-246.585693
161,1,c24.jpg,11,42.89092025,16.64472627,26.24619398
161,1,c4.jpg,12,-130.3258235,144.7075651,-275.0333886
162,2,c11.jpg,1,116.3475982,-43.16115676,159.508755
162,2,c6.jpg,2,79.22677296,138.8904709,-59.66369794
162,2,c17.jpg,3,69.94489972,23.12039792,46.8245018
162,2,c13.jpg,4,53.7879495,70.12806884,-16.34011934
162,2,c2.jpg,5,-85.89559894,2.99786909,-88.89346803
162,2,c21.jpg,6,-25.58722566,82.36820025,-107.9554259
162,2,c10.jpg,7,97.1465031,29.28681771,67.85968539
162,2,c8.jpg,8,9.389802146,10.96585144,-1.576049294
162,2,c1.jpg,9,86.40019713,-17.64562515,104.0458223
162,2,c19.jpg,10,4.477835298,-30.77338641,35.25122171
162,2,c18.jpg,11,74.12089631,48.36376253,25.75713378
162,2,c16.jpg,12,57.87900189,87.29694316,-29.41794127
163,2,c7.jpg,1,222.1398306,-73.27180832,295.4116389
163,2,c24.jpg,2,104.3458508,200.1786034,-95.8327526
163,2,c15.jpg,3,50.79621369,25.52618514,25.27002855
163,2,c22.jpg,4,128.2944815,89.4337396,38.8607419
163,2,c23.jpg,5,67.57635118,27.00003663,40.57631455
163,2,c20.jpg,6,164.5146981,265.6917739,-101.1770758
163,2,c5.jpg,7,11.12899519,140.1839157,-129.0549205
163,2,c3.jpg,8,147.1687209,163.7943752,-16.6256543
163,2,c4.jpg,9,9.27142585,28.23183025,-18.9604044
163,2,c14.jpg,10,109.3122444,50.09762577,59.21461863
163,2,c12.jpg,11,249.0307368,-12.92200722,261.952744
163,2,c9.jpg,12,129.8972321,-98.45135744,228.3485895
164,1,c13.jpg,1,43.41101215,130.7982889,-87.38727675
164,1,c21.jpg,2,-100.35345,-37.33968471,-63.01376529
164,1,c2.jpg,3,72.6190457,89.50871651,-16.88967081
164,1,c19.jpg,4,87.34321543,44.36898715,42.97422828
164,1,c11.jpg,5,175.1372467,59.86401089,115.2732358
164,1,c1.jpg,6,78.40342068,-16.87968743,95.28310811
164,1,c16.jpg,7,73.88345815,6.936452734,66.94700542
164,1,c17.jpg,8,-46.46215823,63.70250918,-110.1646674
164,1,c10.jpg,9,100.3854069,5.112901087,95.27250581
164,1,c8.jpg,10,34.45905311,-5.945065414,40.40411852
164,1,c18.jpg,11,252.3507746,-87.39273104,339.7435056
164,1,c6.jpg,12,81.88446125,-94.92275326,176.8072145
165,2,c19.jpg,1,169.6575487,205.5724712,-35.9149225
165,2,c16.jpg,2,116.0885935,120.1096674,-4.0210739
165,2,c13.jpg,3,104.530071,30.03058045,74.49949055
165,2,c21.jpg,4,142.1262795,81.02042656,61.10585294
165,2,c1.jpg,5,66.84089973,13.65630753,53.1845922
165,2,c8.jpg,6,146.2341543,90.03372983,56.20042447
165,2,c11.jpg,7,77.76671886,6.651661948,71.11505691
165,2,c10.jpg,8,137.4016894,132.0423676,5.3593218
165,2,c17.jpg,9,149.7501122,99.06453098,50.68558122
165,2,c2.jpg,10,15.98093724,32.74046898,-16.75953174
165,2,c6.jpg,11,229.3237959,35.22335184,194.1004441
165,2,c18.jpg,12,90.76438252,104.4870328,-13.72265028
166,2,c18.jpg,1,-4.82593414,145.4846624,-150.3105965
166,2,c1.jpg,2,-12.11223127,5.018809711,-17.13104098
166,2,c6.jpg,3,61.22999654,182.1135918,-120.8835953
166,2,c13.jpg,4,202.8407786,108.4302524,94.4105262
166,2,c8.jpg,5,242.7921941,86.41738395,156.3748101
166,2,c11.jpg,6,87.40350713,-73.79186427,161.1953714
166,2,c17.jpg,7,108.0986125,-121.2722929,229.3709054
166,2,c19.jpg,8,88.44048075,1.014722297,87.42575845
166,2,c10.jpg,9,154.5248781,-77.35340828,231.8782864
166,2,c21.jpg,10,-17.49226495,-41.59579156,24.10352661
166,2,c16.jpg,11,216.3829365,12.08033038,204.3026061
166,2,c2.jpg,12,72.46233527,-126.7173059,199.1796412
167,1,c17.jpg,1,144.5558766,72.5443776,72.011499
167,1,c18.jpg,2,92.29589106,-62.90459869,155.2004898
167,1,c8.jpg,3,-22.00589111,-22.64551681,0.6396257
167,1,c21.jpg,4,-119.9932661,-49.45483537,-70.53843073
167,1,c19.jpg,5,-130.9086477,-128.7034129,-2.2052348
167,1,c1.jpg,6,64.73373394,-93.66581994,158.3995539
167,1,c6.jpg,7,2.018292904,211.1427044,-209.1244115
167,1,c13.jpg,8,124.6899134,104.8438189,19.8460945
167,1,c10.jpg,9,146.3635864,-36.78115293,183.1447393
167,1,c16.jpg,10,136.2468731,-6.815720483,143.0625936
167,1,c11.jpg,11,68.48476385,205.3706787,-136.8859149
167,1,c2.jpg,12,116.6628694,59.00725682,57.65561258
171,1,c13.jpg,1,17.5583973,7.732660118,9.825737182
171,1,c19.jpg,2,25.00533385,9.434839015,15.57049484
171,1,c2.jpg,3,-86.61627835,85.72320059,-172.3394789
171,1,c21.jpg,4,-14.74466477,31.61886359,-46.36352836
171,1,c1.jpg,5,-4.217076891,51.94395143,-56.16102832
171,1,c18.jpg,6,31.79563022,15.69846645,16.09716377
171,1,c16.jpg,7,69.21022234,-10.18368722,79.39390956
171,1,c10.jpg,8,43.29734053,115.7316314,-72.43429087
171,1,c8.jpg,9,63.86597535,111.8793067,-48.01333135
171,1,c11.jpg,10,-59.14522443,-54.81773595,-4.32748848
171,1,c17.jpg,11,55.2671422,16.90250422,38.36463798
171,1,c6.jpg,12,89.70066972,-34.665741,124.3664107
172,1,c3.jpg,1,85.04679866,-24.99773209,110.0445307
172,1,c7.jpg,2,125.8048244,-51.54803189,177.3528563
172,1,c4.jpg,3,179.9359705,-19.73026507,199.6662356
172,1,c5.jpg,4,100.6235794,67.26502217,33.35855723
172,1,c24.jpg,5,32.0186583,-115.4093226,147.4279809
172,1,c9.jpg,6,-10.45773215,37.0181843,-47.47591645
172,1,c12.jpg,7,68.14334457,-5.891855396,74.03519997
172,1,c14.jpg,8,185.8360784,52.56899806,133.2670803
172,1,c23.jpg,9,50.46501381,-29.0968505,79.56186431
172,1,c22.jpg,10,56.25498171,9.621272188,46.63370952
172,1,c15.jpg,11,284.2871435,49.85693691,234.4302066
172,1,c20.jpg,12,75.02488062,21.04966571,53.97521491
173,2,c8.jpg,1,-153.9363672,10.66625122,-164.6026184
173,2,c11.jpg,2,-107.6736206,-55.11918028,-52.55444032
173,2,c10.jpg,3,54.45038833,0.838364436,53.61202389
173,2,c18.jpg,4,46.38949427,-78.52904945,124.9185437
173,2,c16.jpg,5,-17.42545469,-183.230319,165.8048643
173,2,c17.jpg,6,-3.273119684,-164.3015147,161.028395
173,2,c21.jpg,7,41.06675845,53.62409845,-12.55734
173,2,c2.jpg,8,54.15436107,-73.13197194,127.286333
173,2,c19.jpg,9,47.7343696,-107.2372131,154.9715827
173,2,c13.jpg,10,-7.682615873,-86.2786219,78.59600603
173,2,c1.jpg,11,-93.06251134,-92.73301852,-0.32949282
173,2,c6.jpg,12,36.14387207,20.56233352,15.58153855
174,1,c16.jpg,1,-45.13832339,-114.9380655,69.79974211
174,1,c19.jpg,2,-79.03218034,-33.0571021,-45.97507824
174,1,c10.jpg,3,9.141679678,-29.48741732,38.629097
174,1,c21.jpg,4,14.28752879,61.38172584,-47.09419705
174,1,c8.jpg,5,-34.0478941,-70.41894828,36.37105418
174,1,c2.jpg,6,-8.957701018,-57.89563585,48.93793483
174,1,c6.jpg,7,55.80902368,-39.59859428,95.40761796
174,1,c17.jpg,8,-25.17255956,-107.4931125,82.32055294
174,1,c18.jpg,9,38.93300353,-75.49119856,114.4242021
174,1,c11.jpg,10,1.697119578,-127.9864606,129.6835802
174,1,c1.jpg,11,70.57207246,-96.832281,167.4043535
174,1,c13.jpg,12,-33.25723782,38.16258031,-71.41981813
175,2,c9.jpg,1,52.91812347,153.8531835,-100.93506
175,2,c20.jpg,2,27.65105994,126.6805819,-99.02952196
175,2,c4.jpg,3,172.9682234,17.73144624,155.2367772
175,2,c7.jpg,4,78.37544276,48.64343575,29.73200701
175,2,c23.jpg,5,14.43649494,45.54621116,-31.10971622
175,2,c5.jpg,6,109.07444,123.0362024,-13.9617624
175,2,c12.jpg,7,70.26219034,77.099485,-6.83729466
175,2,c14.jpg,8,17.23272586,61.85294661,-44.62022075
175,2,c24.jpg,9,154.0769855,90.4872635,63.589722
175,2,c15.jpg,10,33.58092873,19.71287158,13.86805715
175,2,c3.jpg,11,28.91097858,83.03381935,-54.12284077
175,2,c22.jpg,12,0.191700597,-4.033641749,4.225342346
176,1,c7.jpg,1,181.7571105,113.7178902,68.0392203
176,1,c3.jpg,2,140.4255292,29.30577597,111.1197532
176,1,c5.jpg,3,87.52935879,-20.25424596,107.7836048
176,1,c15.jpg,4,87.56978067,110.723802,-23.15402133
176,1,c12.jpg,5,324.1485586,325.0299572,-0.8813986
176,1,c4.jpg,6,164.0965243,-155.2045054,319.3010297
176,1,c23.jpg,7,170.7018431,53.93961788,116.7622252
176,1,c9.jpg,8,23.97017242,233.5351066,-209.5649342
176,1,c24.jpg,9,230.2982389,539.368383,-309.0701441
176,1,c20.jpg,10,301.8279457,33.2849551,268.5429906
176,1,c14.jpg,11,90.38391268,-345.6586259,436.0425386
176,1,c22.jpg,12,96.79366258,388.6215205,-291.8278579
178,1,c3.jpg,1,115.2392936,32.36772917,82.87156443
178,1,c20.jpg,2,-101.6504735,89.3392819,-190.9897554
178,1,c5.jpg,3,-35.84862384,17.13023528,-52.97885912
178,1,c7.jpg,4,-87.59466823,-26.72606819,-60.86860004
178,1,c23.jpg,5,152.9021693,29.10308008,123.7990892
178,1,c15.jpg,6,63.47938456,96.56644529,-33.08706073
178,1,c4.jpg,7,156.7499941,-21.1739578,177.9239519
178,1,c22.jpg,8,67.48414464,-21.48607883,88.97022347
178,1,c12.jpg,9,100.8102007,-98.76722684,199.5774275
178,1,c9.jpg,10,150.8471737,-9.179593131,160.0267668
178,1,c24.jpg,11,-37.02151336,18.77291313,-55.79442649
178,1,c14.jpg,12,-75.0595405,25.2823841,-100.3419246
181,1,c1.jpg,1,151.3646695,31.37088176,119.9937877
181,1,c8.jpg,2,66.8643944,32.61038952,34.25400488
181,1,c11.jpg,3,-18.08140799,-13.33949122,-4.74191677
181,1,c2.jpg,4,-25.98704623,-72.57109257,46.58404634
181,1,c21.jpg,5,-114.981397,-47.82918489,-67.15221211
181,1,c16.jpg,6,-1.815949968,-123.5264505,121.7105005
181,1,c10.jpg,7,104.1959704,102.5667904,1.62918
181,1,c6.jpg,8,-12.28017828,117.9871285,-130.2673068
181,1,c17.jpg,9,41.7496391,46.82259443,-5.07295533
181,1,c19.jpg,10,43.76432204,-81.00697482,124.7712969
181,1,c13.jpg,11,64.98738079,-13.14809709,78.13547788
181,1,c18.jpg,12,-9.818584605,88.04121838,-97.85980299
182,2,c5.jpg,1,55.07723626,233.3070278,-178.2297915
182,2,c12.jpg,2,-35.00404724,10.6508325,-45.65487974
182,2,c7.jpg,3,140.0242825,49.15206407,90.87221843
182,2,c20.jpg,4,-22.67772764,38.81786031,-61.49558795
182,2,c9.jpg,5,-24.65397657,-16.34808733,-8.30588924
182,2,c23.jpg,6,34.5706525,57.37112809,-22.80047559
182,2,c14.jpg,7,151.586677,-76.36364257,227.9503196
182,2,c24.jpg,8,27.02183305,139.3694518,-112.3476188
182,2,c22.jpg,9,-79.8076988,161.1455525,-240.9532513
182,2,c15.jpg,10,14.90834763,36.08264343,-21.1742958
182,2,c3.jpg,11,0.324871182,219.2122728,-218.8874016
182,2,c4.jpg,12,170.6008721,-38.11009358,208.7109657
183,1,c15.jpg,1,138.7178608,-14.09841851,152.8162793
183,1,c22.jpg,2,-69.62193031,87.27728796,-156.8992183
183,1,c14.jpg,3,-209.7685997,-104.2341036,-105.5344961
183,1,c12.jpg,4,-55.90195271,120.2407561,-176.1427088
183,1,c23.jpg,5,21.19384041,-43.12334118,64.31718159
183,1,c3.jpg,6,85.67297693,-69.07337516,154.7463521
183,1,c7.jpg,7,248.2943735,94.42798346,153.86639
183,1,c9.jpg,8,-62.49808786,-46.91813399,-15.57995387
183,1,c24.jpg,9,22.5330102,165.8449712,-143.311961
183,1,c5.jpg,10,142.2438461,-167.0653184,309.3091645
183,1,c20.jpg,11,32.82935933,-0.379478894,33.20883822
183,1,c4.jpg,12,100.3244479,-23.99099169,124.3154396
184,2,c22.jpg,1,226.7493268,116.813214,109.9361128
184,2,c23.jpg,2,-0.444010352,-194.074132,193.6301216
184,2,c14.jpg,3,-128.9742406,48.9553643,-177.9296049
184,2,c7.jpg,4,152.7031065,10.94454168,141.7585648
184,2,c9.jpg,5,-14.57775737,-15.12640993,0.54865256
184,2,c24.jpg,6,189.4780802,-38.31007651,227.7881567
184,2,c15.jpg,7,79.14965535,115.4109718,-36.26131645
184,2,c4.jpg,8,-70.23065698,-126.779647,56.54899002
184,2,c20.jpg,9,-142.8963455,-6.336086599,-136.5602589
184,2,c12.jpg,10,26.34716074,-63.841272,90.18843274
184,2,c3.jpg,11,-3.214393892,-113.8079801,110.5935862
184,2,c5.jpg,12,96.3787327,37.00305666,59.37567604
185,1,c24.jpg,1,14.85718814,-42.15617947,57.01336761
185,1,c23.jpg,2,-143.8911165,-78.25937527,-65.63174123
185,1,c7.jpg,3,134.8304707,-68.86824608,203.6987168
185,1,c22.jpg,4,0.435010534,48.63546428,-48.20045375
185,1,c15.jpg,5,96.50032752,-4.63414936,101.1344769
185,1,c9.jpg,6,-35.91755896,-27.53259706,-8.3849619
185,1,c20.jpg,7,58.72400454,346.8258149,-288.1018104
185,1,c3.jpg,8,183.9106356,-18.48682929,202.3974649
185,1,c4.jpg,9,21.58906996,234.5857171,-212.9966471
185,1,c5.jpg,10,167.3237494,57.47882075,109.8449287
185,1,c12.jpg,11,118.9232993,-128.7869986,247.7102979
185,1,c14.jpg,12,152.1696581,-20.05954101,172.2291991
186,2,c6.jpg,1,-394.184797,36.3935261,-430.5783231
186,2,c13.jpg,2,-299.1932728,147.0478313,-446.2411041
186,2,c16.jpg,3,-17.31424477,52.7807827,-70.09502747
186,2,c21.jpg,4,55.00435991,-61.4178648,116.4222247
186,2,c18.jpg,5,254.1077505,113.0238824,141.0838681
186,2,c2.jpg,6,105.5206632,-109.017997,214.5386602
186,2,c8.jpg,7,271.1479274,-130.3405843,401.4885117
186,2,c1.jpg,8,8.519368209,-86.27425864,94.79362685
186,2,c19.jpg,9,-57.40757437,340.3150337,-397.7226081
186,2,c17.jpg,10,-13.92366346,43.00950408,-56.93316754
186,2,c11.jpg,11,-5.865957084,216.3335131,-222.1994702
186,2,c10.jpg,12,104.0720183,1071.280064,-967.2080457
187,1,c21.jpg,1,13.38557202,-17.63822593,31.02379795
187,1,c16.jpg,2,43.14907216,44.52044092,-1.37136876
187,1,c18.jpg,3,-13.32567888,35.96255225,-49.28823113
187,1,c13.jpg,4,-43.73592196,-1.56051744,-42.17540452
187,1,c10.jpg,5,1.894605793,-99.16970392,101.0643097
187,1,c11.jpg,6,25.46412166,81.77377733,-56.30965567
187,1,c8.jpg,7,62.51168552,58.47439187,4.03729365
187,1,c1.jpg,8,98.01848793,-187.3349121,285.3534
187,1,c19.jpg,9,75.40035584,122.9231263,-47.52277046
187,1,c2.jpg,10,55.56762356,-19.38626528,74.95388884
187,1,c17.jpg,11,-26.79570544,-48.57960636,21.78390092
187,1,c6.jpg,12,-10.09977135,-1.511789039,-8.587982311
188,2,c12.jpg,1,154.4033775,-64.61070671,219.0140842
188,2,c20.jpg,2,17.34667171,153.2206998,-135.8740281
188,2,c15.jpg,3,234.5528269,57.32299557,177.2298313
188,2,c4.jpg,4,93.38929633,63.79052521,29.59877112
188,2,c5.jpg,5,97.57008122,-63.04051436,160.6105956
188,2,c3.jpg,6,226.921224,-37.61321873,264.5344427
188,2,c23.jpg,7,113.320697,237.1498738,-123.8291768
188,2,c9.jpg,8,221.39124,291.7662331,-70.3749931
188,2,c14.jpg,9,59.2895757,8.297307918,50.99226778
188,2,c22.jpg,10,139.6833038,157.188399,-17.5050952
188,2,c7.jpg,11,127.2398509,295.6413663,-168.4015154
188,2,c24.jpg,12,194.6170943,74.46168157,120.1554127
190,1,c7.jpg,1,401.2888658,143.1439697,258.1448961
190,1,c20.jpg,2,280.2194575,42.98141133,237.2380462
190,1,c15.jpg,3,103.0386339,-50.46133668,153.4999706
190,1,c9.jpg,4,44.31107746,67.49312607,-23.18204861
190,1,c4.jpg,5,180.7666082,127.1834555,53.5831527
190,1,c24.jpg,6,220.8664711,73.64918685,147.2172843
190,1,c3.jpg,7,155.7266774,129.0607026,26.6659748
190,1,c12.jpg,8,13.54191702,106.8194022,-93.27748518
190,1,c22.jpg,9,215.6580223,71.40900938,144.2490129
190,1,c23.jpg,10,142.0124267,-8.170683233,150.1831099
190,1,c14.jpg,11,407.7661233,105.0126906,302.7534327
190,1,c5.jpg,12,344.1346342,165.1336303,179.0010039
191,2,c14.jpg,1,316.941693,386.4052374,-69.4635444
191,2,c5.jpg,2,52.28473188,183.4932267,-131.2084948
191,2,c24.jpg,3,133.3330262,58.4632354,74.8697908
191,2,c23.jpg,4,21.078924,132.1090695,-111.0301455
191,2,c15.jpg,5,215.7432017,218.5431436,-2.7999419
191,2,c20.jpg,6,185.4124118,44.76445976,140.647952
191,2,c3.jpg,7,156.1177362,-36.96413912,193.0818753
191,2,c12.jpg,8,321.2405493,172.1317972,149.1087521
191,2,c4.jpg,9,183.3421288,72.59178945,110.7503394
191,2,c9.jpg,10,269.4382398,93.33175204,176.1064878
191,2,c22.jpg,11,175.4903358,-1.075970512,176.5663063
191,2,c7.jpg,12,96.8998782,34.39551843,62.50435977
192,1,c19.jpg,1,100.8383869,114.1964585,-13.3580716
192,1,c13.jpg,2,230.7658845,118.3241633,112.4417212
192,1,c10.jpg,3,101.2742971,84.62601722,16.64827988
192,1,c1.jpg,4,132.9885398,110.8592575,22.1292823
192,1,c16.jpg,5,-6.542381004,131.0376349,-137.5800159
192,1,c21.jpg,6,113.2327738,231.2316903,-117.9989165
192,1,c18.jpg,7,350.1642129,243.754746,106.4094669
192,1,c17.jpg,8,-35.28194425,-31.91654046,-3.36540379
192,1,c8.jpg,9,152.711639,253.6479128,-100.9362738
192,1,c2.jpg,10,129.3919546,12.13977733,117.2521773
192,1,c11.jpg,11,194.6190153,5.959470435,188.6595449
192,1,c6.jpg,12,219.6102619,19.66684571,199.9434162
193,2,c23.jpg,1,137.7880838,49.62045378,88.16763002
193,2,c20.jpg,2,163.6835295,29.60311477,134.0804147
193,2,c22.jpg,3,145.6760293,17.49734632,128.178683
193,2,c9.jpg,4,112.1282048,24.63872852,87.48947628
193,2,c5.jpg,5,6.591489861,173.9712753,-167.3797854
193,2,c7.jpg,6,-47.34609964,-43.4588606,-3.88723904
193,2,c15.jpg,7,20.32169344,125.6725319,-105.3508385
193,2,c3.jpg,8,113.0335723,24.97563844,88.05793386
193,2,c24.jpg,9,43.58644781,105.5234393,-61.93699149
193,2,c12.jpg,10,64.66141072,-53.80404284,118.4654536
193,2,c14.jpg,11,30.46039231,-138.3865609,168.8469532
193,2,c4.jpg,12,64.71274828,361.9286689,-297.2159206
194,1,c10.jpg,1,131.4456524,-10.00425819,141.4499106
194,1,c16.jpg,2,-33.06625984,89.46669917,-122.532959
194,1,c19.jpg,3,58.67429463,-108.6557243,167.3300189
194,1,c13.jpg,4,4.45573552,-5.120552785,9.576288305
194,1,c8.jpg,5,66.93883748,79.24940709,-12.31056961
194,1,c2.jpg,6,3.870550231,36.90188563,-33.0313354
194,1,c18.jpg,7,59.47328169,186.0773292,-126.6040475
194,1,c1.jpg,8,38.64638719,-77.92969551,116.5760827
194,1,c21.jpg,9,56.30012214,-6.702287975,63.00241011
194,1,c11.jpg,10,119.5406798,-51.59375553,171.1344353
194,1,c6.jpg,11,-0.228399176,-106.2838546,106.0554554
194,1,c17.jpg,12,215.055125,25.80599738,189.2491276
195,1,c16.jpg,1,45.70358612,-15.23088099,60.93446711
195,1,c2.jpg,2,20.50043739,12.87115847,7.62927892
195,1,c6.jpg,3,77.54348159,-25.55484739,103.098329
195,1,c8.jpg,4,91.82749392,59.4773757,32.35011822
195,1,c1.jpg,5,316.1178834,54.62274759,261.4951358
195,1,c19.jpg,6,88.10251785,12.55978392,75.54273393
195,1,c18.jpg,7,-0.298448538,226.0859565,-226.384405
195,1,c11.jpg,8,30.34319551,95.98198719,-65.63879168
195,1,c10.jpg,9,41.60893605,-20.65914916,62.26808521
195,1,c13.jpg,10,152.4027348,168.2288855,-15.8261507
195,1,c21.jpg,11,206.7790604,57.99839004,148.7806704
195,1,c17.jpg,12,85.8940728,35.51547993,50.37859287
196,1,c24.jpg,1,-1.307550311,-40.70193082,39.39438051
196,1,c15.jpg,2,224.6190502,88.22178297,136.3972672
196,1,c12.jpg,3,82.79143863,-60.40496487,143.1964035
196,1,c20.jpg,4,41.27601591,137.4123385,-96.13632259
196,1,c14.jpg,5,189.1039771,76.2676148,112.8363623
196,1,c5.jpg,6,196.3578548,6.858862745,189.4989921
196,1,c7.jpg,7,95.2054935,38.49425638,56.71123712
196,1,c4.jpg,8,117.0699875,-47.62347081,164.6934583
196,1,c9.jpg,9,253.4640645,61.05857907,192.4054854
196,1,c23.jpg,10,137.6355905,65.55113687,72.08445363
196,1,c22.jpg,11,133.1231727,168.5927636,-35.4695909
196,1,c3.jpg,12,80.1712022,57.79822714,22.37297506
197,2,c7.jpg,1,101.3882336,23.98913641,77.39909719
197,2,c24.jpg,2,-163.5557225,178.5828437,-342.1385662
197,2,c22.jpg,3,274.3004042,117.0122702,157.288134
197,2,c14.jpg,4,45.45170392,102.7653258,-57.31362188
197,2,c9.jpg,5,-65.49801848,58.17072836,-123.6687468
197,2,c5.jpg,6,131.3585414,87.71429539,43.64424601
197,2,c15.jpg,7,110.5328916,74.38001009,36.15288151
197,2,c23.jpg,8,57.1495893,59.90769475,-2.75810545
197,2,c12.jpg,9,43.1930663,24.65645237,18.53661393
197,2,c3.jpg,10,105.8442866,71.32750022,34.51678638
197,2,c20.jpg,11,-64.00508057,70.47354929,-134.4786299
197,2,c4.jpg,12,25.05417375,-37.50459542,62.55876917
201,1,c13.jpg,1,117.953922,72.1537606,45.8001614
201,1,c2.jpg,2,156.8060034,69.58708011,87.21892329
201,1,c6.jpg,3,96.28486279,-42.68709995,138.9719627
201,1,c17.jpg,4,142.581797,68.05563453,74.52616247
201,1,c10.jpg,5,153.7489354,100.0717822,53.6771532
201,1,c16.jpg,6,140.0910875,121.4947385,18.596349
201,1,c19.jpg,7,51.41141728,85.50098243,-34.08956515
201,1,c21.jpg,8,209.386358,43.70617685,165.6801812
201,1,c1.jpg,9,165.4451255,118.7314649,46.7136606
201,1,c18.jpg,10,138.8566814,31.50161786,107.3550635
201,1,c11.jpg,11,249.1101378,30.28883467,218.8213031
201,1,c8.jpg,12,240.4619639,154.351633,86.1103309
202,2,c16.jpg,1,-95.34289621,11.05387891,-106.3967751
202,2,c6.jpg,2,72.71271505,45.96451719,26.74819786
202,2,c19.jpg,3,-44.18936087,-86.86276184,42.67340097
202,2,c17.jpg,4,10.06348816,104.8799245,-94.81643634
202,2,c11.jpg,5,17.78077374,-20.25822565,38.03899939
202,2,c10.jpg,6,-26.93561264,2.338551647,-29.27416429
202,2,c8.jpg,7,128.0990877,65.92023573,62.17885197
202,2,c2.jpg,8,21.00782261,-11.18726185,32.19508446
202,2,c13.jpg,9,48.39156135,-53.3000532,101.6916146
202,2,c21.jpg,10,-53.03565896,60.45092156,-113.4865805
202,2,c1.jpg,11,50.8744194,-54.63753126,105.5119507
202,2,c18.jpg,12,47.31752853,-75.08887778,122.4064063
203,2,c19.jpg,1,85.9304411,-3.408338923,89.33878002
203,2,c2.jpg,2,21.95736455,92.28149632,-70.32413177
203,2,c11.jpg,3,205.7692893,-54.13761986,259.9069092
203,2,c10.jpg,4,173.0348074,102.9282327,70.1065747
203,2,c6.jpg,5,30.98671843,148.0947117,-117.1079933
203,2,c13.jpg,6,-14.65665766,-31.5028789,16.84622124
203,2,c18.jpg,7,-98.22590086,-247.9813682,149.7554673
203,2,c17.jpg,8,-31.14853118,55.46238139,-86.61091257
203,2,c16.jpg,9,-24.73522985,-121.5736892,96.83845935
203,2,c1.jpg,10,38.68178297,147.1744412,-108.4926582
203,2,c21.jpg,11,132.922055,-161.0964052,294.0184602
203,2,c8.jpg,12,71.16230714,-109.7150011,180.8773082
204,2,c21.jpg,1,133.4809633,74.58407724,58.89688606
204,2,c18.jpg,2,-19.95055982,70.08381829,-90.03437811
