sub	trial	stim	freqReport	freqReportRT	freqReportTrialStart	freqReportTrialEnd	freqReportITI	freqReportITITrialStart	freqReportITITrialEnd	block	
 107.000000	 1.000000	 p3.jpg	 1.000000	 2.789442e+00	 1.229295e+04	 1.219350e+04	 4.181818e+00	 1.229896e+04	 1.230314e+04	 1.000000
 107.000000	 2.000000	 p13.jpg	 3.000000	 2.772193e+00	 1.230319e+04	 1.219350e+04	 2.363636e+00	 1.230920e+04	 1.231156e+04	 1.000000
 107.000000	 3.000000	 p2.jpg	 3.000000	 2.020866e+00	 1.231160e+04	 1.219350e+04	 3.454545e+00	 1.231760e+04	 1.232106e+04	 1.000000
 107.000000	 4.000000	 p17.jpg	 2.000000	 4.106375e+00	 1.232111e+04	 1.219350e+04	 5.272727e+00	 1.232711e+04	 1.233239e+04	 1.000000
 107.000000	 5.000000	 p10.jpg	 6.000000	 1.988811e+00	 1.233242e+04	 1.219350e+04	 3.090909e+00	 1.233843e+04	 1.234152e+04	 1.000000
 107.000000	 6.000000	 p21.jpg	 4.000000	 2.967670e+00	 1.234155e+04	 1.219350e+04	 2.727273e+00	 1.234756e+04	 1.235028e+04	 1.000000
 107.000000	 7.000000	 p22.jpg	 5.000000	 2.013663e+00	 1.235031e+04	 1.219350e+04	 4.909091e+00	 1.235632e+04	 1.236123e+04	 1.000000
 107.000000	 8.000000	 p23.jpg	 3.000000	 3.126746e+00	 1.236126e+04	 1.219350e+04	 4.545455e+00	 1.236727e+04	 1.237181e+04	 1.000000
 107.000000	 9.000000	 p7.jpg	 2.000000	 3.473535e+00	 1.237185e+04	 1.219350e+04	 2.727273e+00	 1.237785e+04	 1.238058e+04	 1.000000
 107.000000	 10.000000	 p24.jpg	 4.000000	 1.799619e+00	 1.238062e+04	 1.219350e+04	 4.181818e+00	 1.238662e+04	 1.239080e+04	 1.000000
 107.000000	 11.000000	 p11.jpg	 2.000000	 2.639855e+00	 1.239084e+04	 1.219350e+04	 5.272727e+00	 1.239685e+04	 1.240212e+04	 1.000000
 107.000000	 12.000000	 p15.jpg	 1.000000	 3.396364e+00	 1.240216e+04	 1.219350e+04	 3.090909e+00	 1.240816e+04	 1.241125e+04	 1.000000
 107.000000	 13.000000	 p18.jpg	 3.000000	 2.125466e+00	 1.241129e+04	 1.219350e+04	 2	 1.241730e+04	 1.241930e+04	 1.000000
 107.000000	 14.000000	 p1.jpg	 3.000000	 2.716176e+00	 1.241933e+04	 1.219350e+04	 3.454545e+00	 1.242533e+04	 1.242879e+04	 1.000000
 107.000000	 15.000000	 p12.jpg	 3.000000	 1.731579e+00	 1.242882e+04	 1.219350e+04	 6	 1.243482e+04	 1.244082e+04	 1.000000
 107.000000	 16.000000	 p20.jpg	 4.000000	 3.270884e+00	 1.244086e+04	 1.219350e+04	 4.545455e+00	 1.244686e+04	 1.245141e+04	 1.000000
 107.000000	 17.000000	 p8.jpg	 3.000000	 3.163314e+00	 1.245145e+04	 1.219350e+04	 6	 1.245746e+04	 1.246346e+04	 1.000000
 107.000000	 18.000000	 p19.jpg	 5.000000	 3.124397e+00	 1.246350e+04	 1.219350e+04	 2.363636e+00	 1.246950e+04	 1.247187e+04	 1.000000
 107.000000	 19.000000	 p5.jpg	 5.000000	 2.038706e+00	 1.247190e+04	 1.219350e+04	 3.818182e+00	 1.247791e+04	 1.248173e+04	 1.000000
 107.000000	 20.000000	 p9.jpg	 2.000000	 2.310954e+00	 1.248176e+04	 1.219350e+04	 2	 1.248777e+04	 1.248977e+04	 1.000000
 107.000000	 21.000000	 p4.jpg	 2.000000	 1.976157e+00	 1.248981e+04	 1.219350e+04	 5.636364e+00	 1.249581e+04	 1.250145e+04	 1.000000
 107.000000	 22.000000	 p16.jpg	 3.000000	 2.807627e+00	 1.250150e+04	 1.219350e+04	 5.636364e+00	 1.250750e+04	 1.251313e+04	 1.000000
 107.000000	 23.000000	 p6.jpg	 3.000000	 2.239053e+00	 1.251318e+04	 1.219350e+04	 4.909091e+00	 1.251918e+04	 1.252409e+04	 1.000000
 107.000000	 24.000000	 p14.jpg	 2.000000	 3.191962e+00	 1.252412e+04	 1.219350e+04	 3.818182e+00	 1.253013e+04	 1.253394e+04	 1.000000
 107.000000	 0.000000	 beginningITI	 	 	 	 	 3	 1.228992e+04	 1.229292e+04	 1.000000
 107.000000	 25.000000	 endingITI	 	 	 	 	 3	 1.253396e+04	 1.253696e+04	 1.000000
 107.000000	 26.000000	 endScreen	 	 	 	 	 9	 1.253700e+04	 1.254600e+04	 1.000000
