sub	trial	stim	freqCond	truePair	foilLowFreq	foilHighFreq	foilNovel	truePairPos	foilLowFreqPos	foilHighFreqPos	foilNovelPos	memResp	memRT	memTrialStart	memTrialEnd	memTrialITI	memTrialITIStart	memTrialITIEnd	block	
 126.000000	 1.000000	 c11.jpg	 5.000000	 s12.jpeg	 s2.jpeg	 s19.jpeg	 s6.jpeg	 1.000000	 2.000000	 4.000000	 3.000000	 3.000000	 3.076240e+00	 3.435027e+05	 3.435088e+05	 4.545455e+00	 3.435088e+05	 3.435133e+05	 2.000000
 126.000000	 2.000000	 c4.jpg	 1.000000	 s27.jpeg	 s21.jpeg	 s29.jpeg	 s33.jpeg	 3.000000	 2.000000	 4.000000	 1.000000	 2.000000	 2.507753e+00	 3.435134e+05	 3.435194e+05	 2.727273e+00	 3.435194e+05	 3.435221e+05	 2.000000
 126.000000	 3.000000	 c3.jpg	 1.000000	 s3.jpeg	 s20.jpeg	 s12.jpeg	 s8.jpeg	 4.000000	 3.000000	 2.000000	 1.000000	 3.000000	 2.719276e+00	 3.435222e+05	 3.435282e+05	 6	 3.435282e+05	 3.435342e+05	 2.000000
 126.000000	 4.000000	 c18.jpg	 5.000000	 s1.jpeg	 s15.jpeg	 s10.jpeg	 s8.jpeg	 4.000000	 3.000000	 2.000000	 1.000000	 4.000000	 3.088221e+00	 3.435343e+05	 3.435403e+05	 2.727273e+00	 3.435403e+05	 3.435430e+05	 2.000000
 126.000000	 5.000000	 c12.jpg	 1.000000	 s14.jpeg	 s18.jpeg	 s11.jpeg	 s4.jpeg	 1.000000	 4.000000	 3.000000	 2.000000	 3.000000	 3.118197e+00	 3.435431e+05	 3.435491e+05	 5.636364e+00	 3.435491e+05	 3.435547e+05	 2.000000
 126.000000	 6.000000	 c17.jpg	 5.000000	 s29.jpeg	 s14.jpeg	 s26.jpeg	 s7.jpeg	 1.000000	 4.000000	 3.000000	 2.000000	 2.000000	 3.144209e+00	 3.435548e+05	 3.435608e+05	 3.454545e+00	 3.435608e+05	 3.435642e+05	 2.000000
 126.000000	 7.000000	 c22.jpg	 1.000000	 s28.jpeg	 s21.jpeg	 s1.jpeg	 s9.jpeg	 3.000000	 4.000000	 1.000000	 2.000000	 1.000000	 4.536234e+00	 3.435643e+05	 3.435703e+05	 3.818182e+00	 3.435703e+05	 3.435741e+05	 2.000000
 126.000000	 8.000000	 c6.jpg	 5.000000	 s13.jpeg	 s25.jpeg	 s17.jpeg	 s32.jpeg	 2.000000	 4.000000	 3.000000	 1.000000	 2.000000	 1.999052e+00	 3.435742e+05	 3.435802e+05	 2	 3.435802e+05	 3.435822e+05	 2.000000
 126.000000	 9.000000	 c2.jpg	 5.000000	 s30.jpeg	 s16.jpeg	 s26.jpeg	 s32.jpeg	 3.000000	 1.000000	 2.000000	 4.000000	 3.000000	 2.128390e+00	 3.435823e+05	 3.435883e+05	 4.909091e+00	 3.435883e+05	 3.435932e+05	 2.000000
 126.000000	 10.000000	 c20.jpg	 1.000000	 s2.jpeg	 s24.jpeg	 s17.jpeg	 s35.jpeg	 4.000000	 2.000000	 1.000000	 3.000000	 3.000000	 3.886481e+00	 3.435933e+05	 3.435993e+05	 3.090909e+00	 3.435993e+05	 3.436024e+05	 2.000000
