sub	trial	freqCond	stim	truePair	stimSide	paITI	paTrialStart	paTrialEnd	paITIStart	paITIEnd	
 214.000000	 1.000000	 1.000000	 p6.jpg	 f2.jpg	 2.000000	 2.363636e+00	 1.111904e+05	 1.111954e+05	 1.111954e+05	 1.111978e+05
 214.000000	 2.000000	 5.000000	 p16.jpg	 f1.jpg	 1.000000	 5.272727e+00	 1.111979e+05	 1.112029e+05	 1.112029e+05	 1.112081e+05
 214.000000	 3.000000	 1.000000	 p3.jpg	 f24.jpg	 2.000000	 3.090909e+00	 1.112082e+05	 1.112132e+05	 1.112132e+05	 1.112163e+05
 214.000000	 4.000000	 5.000000	 p17.jpg	 f19.jpg	 1.000000	 3.090909e+00	 1.112163e+05	 1.112213e+05	 1.112214e+05	 1.112244e+05
 214.000000	 5.000000	 5.000000	 p24.jpg	 f29.jpg	 2.000000	 3.454545e+00	 1.112245e+05	 1.112295e+05	 1.112295e+05	 1.112329e+05
 214.000000	 6.000000	 5.000000	 p21.jpg	 f11.jpg	 2.000000	 4.181818e+00	 1.112330e+05	 1.112380e+05	 1.112380e+05	 1.112422e+05
 214.000000	 7.000000	 1.000000	 p8.jpg	 f10.jpg	 1.000000	 6	 1.112422e+05	 1.112472e+05	 1.112472e+05	 1.112532e+05
 214.000000	 8.000000	 5.000000	 p19.jpg	 f30.jpg	 2.000000	 5.636364e+00	 1.112533e+05	 1.112583e+05	 1.112583e+05	 1.112639e+05
 214.000000	 9.000000	 5.000000	 p22.jpg	 f16.jpg	 1.000000	 2.363636e+00	 1.112640e+05	 1.112690e+05	 1.112690e+05	 1.112713e+05
 214.000000	 10.000000	 5.000000	 p18.jpg	 f25.jpg	 1.000000	 3.818182e+00	 1.112714e+05	 1.112764e+05	 1.112764e+05	 1.112802e+05
 214.000000	 11.000000	 1.000000	 p13.jpg	 f28.jpg	 2.000000	 2.727273e+00	 1.112802e+05	 1.112852e+05	 1.112852e+05	 1.112880e+05
 214.000000	 12.000000	 1.000000	 p4.jpg	 f21.jpg	 1.000000	 4.545455e+00	 1.112880e+05	 1.112930e+05	 1.112930e+05	 1.112976e+05
 214.000000	 13.000000	 1.000000	 p23.jpg	 f27.jpg	 1.000000	 2	 1.112976e+05	 1.113026e+05	 1.113026e+05	 1.113046e+05
 214.000000	 14.000000	 1.000000	 p11.jpg	 f3.jpg	 2.000000	 4.181818e+00	 1.113047e+05	 1.113097e+05	 1.113097e+05	 1.113138e+05
 214.000000	 15.000000	 1.000000	 p2.jpg	 f22.jpg	 1.000000	 4.909091e+00	 1.113139e+05	 1.113189e+05	 1.113189e+05	 1.113238e+05
 214.000000	 16.000000	 5.000000	 p20.jpg	 f12.jpg	 2.000000	 4.545455e+00	 1.113239e+05	 1.113289e+05	 1.113289e+05	 1.113334e+05
 214.000000	 17.000000	 1.000000	 p14.jpg	 f13.jpg	 2.000000	 5.272727e+00	 1.113335e+05	 1.113385e+05	 1.113385e+05	 1.113438e+05
 214.000000	 18.000000	 5.000000	 p5.jpg	 f20.jpg	 1.000000	 4.909091e+00	 1.113438e+05	 1.113488e+05	 1.113488e+05	 1.113537e+05
 214.000000	 19.000000	 1.000000	 p9.jpg	 f18.jpg	 1.000000	 3.454545e+00	 1.113538e+05	 1.113588e+05	 1.113588e+05	 1.113622e+05
 214.000000	 20.000000	 5.000000	 p1.jpg	 f26.jpg	 2.000000	 6	 1.113623e+05	 1.113673e+05	 1.113673e+05	 1.113733e+05
 214.000000	 21.000000	 1.000000	 p10.jpg	 f23.jpg	 2.000000	 5.636364e+00	 1.113733e+05	 1.113783e+05	 1.113783e+05	 1.113840e+05
 214.000000	 22.000000	 5.000000	 p15.jpg	 f17.jpg	 1.000000	 2	 1.113840e+05	 1.113890e+05	 1.113890e+05	 1.113910e+05
 214.000000	 23.000000	 5.000000	 p12.jpg	 f15.jpg	 2.000000	 2.727273e+00	 1.113911e+05	 1.113961e+05	 1.113961e+05	 1.113988e+05
 214.000000	 24.000000	 1.000000	 p7.jpg	 f14.jpg	 1.000000	 3.818182e+00	 1.113988e+05	 1.114038e+05	 1.114038e+05	 1.114076e+05
 214.000000	 0.000000	 	 beginningITI	 	 	 3	 	 	 1.111874e+05	 1.111904e+05
 214.000000	 25.000000	 	 endingITI	 	 	 3	 	 	 1.114077e+05	 1.114107e+05
 214.000000	 26.000000	 	 endScreen	 	 	 6	 	 	 1.114107e+05	 1.114167e+05
