sub	trial	stim	freqReport	freqReportRT	freqReportTrialStart	freqReportTrialEnd	freqReportITI	freqReportITITrialStart	freqReportITITrialEnd	block	
 183.000000	 1.000000	 p1.jpg	 5.000000	 2.647980e+00	 9.056209e+04	 9.049102e+04	 3.818182e+00	 9.056810e+04	 9.057192e+04	 2.000000
 183.000000	 2.000000	 p4.jpg	 5.000000	 2.032569e+00	 9.057196e+04	 9.049102e+04	 3.818182e+00	 9.057797e+04	 9.058179e+04	 2.000000
 183.000000	 3.000000	 p9.jpg	 6.000000	 1.960703e+00	 9.058182e+04	 9.049102e+04	 4.545455e+00	 9.058783e+04	 9.059237e+04	 2.000000
 183.000000	 4.000000	 p10.jpg	 2.000000	 2.371296e+00	 9.059242e+04	 9.049102e+04	 2.363636e+00	 9.059842e+04	 9.060079e+04	 2.000000
 183.000000	 5.000000	 p15.jpg	 2.000000	 2.063612e+00	 9.060082e+04	 9.049102e+04	 4.545455e+00	 9.060682e+04	 9.061137e+04	 2.000000
 183.000000	 6.000000	 p18.jpg	 3.000000	 2.056599e+00	 9.061141e+04	 9.049102e+04	 6	 9.061741e+04	 9.062341e+04	 2.000000
 183.000000	 7.000000	 p16.jpg	 3.000000	 2.209142e+00	 9.062344e+04	 9.049102e+04	 5.636364e+00	 9.062945e+04	 9.063508e+04	 2.000000
 183.000000	 8.000000	 p24.jpg	 1.000000	 1.845067e+00	 9.063511e+04	 9.049102e+04	 2.363636e+00	 9.064112e+04	 9.064348e+04	 2.000000
 183.000000	 9.000000	 p7.jpg	 4.000000	 2.200520e+00	 9.064352e+04	 9.049102e+04	 4.181818e+00	 9.064953e+04	 9.065371e+04	 2.000000
 183.000000	 10.000000	 p17.jpg	 2.000000	 2.668978e+00	 9.065375e+04	 9.049102e+04	 3.454545e+00	 9.065975e+04	 9.066321e+04	 2.000000
 183.000000	 11.000000	 p8.jpg	 6.000000	 2.205854e+00	 9.066325e+04	 9.049102e+04	 3.454545e+00	 9.066925e+04	 9.067271e+04	 2.000000
 183.000000	 12.000000	 p6.jpg	 2.000000	 2.053551e+00	 9.067274e+04	 9.049102e+04	 2	 9.067875e+04	 9.068075e+04	 2.000000
 183.000000	 13.000000	 p19.jpg	 2.000000	 2.016368e+00	 9.068078e+04	 9.049102e+04	 2.727273e+00	 9.068678e+04	 9.068951e+04	 2.000000
 183.000000	 14.000000	 p20.jpg	 1.000000	 2.102228e+00	 9.068954e+04	 9.049102e+04	 3.090909e+00	 9.069555e+04	 9.069864e+04	 2.000000
 183.000000	 15.000000	 p13.jpg	 5.000000	 2.458517e+00	 9.069868e+04	 9.049102e+04	 5.636364e+00	 9.070468e+04	 9.071032e+04	 2.000000
 183.000000	 16.000000	 p22.jpg	 3.000000	 2.064401e+00	 9.071036e+04	 9.049102e+04	 2	 9.071637e+04	 9.071837e+04	 2.000000
 183.000000	 17.000000	 p5.jpg	 3.000000	 2.294803e+00	 9.071840e+04	 9.049102e+04	 4.181818e+00	 9.072441e+04	 9.072859e+04	 2.000000
 183.000000	 18.000000	 p14.jpg	 5.000000	 1.655719e+00	 9.072863e+04	 9.049102e+04	 4.909091e+00	 9.073463e+04	 9.073954e+04	 2.000000
 183.000000	 19.000000	 p2.jpg	 5.000000	 1.828984e+00	 9.073958e+04	 9.049102e+04	 6	 9.074558e+04	 9.075158e+04	 2.000000
 183.000000	 20.000000	 p11.jpg	 7.000000	 2.296859e+00	 9.075163e+04	 9.049102e+04	 2.727273e+00	 9.075763e+04	 9.076036e+04	 2.000000
 183.000000	 21.000000	 p3.jpg	 4.000000	 2.048647e+00	 9.076039e+04	 9.049102e+04	 3.090909e+00	 9.076640e+04	 9.076949e+04	 2.000000
 183.000000	 22.000000	 p23.jpg	 2.000000	 2.323092e+00	 9.076952e+04	 9.049102e+04	 5.272727e+00	 9.077553e+04	 9.078080e+04	 2.000000
 183.000000	 23.000000	 p12.jpg	 3.000000	 1.979029e+00	 9.078083e+04	 9.049102e+04	 5.272727e+00	 9.078684e+04	 9.079211e+04	 2.000000
 183.000000	 24.000000	 p21.jpg	 4.000000	 3.891001e+00	 9.079215e+04	 9.049102e+04	 4.909091e+00	 9.079816e+04	 9.080307e+04	 2.000000
 183.000000	 0.000000	 beginningITI	 	 	 	 	 3	 9.055906e+04	 9.056206e+04	 2.000000
 183.000000	 25.000000	 endingITI	 	 	 	 	 3	 9.080308e+04	 9.080608e+04	 2.000000
 183.000000	 26.000000	 endScreen	 	 	 	 	 9	 9.080611e+04	 9.081511e+04	 2.000000
