sub	trial	freqCond	stim	truePair	stimSide	paITI	paTrialStart	paTrialEnd	paITIStart	paITIEnd	
 178.000000	 1.000000	 5.000000	 c7.jpg	 s3.jpeg	 2.000000	 4.545455e+00	 7.465231e+03	 7.470231e+03	 7.470233e+03	 7.474779e+03
 178.000000	 2.000000	 5.000000	 c14.jpg	 s29.jpeg	 2.000000	 5.636364e+00	 7.474844e+03	 7.479845e+03	 7.479848e+03	 7.485485e+03
 178.000000	 3.000000	 1.000000	 c2.jpg	 s27.jpeg	 1.000000	 3.090909e+00	 7.485565e+03	 7.490565e+03	 7.490568e+03	 7.493659e+03
 178.000000	 4.000000	 5.000000	 c12.jpg	 s11.jpeg	 2.000000	 6	 7.493707e+03	 7.498707e+03	 7.498709e+03	 7.504710e+03
 178.000000	 5.000000	 5.000000	 c3.jpg	 s1.jpeg	 1.000000	 3.090909e+00	 7.504777e+03	 7.509777e+03	 7.509780e+03	 7.512871e+03
 178.000000	 6.000000	 1.000000	 c16.jpg	 s12.jpeg	 1.000000	 2	 7.512931e+03	 7.517931e+03	 7.517932e+03	 7.519932e+03
 178.000000	 7.000000	 5.000000	 c22.jpg	 s25.jpeg	 2.000000	 3.454545e+00	 7.519997e+03	 7.524997e+03	 7.525002e+03	 7.528457e+03
 178.000000	 8.000000	 5.000000	 c23.jpg	 s14.jpeg	 2.000000	 2	 7.528514e+03	 7.533514e+03	 7.533516e+03	 7.535516e+03
 178.000000	 9.000000	 5.000000	 c9.jpg	 s10.jpeg	 2.000000	 2.363636e+00	 7.535582e+03	 7.540582e+03	 7.540586e+03	 7.542949e+03
 178.000000	 10.000000	 1.000000	 c21.jpg	 s30.jpeg	 2.000000	 5.636364e+00	 7.542985e+03	 7.547985e+03	 7.547988e+03	 7.553624e+03
 178.000000	 11.000000	 1.000000	 c19.jpg	 s18.jpeg	 2.000000	 4.181818e+00	 7.553681e+03	 7.558681e+03	 7.558683e+03	 7.562865e+03
 178.000000	 12.000000	 1.000000	 c8.jpg	 s13.jpeg	 2.000000	 2.727273e+00	 7.562915e+03	 7.567915e+03	 7.567918e+03	 7.570645e+03
 178.000000	 13.000000	 5.000000	 c20.jpg	 s23.jpeg	 1.000000	 2.727273e+00	 7.570696e+03	 7.575697e+03	 7.575698e+03	 7.578425e+03
 178.000000	 14.000000	 1.000000	 c11.jpg	 s20.jpeg	 2.000000	 6	 7.578477e+03	 7.583477e+03	 7.583483e+03	 7.589483e+03
 178.000000	 15.000000	 1.000000	 c1.jpg	 s19.jpeg	 1.000000	 2.363636e+00	 7.589561e+03	 7.594561e+03	 7.594567e+03	 7.596931e+03
 178.000000	 16.000000	 1.000000	 c10.jpg	 s2.jpeg	 1.000000	 3.818182e+00	 7.596988e+03	 7.601988e+03	 7.601991e+03	 7.605809e+03
 178.000000	 17.000000	 1.000000	 c6.jpg	 s15.jpeg	 2.000000	 3.454545e+00	 7.605868e+03	 7.610868e+03	 7.610870e+03	 7.614325e+03
 178.000000	 18.000000	 5.000000	 c5.jpg	 s17.jpeg	 1.000000	 5.272727e+00	 7.614374e+03	 7.619374e+03	 7.619377e+03	 7.624650e+03
 178.000000	 19.000000	 5.000000	 c4.jpg	 s16.jpeg	 1.000000	 4.181818e+00	 7.624699e+03	 7.629699e+03	 7.629701e+03	 7.633883e+03
 178.000000	 20.000000	 5.000000	 c15.jpg	 s22.jpeg	 1.000000	 3.818182e+00	 7.633934e+03	 7.638934e+03	 7.638936e+03	 7.642755e+03
 178.000000	 21.000000	 1.000000	 c13.jpg	 s21.jpeg	 2.000000	 4.545455e+00	 7.642811e+03	 7.647811e+03	 7.647814e+03	 7.652360e+03
 178.000000	 22.000000	 5.000000	 c24.jpg	 s26.jpeg	 1.000000	 4.909091e+00	 7.652424e+03	 7.657424e+03	 7.657427e+03	 7.662337e+03
 178.000000	 23.000000	 1.000000	 c18.jpg	 s24.jpeg	 1.000000	 5.272727e+00	 7.662400e+03	 7.667400e+03	 7.667402e+03	 7.672675e+03
 178.000000	 24.000000	 1.000000	 c17.jpg	 s28.jpeg	 1.000000	 4.909091e+00	 7.672728e+03	 7.677728e+03	 7.677730e+03	 7.682639e+03
 178.000000	 0.000000	 	 beginningITI	 	 	 3	 	 	 7.462179e+03	 7.465179e+03
 178.000000	 25.000000	 	 endingITI	 	 	 3	 	 	 7.682653e+03	 7.685654e+03
 178.000000	 26.000000	 	 endScreen	 	 	 6	 	 	 7.685687e+03	 7.691688e+03
