sub	trial	stim	freqReport	freqReportRT	freqReportTrialStart	freqReportTrialEnd	freqReportITI	freqReportITITrialStart	freqReportITITrialEnd	block	
 212.000000	 1.000000	 p6.jpg	 1.000000	 2.680666e+00	 1.155287e+05	 1.154322e+05	 5.272727e+00	 1.155347e+05	 1.155399e+05	 1.000000
 212.000000	 2.000000	 p24.jpg	 5.000000	 3.512139e+00	 1.155400e+05	 1.154322e+05	 4.181818e+00	 1.155460e+05	 1.155502e+05	 1.000000
 212.000000	 3.000000	 p20.jpg	 5.000000	 4.551529e+00	 1.155502e+05	 1.154322e+05	 3.454545e+00	 1.155562e+05	 1.155597e+05	 1.000000
 212.000000	 4.000000	 p4.jpg	 3.000000	 2.620635e+00	 1.155597e+05	 1.154322e+05	 6	 1.155657e+05	 1.155717e+05	 1.000000
 212.000000	 5.000000	 p16.jpg	 6.000000	 3.158111e+00	 1.155718e+05	 1.154322e+05	 2	 1.155778e+05	 1.155798e+05	 1.000000
 212.000000	 6.000000	 p15.jpg	 6.000000	 1.981956e+00	 1.155798e+05	 1.154322e+05	 4.545455e+00	 1.155858e+05	 1.155903e+05	 1.000000
 212.000000	 7.000000	 p21.jpg	 4.000000	 8.057365e-01	 1.155904e+05	 1.154322e+05	 3.090909e+00	 1.155964e+05	 1.155995e+05	 1.000000
 212.000000	 8.000000	 p8.jpg	 2.000000	 2.239237e+00	 1.155995e+05	 1.154322e+05	 4.545455e+00	 1.156055e+05	 1.156101e+05	 1.000000
 212.000000	 9.000000	 p5.jpg	 6.000000	 2.452966e+00	 1.156101e+05	 1.154322e+05	 3.818182e+00	 1.156161e+05	 1.156199e+05	 1.000000
 212.000000	 10.000000	 p9.jpg	 3.000000	 3.498062e+00	 1.156200e+05	 1.154322e+05	 4.909091e+00	 1.156260e+05	 1.156309e+05	 1.000000
 212.000000	 11.000000	 p17.jpg	 5.000000	 2.522736e+00	 1.156309e+05	 1.154322e+05	 6	 1.156369e+05	 1.156429e+05	 1.000000
 212.000000	 12.000000	 p1.jpg	 4.000000	 2.314738e+00	 1.156429e+05	 1.154322e+05	 2.727273e+00	 1.156489e+05	 1.156517e+05	 1.000000
 212.000000	 13.000000	 p22.jpg	 6.000000	 3.061396e+00	 1.156517e+05	 1.154322e+05	 5.636364e+00	 1.156577e+05	 1.156633e+05	 1.000000
 212.000000	 14.000000	 p14.jpg	 1.000000	 2.561148e+00	 1.156634e+05	 1.154322e+05	 3.090909e+00	 1.156694e+05	 1.156725e+05	 1.000000
 212.000000	 15.000000	 p3.jpg	 2.000000	 1.867300e+00	 1.156725e+05	 1.154322e+05	 4.181818e+00	 1.156785e+05	 1.156827e+05	 1.000000
 212.000000	 16.000000	 p7.jpg	 2.000000	 1.924343e+00	 1.156827e+05	 1.154322e+05	 3.454545e+00	 1.156887e+05	 1.156922e+05	 1.000000
 212.000000	 17.000000	 p12.jpg	 4.000000	 3.330551e+00	 1.156922e+05	 1.154322e+05	 2.363636e+00	 1.156982e+05	 1.157006e+05	 1.000000
 212.000000	 18.000000	 p18.jpg	 6.000000	 4.187708e+00	 1.157006e+05	 1.154322e+05	 5.272727e+00	 1.157066e+05	 1.157119e+05	 1.000000
 212.000000	 19.000000	 p2.jpg	 3.000000	 3.095388e+00	 1.157120e+05	 1.154322e+05	 2	 1.157180e+05	 1.157200e+05	 1.000000
 212.000000	 20.000000	 p13.jpg	 2.000000	 3.293830e+00	 1.157200e+05	 1.154322e+05	 5.636364e+00	 1.157260e+05	 1.157316e+05	 1.000000
 212.000000	 21.000000	 p11.jpg	 1.000000	 4.134922e+00	 1.157317e+05	 1.154322e+05	 2.727273e+00	 1.157377e+05	 1.157404e+05	 1.000000
 212.000000	 22.000000	 p10.jpg	 1.000000	 1.558656e+00	 1.157404e+05	 1.154322e+05	 2.363636e+00	 1.157464e+05	 1.157488e+05	 1.000000
 212.000000	 23.000000	 p23.jpg	 1.000000	 1.320023e+00	 1.157488e+05	 1.154322e+05	 3.818182e+00	 1.157548e+05	 1.157587e+05	 1.000000
 212.000000	 24.000000	 p19.jpg	 4.000000	 3.645815e+00	 1.157587e+05	 1.154322e+05	 4.909091e+00	 1.157647e+05	 1.157696e+05	 1.000000
 212.000000	 0.000000	 beginningITI	 	 	 	 	 3	 1.155256e+05	 1.155286e+05	 1.000000
 212.000000	 25.000000	 endingITI	 	 	 	 	 3	 1.157696e+05	 1.157726e+05	 1.000000
 212.000000	 26.000000	 endScreen	 	 	 	 	 9	 1.157727e+05	 1.157817e+05	 1.000000
