sub	trial	freqCond	stim	truePair	stimSide	paITI	paTrialStart	paTrialEnd	paITIStart	paITIEnd	
 157.000000	 1.000000	 1.000000	 c2.jpg	 s20.jpeg	 1.000000	 4.181818e+00	 9.545864e+04	 9.546364e+04	 9.546364e+04	 9.546782e+04
 157.000000	 2.000000	 1.000000	 c8.jpg	 s16.jpeg	 2.000000	 2	 9.546787e+04	 9.547287e+04	 9.547287e+04	 9.547487e+04
 157.000000	 3.000000	 5.000000	 c22.jpg	 s14.jpeg	 2.000000	 4.181818e+00	 9.547491e+04	 9.547991e+04	 9.547991e+04	 9.548409e+04
 157.000000	 4.000000	 5.000000	 c3.jpg	 s17.jpeg	 1.000000	 3.818182e+00	 9.548414e+04	 9.548914e+04	 9.548914e+04	 9.549296e+04
 157.000000	 5.000000	 5.000000	 c14.jpg	 s21.jpeg	 2.000000	 3.090909e+00	 9.549300e+04	 9.549800e+04	 9.549800e+04	 9.550109e+04
 157.000000	 6.000000	 5.000000	 c20.jpg	 s15.jpeg	 1.000000	 3.454545e+00	 9.550113e+04	 9.550613e+04	 9.550614e+04	 9.550959e+04
 157.000000	 7.000000	 5.000000	 c9.jpg	 s30.jpeg	 1.000000	 2.727273e+00	 9.550962e+04	 9.551462e+04	 9.551462e+04	 9.551735e+04
 157.000000	 8.000000	 5.000000	 c15.jpg	 s24.jpeg	 1.000000	 5.272727e+00	 9.551738e+04	 9.552238e+04	 9.552238e+04	 9.552766e+04
 157.000000	 9.000000	 5.000000	 c7.jpg	 s18.jpeg	 2.000000	 2.363636e+00	 9.552769e+04	 9.553269e+04	 9.553270e+04	 9.553506e+04
 157.000000	 10.000000	 1.000000	 c18.jpg	 s22.jpeg	 2.000000	 3.090909e+00	 9.553511e+04	 9.554011e+04	 9.554011e+04	 9.554320e+04
 157.000000	 11.000000	 1.000000	 c19.jpg	 s1.jpeg	 1.000000	 3.454545e+00	 9.554324e+04	 9.554824e+04	 9.554824e+04	 9.555169e+04
 157.000000	 12.000000	 5.000000	 c12.jpg	 s28.jpeg	 1.000000	 4.545455e+00	 9.555173e+04	 9.555673e+04	 9.555673e+04	 9.556128e+04
 157.000000	 13.000000	 1.000000	 c6.jpg	 s11.jpeg	 2.000000	 2.727273e+00	 9.556131e+04	 9.556631e+04	 9.556632e+04	 9.556904e+04
 157.000000	 14.000000	 5.000000	 c24.jpg	 s19.jpeg	 2.000000	 5.636364e+00	 9.556908e+04	 9.557408e+04	 9.557408e+04	 9.557972e+04
 157.000000	 15.000000	 1.000000	 c16.jpg	 s26.jpeg	 1.000000	 2.363636e+00	 9.557976e+04	 9.558476e+04	 9.558476e+04	 9.558712e+04
 157.000000	 16.000000	 1.000000	 c17.jpg	 s12.jpeg	 2.000000	 4.545455e+00	 9.558716e+04	 9.559216e+04	 9.559216e+04	 9.559671e+04
 157.000000	 17.000000	 1.000000	 c11.jpg	 s29.jpeg	 1.000000	 6	 9.559674e+04	 9.560174e+04	 9.560175e+04	 9.560775e+04
 157.000000	 18.000000	 1.000000	 c21.jpg	 s27.jpeg	 2.000000	 5.272727e+00	 9.560780e+04	 9.561280e+04	 9.561280e+04	 9.561807e+04
 157.000000	 19.000000	 1.000000	 c1.jpg	 s25.jpeg	 1.000000	 5.636364e+00	 9.561813e+04	 9.562313e+04	 9.562313e+04	 9.562877e+04
 157.000000	 20.000000	 5.000000	 c23.jpg	 s3.jpeg	 1.000000	 6	 9.562880e+04	 9.563380e+04	 9.563381e+04	 9.563981e+04
 157.000000	 21.000000	 1.000000	 c10.jpg	 s2.jpeg	 2.000000	 4.909091e+00	 9.563984e+04	 9.564484e+04	 9.564485e+04	 9.564976e+04
 157.000000	 22.000000	 1.000000	 c13.jpg	 s10.jpeg	 1.000000	 3.818182e+00	 9.564979e+04	 9.565479e+04	 9.565480e+04	 9.565862e+04
 157.000000	 23.000000	 5.000000	 c4.jpg	 s23.jpeg	 2.000000	 4.909091e+00	 9.565866e+04	 9.566366e+04	 9.566366e+04	 9.566857e+04
 157.000000	 24.000000	 5.000000	 c5.jpg	 s13.jpeg	 2.000000	 2	 9.566860e+04	 9.567360e+04	 9.567360e+04	 9.567560e+04
 157.000000	 0.000000	 	 beginningITI	 	 	 3	 	 	 9.545560e+04	 9.545860e+04
 157.000000	 25.000000	 	 endingITI	 	 	 3	 	 	 9.567562e+04	 9.567862e+04
 157.000000	 26.000000	 	 endScreen	 	 	 6	 	 	 9.567865e+04	 9.568465e+04
