sub	trial	freqCond	stim	truePair	stimSide	paITI	paTrialStart	paTrialEnd	paITIStart	paITIEnd	
 227.000000	 1.000000	 1.000000	 c17.jpg	 s20.jpeg	 1.000000	 3.818182e+00	 3.246158e+05	 3.246208e+05	 3.246208e+05	 3.246246e+05
 227.000000	 2.000000	 1.000000	 c19.jpg	 s3.jpeg	 1.000000	 2.727273e+00	 3.246247e+05	 3.246297e+05	 3.246297e+05	 3.246324e+05
 227.000000	 3.000000	 1.000000	 c10.jpg	 s14.jpeg	 2.000000	 2	 3.246324e+05	 3.246374e+05	 3.246374e+05	 3.246394e+05
 227.000000	 4.000000	 1.000000	 c13.jpg	 s26.jpeg	 1.000000	 6	 3.246395e+05	 3.246445e+05	 3.246445e+05	 3.246505e+05
 227.000000	 5.000000	 5.000000	 c5.jpg	 s18.jpeg	 1.000000	 3.818182e+00	 3.246505e+05	 3.246555e+05	 3.246555e+05	 3.246594e+05
 227.000000	 6.000000	 5.000000	 c22.jpg	 s10.jpeg	 1.000000	 2	 3.246594e+05	 3.246644e+05	 3.246644e+05	 3.246664e+05
 227.000000	 7.000000	 5.000000	 c12.jpg	 s17.jpeg	 1.000000	 4.545455e+00	 3.246665e+05	 3.246715e+05	 3.246715e+05	 3.246760e+05
 227.000000	 8.000000	 5.000000	 c23.jpg	 s28.jpeg	 1.000000	 5.636364e+00	 3.246761e+05	 3.246811e+05	 3.246811e+05	 3.246867e+05
 227.000000	 9.000000	 5.000000	 c20.jpg	 s1.jpeg	 2.000000	 3.454545e+00	 3.246867e+05	 3.246917e+05	 3.246917e+05	 3.246952e+05
 227.000000	 10.000000	 5.000000	 c24.jpg	 s15.jpeg	 2.000000	 3.090909e+00	 3.246952e+05	 3.247002e+05	 3.247002e+05	 3.247033e+05
 227.000000	 11.000000	 5.000000	 c7.jpg	 s12.jpeg	 1.000000	 2.727273e+00	 3.247034e+05	 3.247084e+05	 3.247084e+05	 3.247111e+05
 227.000000	 12.000000	 5.000000	 c9.jpg	 s11.jpeg	 2.000000	 2.363636e+00	 3.247112e+05	 3.247162e+05	 3.247162e+05	 3.247185e+05
 227.000000	 13.000000	 1.000000	 c8.jpg	 s29.jpeg	 1.000000	 5.636364e+00	 3.247186e+05	 3.247236e+05	 3.247236e+05	 3.247292e+05
 227.000000	 14.000000	 1.000000	 c6.jpg	 s21.jpeg	 1.000000	 4.909091e+00	 3.247292e+05	 3.247342e+05	 3.247342e+05	 3.247391e+05
 227.000000	 15.000000	 1.000000	 c2.jpg	 s2.jpeg	 2.000000	 3.454545e+00	 3.247392e+05	 3.247442e+05	 3.247442e+05	 3.247477e+05
 227.000000	 16.000000	 1.000000	 c16.jpg	 s19.jpeg	 2.000000	 2.363636e+00	 3.247477e+05	 3.247527e+05	 3.247527e+05	 3.247551e+05
 227.000000	 17.000000	 1.000000	 c18.jpg	 s27.jpeg	 1.000000	 3.090909e+00	 3.247551e+05	 3.247601e+05	 3.247601e+05	 3.247632e+05
 227.000000	 18.000000	 1.000000	 c21.jpg	 s30.jpeg	 2.000000	 5.272727e+00	 3.247632e+05	 3.247682e+05	 3.247682e+05	 3.247735e+05
 227.000000	 19.000000	 5.000000	 c4.jpg	 s25.jpeg	 2.000000	 6	 3.247736e+05	 3.247786e+05	 3.247786e+05	 3.247846e+05
 227.000000	 20.000000	 1.000000	 c11.jpg	 s24.jpeg	 2.000000	 4.545455e+00	 3.247846e+05	 3.247896e+05	 3.247896e+05	 3.247942e+05
 227.000000	 21.000000	 5.000000	 c15.jpg	 s13.jpeg	 1.000000	 4.181818e+00	 3.247942e+05	 3.247992e+05	 3.247992e+05	 3.248034e+05
 227.000000	 22.000000	 5.000000	 c14.jpg	 s23.jpeg	 2.000000	 5.272727e+00	 3.248034e+05	 3.248084e+05	 3.248084e+05	 3.248137e+05
 227.000000	 23.000000	 5.000000	 c3.jpg	 s22.jpeg	 2.000000	 4.909091e+00	 3.248138e+05	 3.248188e+05	 3.248188e+05	 3.248237e+05
 227.000000	 24.000000	 1.000000	 c1.jpg	 s16.jpeg	 2.000000	 4.181818e+00	 3.248237e+05	 3.248287e+05	 3.248287e+05	 3.248329e+05
 227.000000	 0.000000	 	 beginningITI	 	 	 3	 	 	 3.246127e+05	 3.246157e+05
 227.000000	 25.000000	 	 endingITI	 	 	 3	 	 	 3.248329e+05	 3.248359e+05
 227.000000	 26.000000	 	 endScreen	 	 	 6	 	 	 3.248360e+05	 3.248420e+05
