sub	trial	stim	freqReport	freqReportRT	freqReportTrialStart	freqReportTrialEnd	freqReportITI	freqReportITITrialStart	freqReportITITrialEnd	block	
 158.000000	 1.000000	 p8.jpg	 6.000000	 1.929674e+00	 3.383009e+05	 3.382223e+05	 2	 3.383069e+05	 3.383089e+05	 2.000000
 158.000000	 2.000000	 p18.jpg	 4.000000	 1.972631e+00	 3.383090e+05	 3.382223e+05	 2.727273e+00	 3.383150e+05	 3.383177e+05	 2.000000
 158.000000	 3.000000	 p14.jpg	 3.000000	 2.331112e+00	 3.383177e+05	 3.382223e+05	 4.181818e+00	 3.383237e+05	 3.383279e+05	 2.000000
 158.000000	 4.000000	 p21.jpg	 1.000000	 2.409624e+00	 3.383280e+05	 3.382223e+05	 3.818182e+00	 3.383340e+05	 3.383378e+05	 2.000000
 158.000000	 5.000000	 p2.jpg	 5.000000	 2.683087e+00	 3.383378e+05	 3.382223e+05	 2.363636e+00	 3.383438e+05	 3.383462e+05	 2.000000
 158.000000	 6.000000	 p22.jpg	 1.000000	 1.700470e+00	 3.383462e+05	 3.382223e+05	 4.181818e+00	 3.383522e+05	 3.383564e+05	 2.000000
 158.000000	 7.000000	 p7.jpg	 1.000000	 1.895478e+00	 3.383565e+05	 3.382223e+05	 4.909091e+00	 3.383625e+05	 3.383674e+05	 2.000000
 158.000000	 8.000000	 p9.jpg	 4.000000	 2.600683e+00	 3.383674e+05	 3.382223e+05	 3.818182e+00	 3.383734e+05	 3.383772e+05	 2.000000
 158.000000	 9.000000	 p12.jpg	 2.000000	 2.404696e+00	 3.383773e+05	 3.382223e+05	 3.454545e+00	 3.383833e+05	 3.383867e+05	 2.000000
 158.000000	 10.000000	 p1.jpg	 1.000000	 1.764287e+00	 3.383867e+05	 3.382223e+05	 2.363636e+00	 3.383928e+05	 3.383951e+05	 2.000000
 158.000000	 11.000000	 p6.jpg	 2.000000	 2.737256e+00	 3.383952e+05	 3.382223e+05	 5.636364e+00	 3.384012e+05	 3.384068e+05	 2.000000
 158.000000	 12.000000	 p3.jpg	 3.000000	 2.079628e+00	 3.384068e+05	 3.382223e+05	 6	 3.384128e+05	 3.384188e+05	 2.000000
 158.000000	 13.000000	 p19.jpg	 2.000000	 1.597309e+00	 3.384189e+05	 3.382223e+05	 3.090909e+00	 3.384249e+05	 3.384280e+05	 2.000000
 158.000000	 14.000000	 p4.jpg	 4.000000	 2.129147e+00	 3.384280e+05	 3.382223e+05	 3.090909e+00	 3.384340e+05	 3.384371e+05	 2.000000
 158.000000	 15.000000	 p15.jpg	 3.000000	 2.965976e+00	 3.384371e+05	 3.382223e+05	 4.545455e+00	 3.384431e+05	 3.384477e+05	 2.000000
 158.000000	 16.000000	 p16.jpg	 1.000000	 1.799079e+00	 3.384477e+05	 3.382223e+05	 2	 3.384537e+05	 3.384557e+05	 2.000000
 158.000000	 17.000000	 p11.jpg	 5.000000	 1.528821e+00	 3.384558e+05	 3.382223e+05	 2.727273e+00	 3.384618e+05	 3.384645e+05	 2.000000
 158.000000	 18.000000	 p23.jpg	 2.000000	 1.615396e+00	 3.384645e+05	 3.382223e+05	 3.454545e+00	 3.384705e+05	 3.384740e+05	 2.000000
 158.000000	 19.000000	 p13.jpg	 5.000000	 1.801859e+00	 3.384740e+05	 3.382223e+05	 4.545455e+00	 3.384800e+05	 3.384846e+05	 2.000000
 158.000000	 20.000000	 p24.jpg	 2.000000	 1.864442e+00	 3.384846e+05	 3.382223e+05	 6	 3.384906e+05	 3.384966e+05	 2.000000
 158.000000	 21.000000	 p10.jpg	 4.000000	 1.878767e+00	 3.384967e+05	 3.382223e+05	 5.272727e+00	 3.385027e+05	 3.385079e+05	 2.000000
 158.000000	 22.000000	 p5.jpg	 1.000000	 3.036014e+00	 3.385080e+05	 3.382223e+05	 5.272727e+00	 3.385140e+05	 3.385192e+05	 2.000000
 158.000000	 23.000000	 p20.jpg	 2.000000	 4.094445e+00	 3.385193e+05	 3.382223e+05	 4.909091e+00	 3.385253e+05	 3.385302e+05	 2.000000
 158.000000	 24.000000	 p17.jpg	 1.000000	 2.123889e+00	 3.385302e+05	 3.382223e+05	 5.636364e+00	 3.385362e+05	 3.385419e+05	 2.000000
 158.000000	 0.000000	 beginningITI	 	 	 	 	 3	 3.382979e+05	 3.383009e+05	 2.000000
 158.000000	 25.000000	 endingITI	 	 	 	 	 3	 3.385419e+05	 3.385449e+05	 2.000000
 158.000000	 26.000000	 endScreen	 	 	 	 	 9	 3.385449e+05	 3.385539e+05	 2.000000
