sub	cbVersion	trial	stim	freqCond	freqITI	freqTaskResp	freqTaskRT	freqTrialStart	freqTrialEnd	freqTrialITIStart	freqTrialITIEnd	taskVersion	block	
 182.000000	 1.000000	 1.000000	 c13.jpg	 1.000000	 6	 1	 1.767349e+00	 6.684561e+03	 6.686561e+03	 6.686565e+03	 6.692566e+03	 B	 2.000000
 182.000000	 1.000000	 2.000000	 c5.jpg	 5.000000	 3.818182e+00	 1	 6.312328e-01	 6.692602e+03	 6.694603e+03	 6.694607e+03	 6.698426e+03	 B	 2.000000
 182.000000	 1.000000	 3.000000	 c12.jpg	 5.000000	 2	 1	 7.027478e-01	 6.698462e+03	 6.700462e+03	 6.700465e+03	 6.702465e+03	 B	 2.000000
 182.000000	 1.000000	 4.000000	 c7.jpg	 5.000000	 3.454545e+00	 1	 6.867467e-01	 6.702495e+03	 6.704496e+03	 6.704499e+03	 6.707954e+03	 B	 2.000000
 182.000000	 1.000000	 5.000000	 c8.jpg	 1.000000	 4.545455e+00	 1	 9.434940e-01	 6.707985e+03	 6.709985e+03	 6.709988e+03	 6.714534e+03	 B	 2.000000
 182.000000	 1.000000	 6.000000	 c18.jpg	 1.000000	 4.909091e+00	 1	 4.868615e-01	 6.714565e+03	 6.716565e+03	 6.716568e+03	 6.721478e+03	 B	 2.000000
 182.000000	 1.000000	 7.000000	 c12.jpg	 5.000000	 4.909091e+00	 2	 6.639025e-01	 6.721510e+03	 6.723511e+03	 6.723514e+03	 6.728423e+03	 B	 2.000000
 182.000000	 1.000000	 8.000000	 c20.jpg	 5.000000	 5.272727e+00	 1	 1.059548e+00	 6.728450e+03	 6.730451e+03	 6.730454e+03	 6.735726e+03	 B	 2.000000
 182.000000	 1.000000	 9.000000	 c20.jpg	 5.000000	 2.363636e+00	 2	 7.981659e-01	 6.735751e+03	 6.737751e+03	 6.737753e+03	 6.740117e+03	 B	 2.000000
 182.000000	 1.000000	 10.000000	 c12.jpg	 5.000000	 5.272727e+00	 2	 1.234297e+00	 6.740152e+03	 6.742152e+03	 6.742154e+03	 6.747426e+03	 B	 2.000000
 182.000000	 1.000000	 11.000000	 c9.jpg	 5.000000	 3.454545e+00	 1	 8.080972e-01	 6.747455e+03	 6.749455e+03	 6.749458e+03	 6.752913e+03	 B	 2.000000
 182.000000	 1.000000	 12.000000	 c5.jpg	 5.000000	 2	 1	 8.788897e-01	 6.752947e+03	 6.754947e+03	 6.754950e+03	 6.756950e+03	 B	 2.000000
 182.000000	 1.000000	 13.000000	 c23.jpg	 5.000000	 3.454545e+00	 1	 9.124409e-01	 6.756979e+03	 6.758979e+03	 6.758983e+03	 6.762437e+03	 B	 2.000000
 182.000000	 1.000000	 14.000000	 c5.jpg	 5.000000	 3.818182e+00	 2	 7.802162e-01	 6.762493e+03	 6.764493e+03	 6.764496e+03	 6.768314e+03	 B	 2.000000
 182.000000	 1.000000	 15.000000	 c16.jpg	 1.000000	 2.727273e+00	 1	 1.019777e+00	 6.768346e+03	 6.770346e+03	 6.770349e+03	 6.773076e+03	 B	 2.000000
 182.000000	 1.000000	 16.000000	 c23.jpg	 5.000000	 6	 2	 1.638279e+00	 6.773101e+03	 6.775102e+03	 6.775105e+03	 6.781105e+03	 B	 2.000000
 182.000000	 1.000000	 17.000000	 c14.jpg	 5.000000	 2.363636e+00	 1	 7.263911e-01	 6.781132e+03	 6.783132e+03	 6.783135e+03	 6.785499e+03	 B	 2.000000
 182.000000	 1.000000	 18.000000	 c14.jpg	 5.000000	 3.818182e+00	 2	 9.629881e-01	 6.785529e+03	 6.787529e+03	 6.787532e+03	 6.791350e+03	 B	 2.000000
 182.000000	 1.000000	 19.000000	 c24.jpg	 5.000000	 5.636364e+00	 1	 1.917799e+00	 6.791393e+03	 6.793393e+03	 6.793395e+03	 6.799031e+03	 B	 2.000000
 182.000000	 1.000000	 20.000000	 c19.jpg	 1.000000	 2.363636e+00	 1	 7.761222e-01	 6.799065e+03	 6.801065e+03	 6.801069e+03	 6.803432e+03	 B	 2.000000
 182.000000	 1.000000	 21.000000	 c17.jpg	 1.000000	 2	 1	 5.691715e-01	 6.803469e+03	 6.805469e+03	 6.805472e+03	 6.807473e+03	 B	 2.000000
 182.000000	 1.000000	 22.000000	 c24.jpg	 5.000000	 2.727273e+00	 1	 4.425590e-01	 6.807498e+03	 6.809498e+03	 6.809501e+03	 6.812228e+03	 B	 2.000000
 182.000000	 1.000000	 23.000000	 c22.jpg	 5.000000	 6	 1	 5.984616e-01	 6.812257e+03	 6.814257e+03	 6.814260e+03	 6.820260e+03	 B	 2.000000
 182.000000	 1.000000	 24.000000	 c7.jpg	 5.000000	 4.545455e+00	 1	 6.905546e-01	 6.820296e+03	 6.822296e+03	 6.822299e+03	 6.826845e+03	 B	 2.000000
 182.000000	 1.000000	 25.000000	 c9.jpg	 5.000000	 5.636364e+00	 2	 9.675490e-01	 6.826881e+03	 6.828881e+03	 6.828884e+03	 6.834520e+03	 B	 2.000000
 182.000000	 1.000000	 26.000000	 c23.jpg	 5.000000	 3.454545e+00	 2	 1.310475e+00	 6.834559e+03	 6.836559e+03	 6.836562e+03	 6.840017e+03	 B	 2.000000
 182.000000	 1.000000	 27.000000	 c22.jpg	 5.000000	 2.363636e+00	 2	 1.110502e+00	 6.840058e+03	 6.842058e+03	 6.842060e+03	 6.844424e+03	 B	 2.000000
 182.000000	 1.000000	 28.000000	 c7.jpg	 5.000000	 2.727273e+00	 2	 7.273353e-01	 6.844458e+03	 6.846458e+03	 6.846460e+03	 6.849187e+03	 B	 2.000000
 182.000000	 1.000000	 29.000000	 c15.jpg	 5.000000	 3.454545e+00	 2	 5.502635e-01	 6.849218e+03	 6.851218e+03	 6.851220e+03	 6.854675e+03	 B	 2.000000
