sub	trial	stim	freqCond	truePair	foilLowFreq	foilHighFreq	foilNovel	truePairPos	foilLowFreqPos	foilHighFreqPos	foilNovelPos	memResp	memRT	memTrialStart	memTrialEnd	memTrialITI	memTrialITIStart	memTrialITIEnd	block
141	25	 p11.jpg	5	 f14.jpg	 f30.jpg	 f26.jpg	 f34.jpg	1	4	3	2	1	2.62E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
0	 																		
141	26	 p23.jpg	5	 f1.jpg	 f10.jpg	 f22.jpg	 f36.jpg	2	4	3	1	2	1.12E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
0	 																		
141	27	 p11.jpg	5	 f14.jpg	 f30.jpg	 f26.jpg	 f34.jpg	1	4	3	2	1	1.41E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
0	 																		
141	28	 p6.jpg	5	 f18.jpg	 f25.jpg	 f16.jpg	 f6.jpg	2	4	1	3	2	1.08E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
0	 																		
141	29	 p8.jpg	5	 f19.jpg	 f21.jpg	 f22.jpg	 f31.jpg	4	3	2	1	4	1.94E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
1	 																		
141	30	 p8.jpg	5	 f19.jpg	 f21.jpg	 f22.jpg	 f31.jpg	4	3	2	1	4	1.47E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
0	 																		
141	31	 p3.jpg	5	 f27.jpg	 f13.jpg	 f16.jpg	 f35.jpg	1	2	3	4	1	1.81E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
0	 																		
141	32	 p23.jpg	5	 f1.jpg	 f10.jpg	 f22.jpg	 f36.jpg	2	4	3	1	2	8.34E-01	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
1	 																		
141	33	 p13.jpg	5	 f24.jpg	 f21.jpg	 f15.jpg	 f7.jpg	1	2	3	4	1	1.85E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
1	 																		
141	34	 p14.jpg	5	 f20.jpg	 f29.jpg	 f26.jpg	 f33.jpg	1	4	3	2	1	1.04E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
1	 																		
141	35	 p2.jpg	5	 f15.jpg	 f12.jpg	 f20.jpg	 f36.jpg	1	2	3	4	1	1.26E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
0	 																		
141	36	 p11.jpg	5	 f14.jpg	 f30.jpg	 f26.jpg	 f34.jpg	1	4	3	2	1	2.46E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
1	 																		
141	37	 p10.jpg	5	 f22.jpg	 f17.jpg	 f28.jpg	 f4.jpg	4	3	1	2	4	3.08E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
0	 																		
141	38	 p14.jpg	5	 f20.jpg	 f29.jpg	 f26.jpg	 f33.jpg	1	4	3	2	1	9.71E-01	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
1	 																		
141	39	 p23.jpg	5	 f1.jpg	 f10.jpg	 f22.jpg	 f36.jpg	2	4	3	1	2	8.12E-01	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
1	 																		
141	40	 p9.jpg	5	 f28.jpg	 f2.jpg	 f24.jpg	 f9.jpg	3	2	1	4	3	1.11E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
0	 																		
141	41	 p9.jpg	5	 f28.jpg	 f2.jpg	 f24.jpg	 f9.jpg	3	2	1	4	3	7.50E-01	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
1	 																		
141	42	 p2.jpg	5	 f15.jpg	 f12.jpg	 f20.jpg	 f36.jpg	1	2	3	4	1	1.31E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
1	 																		
141	43	 p14.jpg	5	 f20.jpg	 f29.jpg	 f26.jpg	 f33.jpg	1	4	3	2	1	7.91E-01	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
1	 																		
141	44	 p2.jpg	5	 f15.jpg	 f12.jpg	 f20.jpg	 f36.jpg	1	2	3	4	1	9.62E-01	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
1	 																		
141	45	 p7.jpg	5	 f26.jpg	 f23.jpg	 f18.jpg	 f5.jpg	1	2	3	4	1	2.90E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
1	 																		
141	46	 p3.jpg	5	 f27.jpg	 f13.jpg	 f16.jpg	 f35.jpg	1	2	3	4	3	1.63E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
1	 																		
141	47	 p7.jpg	5	 f26.jpg	 f23.jpg	 f18.jpg	 f5.jpg	1	2	3	4	1	9.51E-01	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
0	 																		
141	48	 p10.jpg	5	 f22.jpg	 f17.jpg	 f28.jpg	 f4.jpg	4	3	1	2	4	2.08E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
1	 																		
141	49	 p13.jpg	5	 f24.jpg	 f21.jpg	 f15.jpg	 f7.jpg	1	2	3	4	1	1.71E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
0	 																		
141	50	 p10.jpg	5	 f22.jpg	 f17.jpg	 f28.jpg	 f4.jpg	4	3	1	2	3	2.50E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
0	 																		
141	51	 p4.jpg	5	 f16.jpg	 f11.jpg	 f14.jpg	 f4.jpg	2	4	1	3	4	2.17E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
 	 																		
141	52	 p9.jpg	5	 f28.jpg	 f2.jpg	 f24.jpg	 f9.jpg	3	2	1	4	3	9.39E-01	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
 	 																		
141	53	 p6.jpg	5	 f18.jpg	 f25.jpg	 f16.jpg	 f6.jpg	2	4	1	3	2	8.69E-01	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
 	 																		
141	54	 p3.jpg	5	 f27.jpg	 f13.jpg	 f16.jpg	 f35.jpg	1	2	3	4	3	1.68E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
 	 																		
141	55	 p9.jpg	5	 f28.jpg	 f2.jpg	 f24.jpg	 f9.jpg	3	2	1	4	3	8.16E-01	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
 	 																		
141	56	 p8.jpg	5	 f19.jpg	 f21.jpg	 f22.jpg	 f31.jpg	4	3	2	1	4	1.88E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
 	 																		
141	57	 p10.jpg	5	 f22.jpg	 f17.jpg	 f28.jpg	 f4.jpg	4	3	1	2	4	2.80E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
 	 																		
141	58	 p13.jpg	5	 f24.jpg	 f21.jpg	 f15.jpg	 f7.jpg	1	2	3	4	1	1.33E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
 	 																		
141	59	 p6.jpg	5	 f18.jpg	 f25.jpg	 f16.jpg	 f6.jpg	2	4	1	3	2	1.00E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
 	 																		
141	60	 p13.jpg	5	 f24.jpg	 f21.jpg	 f15.jpg	 f7.jpg	1	2	3	4	3	1.06E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
 	 																		
141	61	 p8.jpg	5	 f19.jpg	 f21.jpg	 f22.jpg	 f31.jpg	4	3	2	1	2	1.33E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
 	 																		
141	62	 p2.jpg	5	 f15.jpg	 f12.jpg	 f20.jpg	 f36.jpg	1	2	3	4	1	9.62E-01	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
 	 																		
141	63	 p7.jpg	5	 f26.jpg	 f23.jpg	 f18.jpg	 f5.jpg	1	2	3	4	1	9.85E-01	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
 	 																		
141	64	 p4.jpg	5	 f16.jpg	 f11.jpg	 f14.jpg	 f4.jpg	2	4	1	3	2	1.40E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
 	 																		
141	65	 p6.jpg	5	 f18.jpg	 f25.jpg	 f16.jpg	 f6.jpg	2	4	1	3	2	8.79E-01	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
 	 																		
141	66	 p14.jpg	5	 f20.jpg	 f29.jpg	 f26.jpg	 f33.jpg	1	4	3	2	1	1.02E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
 	 																		
141	67	 p4.jpg	5	 f16.jpg	 f11.jpg	 f14.jpg	 f4.jpg	2	4	1	3	4	1.81E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
 	 																		
141	68	 p23.jpg	5	 f1.jpg	 f10.jpg	 f22.jpg	 f36.jpg	2	4	3	1	2	1.19E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
 	 																		
141	69	 p3.jpg	5	 f27.jpg	 f13.jpg	 f16.jpg	 f35.jpg	1	2	3	4	1	1.27E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
 	 																		
141	70	 p7.jpg	5	 f26.jpg	 f23.jpg	 f18.jpg	 f5.jpg	1	2	3	4	1	9.49E-01	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
 	 																		
141	71	 p4.jpg	5	 f16.jpg	 f11.jpg	 f14.jpg	 f4.jpg	2	4	1	3	2	2.13E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
 	 																		
141	72	 p11.jpg	5	 f14.jpg	 f30.jpg	 f26.jpg	 f34.jpg	1	4	3	2	1	1.46E+00	3.73E+05	3.73E+05	5.00E-01	3.73E+05	3.73E+05	2
 	 																		
