sub	trial	freqCond	stim	truePair	stimSide	paITI	paTrialStart	paTrialEnd	paITIStart	paITIEnd	
 172.000000	 1.000000	 5.000000	 c14.jpg	 s24.jpeg	 1.000000	 4.545455e+00	 9.595913e+04	 9.596413e+04	 9.596413e+04	 9.596868e+04
 172.000000	 2.000000	 1.000000	 c10.jpg	 s30.jpeg	 2.000000	 3.454545e+00	 9.596874e+04	 9.597374e+04	 9.597374e+04	 9.597720e+04
 172.000000	 3.000000	 1.000000	 c2.jpg	 s12.jpeg	 2.000000	 4.909091e+00	 9.597727e+04	 9.598227e+04	 9.598227e+04	 9.598718e+04
 172.000000	 4.000000	 5.000000	 c24.jpg	 s13.jpeg	 2.000000	 2.363636e+00	 9.598724e+04	 9.599224e+04	 9.599224e+04	 9.599461e+04
 172.000000	 5.000000	 5.000000	 c12.jpg	 s26.jpeg	 2.000000	 2.727273e+00	 9.599467e+04	 9.599967e+04	 9.599967e+04	 9.600240e+04
 172.000000	 6.000000	 5.000000	 c5.jpg	 s3.jpeg	 1.000000	 6	 9.600246e+04	 9.600746e+04	 9.600746e+04	 9.601346e+04
 172.000000	 7.000000	 5.000000	 c9.jpg	 s15.jpeg	 1.000000	 3.818182e+00	 9.601353e+04	 9.601853e+04	 9.601854e+04	 9.602235e+04
 172.000000	 8.000000	 1.000000	 c13.jpg	 s14.jpeg	 2.000000	 2	 9.602241e+04	 9.602741e+04	 9.602741e+04	 9.602941e+04
 172.000000	 9.000000	 5.000000	 c15.jpg	 s28.jpeg	 2.000000	 5.272727e+00	 9.602947e+04	 9.603447e+04	 9.603447e+04	 9.603974e+04
 172.000000	 10.000000	 1.000000	 c21.jpg	 s27.jpeg	 1.000000	 6	 9.603979e+04	 9.604479e+04	 9.604479e+04	 9.605079e+04
 172.000000	 11.000000	 5.000000	 c4.jpg	 s2.jpeg	 1.000000	 3.090909e+00	 9.605084e+04	 9.605584e+04	 9.605584e+04	 9.605893e+04
 172.000000	 12.000000	 1.000000	 c19.jpg	 s16.jpeg	 1.000000	 2.363636e+00	 9.605898e+04	 9.606398e+04	 9.606398e+04	 9.606635e+04
 172.000000	 13.000000	 1.000000	 c18.jpg	 s11.jpeg	 2.000000	 5.636364e+00	 9.606639e+04	 9.607139e+04	 9.607140e+04	 9.607703e+04
 172.000000	 14.000000	 1.000000	 c8.jpg	 s20.jpeg	 1.000000	 5.272727e+00	 9.607709e+04	 9.608209e+04	 9.608210e+04	 9.608737e+04
 172.000000	 15.000000	 1.000000	 c16.jpg	 s23.jpeg	 2.000000	 4.545455e+00	 9.608742e+04	 9.609242e+04	 9.609243e+04	 9.609697e+04
 172.000000	 16.000000	 5.000000	 c23.jpg	 s19.jpeg	 2.000000	 5.636364e+00	 9.609703e+04	 9.610203e+04	 9.610204e+04	 9.610767e+04
 172.000000	 17.000000	 1.000000	 c6.jpg	 s18.jpeg	 2.000000	 3.818182e+00	 9.610772e+04	 9.611272e+04	 9.611273e+04	 9.611654e+04
 172.000000	 18.000000	 1.000000	 c1.jpg	 s25.jpeg	 1.000000	 3.090909e+00	 9.611661e+04	 9.612161e+04	 9.612162e+04	 9.612471e+04
 172.000000	 19.000000	 5.000000	 c3.jpg	 s1.jpeg	 1.000000	 4.181818e+00	 9.612477e+04	 9.612977e+04	 9.612977e+04	 9.613395e+04
 172.000000	 20.000000	 5.000000	 c7.jpg	 s10.jpeg	 1.000000	 3.454545e+00	 9.613401e+04	 9.613901e+04	 9.613902e+04	 9.614247e+04
 172.000000	 21.000000	 5.000000	 c20.jpg	 s17.jpeg	 2.000000	 2	 9.614251e+04	 9.614751e+04	 9.614752e+04	 9.614952e+04
 172.000000	 22.000000	 1.000000	 c11.jpg	 s21.jpeg	 1.000000	 2.727273e+00	 9.614957e+04	 9.615457e+04	 9.615458e+04	 9.615730e+04
 172.000000	 23.000000	 1.000000	 c17.jpg	 s22.jpeg	 1.000000	 4.181818e+00	 9.615736e+04	 9.616236e+04	 9.616237e+04	 9.616655e+04
 172.000000	 24.000000	 5.000000	 c22.jpg	 s29.jpeg	 2.000000	 4.909091e+00	 9.616661e+04	 9.617161e+04	 9.617161e+04	 9.617652e+04
 172.000000	 0.000000	 	 beginningITI	 	 	 3	 	 	 9.595605e+04	 9.595905e+04
 172.000000	 25.000000	 	 endingITI	 	 	 3	 	 	 9.617654e+04	 9.617954e+04
 172.000000	 26.000000	 	 endScreen	 	 	 6	 	 	 9.617957e+04	 9.618557e+04
