sub	trial	freqCond	stim	truePair	stimSide	paITI	paTrialStart	paTrialEnd	paITIStart	paITIEnd	
 229.000000	 1.000000	 1.000000	 p9.jpg	 f23.jpg	 1.000000	 6	 6.136716e+05	 6.136766e+05	 6.136766e+05	 6.136826e+05
 229.000000	 2.000000	 5.000000	 p5.jpg	 f24.jpg	 1.000000	 4.909091e+00	 6.136826e+05	 6.136876e+05	 6.136876e+05	 6.136925e+05
 229.000000	 3.000000	 5.000000	 p24.jpg	 f3.jpg	 1.000000	 4.545455e+00	 6.136926e+05	 6.136976e+05	 6.136976e+05	 6.137022e+05
 229.000000	 4.000000	 1.000000	 p7.jpg	 f11.jpg	 1.000000	 4.909091e+00	 6.137022e+05	 6.137072e+05	 6.137072e+05	 6.137121e+05
 229.000000	 5.000000	 5.000000	 p20.jpg	 f29.jpg	 1.000000	 2	 6.137122e+05	 6.137172e+05	 6.137172e+05	 6.137192e+05
 229.000000	 6.000000	 5.000000	 p21.jpg	 f1.jpg	 1.000000	 2.363636e+00	 6.137192e+05	 6.137242e+05	 6.137242e+05	 6.137266e+05
 229.000000	 7.000000	 5.000000	 p19.jpg	 f2.jpg	 2.000000	 5.272727e+00	 6.137266e+05	 6.137316e+05	 6.137316e+05	 6.137369e+05
 229.000000	 8.000000	 1.000000	 p23.jpg	 f30.jpg	 1.000000	 3.454545e+00	 6.137369e+05	 6.137419e+05	 6.137419e+05	 6.137454e+05
 229.000000	 9.000000	 5.000000	 p18.jpg	 f25.jpg	 2.000000	 3.454545e+00	 6.137454e+05	 6.137504e+05	 6.137504e+05	 6.137539e+05
 229.000000	 10.000000	 5.000000	 p22.jpg	 f27.jpg	 1.000000	 3.818182e+00	 6.137539e+05	 6.137589e+05	 6.137590e+05	 6.137628e+05
 229.000000	 11.000000	 5.000000	 p1.jpg	 f19.jpg	 2.000000	 6	 6.137628e+05	 6.137678e+05	 6.137678e+05	 6.137738e+05
 229.000000	 12.000000	 1.000000	 p4.jpg	 f10.jpg	 2.000000	 4.181818e+00	 6.137739e+05	 6.137789e+05	 6.137789e+05	 6.137830e+05
 229.000000	 13.000000	 5.000000	 p17.jpg	 f17.jpg	 2.000000	 3.090909e+00	 6.137831e+05	 6.137881e+05	 6.137881e+05	 6.137912e+05
 229.000000	 14.000000	 1.000000	 p8.jpg	 f15.jpg	 1.000000	 5.636364e+00	 6.137912e+05	 6.137962e+05	 6.137962e+05	 6.138019e+05
 229.000000	 15.000000	 5.000000	 p15.jpg	 f16.jpg	 2.000000	 2.727273e+00	 6.138019e+05	 6.138069e+05	 6.138069e+05	 6.138096e+05
 229.000000	 16.000000	 1.000000	 p11.jpg	 f14.jpg	 1.000000	 3.818182e+00	 6.138097e+05	 6.138147e+05	 6.138147e+05	 6.138185e+05
 229.000000	 17.000000	 1.000000	 p2.jpg	 f13.jpg	 1.000000	 2.363636e+00	 6.138185e+05	 6.138235e+05	 6.138236e+05	 6.138259e+05
 229.000000	 18.000000	 1.000000	 p3.jpg	 f26.jpg	 2.000000	 5.272727e+00	 6.138260e+05	 6.138310e+05	 6.138310e+05	 6.138362e+05
 229.000000	 19.000000	 1.000000	 p14.jpg	 f21.jpg	 2.000000	 3.090909e+00	 6.138363e+05	 6.138413e+05	 6.138413e+05	 6.138444e+05
 229.000000	 20.000000	 5.000000	 p12.jpg	 f12.jpg	 1.000000	 4.181818e+00	 6.138444e+05	 6.138494e+05	 6.138494e+05	 6.138536e+05
 229.000000	 21.000000	 1.000000	 p10.jpg	 f28.jpg	 2.000000	 2.727273e+00	 6.138536e+05	 6.138586e+05	 6.138586e+05	 6.138614e+05
 229.000000	 22.000000	 5.000000	 p16.jpg	 f18.jpg	 2.000000	 5.636364e+00	 6.138614e+05	 6.138664e+05	 6.138664e+05	 6.138721e+05
 229.000000	 23.000000	 1.000000	 p13.jpg	 f22.jpg	 2.000000	 2	 6.138721e+05	 6.138771e+05	 6.138771e+05	 6.138791e+05
 229.000000	 24.000000	 1.000000	 p6.jpg	 f20.jpg	 2.000000	 4.545455e+00	 6.138791e+05	 6.138841e+05	 6.138841e+05	 6.138887e+05
 229.000000	 0.000000	 	 beginningITI	 	 	 3	 	 	 6.136685e+05	 6.136715e+05
 229.000000	 25.000000	 	 endingITI	 	 	 3	 	 	 6.138887e+05	 6.138917e+05
 229.000000	 26.000000	 	 endScreen	 	 	 6	 	 	 6.138917e+05	 6.138977e+05
