sub	trial	stim	freqReport	freqReportRT	freqReportTrialStart	freqReportTrialEnd	freqReportITI	freqReportITITrialStart	freqReportITITrialEnd	block	
 229.000000	 1.000000	 p11.jpg	 6.000000	 3.176019e+00	 6.142711e+05	 6.141973e+05	 2	 6.142771e+05	 6.142791e+05	 1.000000
 229.000000	 2.000000	 p18.jpg	 6.000000	 1.364653e+00	 6.142791e+05	 6.141973e+05	 3.090909e+00	 6.142851e+05	 6.142882e+05	 1.000000
 229.000000	 3.000000	 p19.jpg	 5.000000	 1.449067e+00	 6.142883e+05	 6.141973e+05	 2	 6.142943e+05	 6.142963e+05	 1.000000
 229.000000	 4.000000	 p15.jpg	 5.000000	 2.354309e+00	 6.142963e+05	 6.141973e+05	 3.818182e+00	 6.143023e+05	 6.143061e+05	 1.000000
 229.000000	 5.000000	 p16.jpg	 4.000000	 1.253279e+00	 6.143062e+05	 6.141973e+05	 6	 6.143122e+05	 6.143182e+05	 1.000000
 229.000000	 6.000000	 p4.jpg	 2.000000	 3.482170e+00	 6.143182e+05	 6.141973e+05	 5.272727e+00	 6.143242e+05	 6.143295e+05	 1.000000
 229.000000	 7.000000	 p9.jpg	 1.000000	 2.538136e+00	 6.143295e+05	 6.141973e+05	 4.545455e+00	 6.143355e+05	 6.143401e+05	 1.000000
 229.000000	 8.000000	 p10.jpg	 3.000000	 4.936342e+00	 6.143401e+05	 6.141973e+05	 5.636364e+00	 6.143461e+05	 6.143517e+05	 1.000000
 229.000000	 9.000000	 p23.jpg	 4.000000	 2.582480e+00	 6.143518e+05	 6.141973e+05	 3.818182e+00	 6.143578e+05	 6.143616e+05	 1.000000
 229.000000	 10.000000	 p13.jpg	 4.000000	 2.166412e+00	 6.143617e+05	 6.141973e+05	 3.454545e+00	 6.143677e+05	 6.143711e+05	 1.000000
 229.000000	 11.000000	 p3.jpg	 2.000000	 4.052305e+00	 6.143711e+05	 6.141973e+05	 6	 6.143771e+05	 6.143831e+05	 1.000000
 229.000000	 12.000000	 p7.jpg	 1.000000	 3.787437e+00	 6.143832e+05	 6.141973e+05	 3.090909e+00	 6.143892e+05	 6.143923e+05	 1.000000
 229.000000	 13.000000	 p21.jpg	 5.000000	 3.527780e+00	 6.143923e+05	 6.141973e+05	 5.636364e+00	 6.143983e+05	 6.144039e+05	 1.000000
 229.000000	 14.000000	 p12.jpg	 6.000000	 3.413896e+00	 6.144040e+05	 6.141973e+05	 4.545455e+00	 6.144100e+05	 6.144145e+05	 1.000000
 229.000000	 15.000000	 p1.jpg	 4.000000	 4.011649e+00	 6.144146e+05	 6.141973e+05	 2.363636e+00	 6.144206e+05	 6.144229e+05	 1.000000
 229.000000	 16.000000	 p5.jpg	 4.000000	 2.410530e+00	 6.144230e+05	 6.141973e+05	 2.727273e+00	 6.144290e+05	 6.144317e+05	 1.000000
 229.000000	 17.000000	 p6.jpg	 3.000000	 2.036996e+00	 6.144317e+05	 6.141973e+05	 4.181818e+00	 6.144378e+05	 6.144419e+05	 1.000000
 229.000000	 18.000000	 p14.jpg	 4.000000	 3.205020e+00	 6.144420e+05	 6.141973e+05	 2.363636e+00	 6.144480e+05	 6.144503e+05	 1.000000
 229.000000	 19.000000	 p24.jpg	 6.000000	 2.713190e+00	 6.144504e+05	 6.141973e+05	 5.272727e+00	 6.144564e+05	 6.144617e+05	 1.000000
 229.000000	 20.000000	 p17.jpg	 4.000000	 2.799734e+00	 6.144617e+05	 6.141973e+05	 4.909091e+00	 6.144677e+05	 6.144726e+05	 1.000000
 229.000000	 21.000000	 p2.jpg	 1.000000	 9.797861e-01	 6.144726e+05	 6.141973e+05	 4.909091e+00	 6.144786e+05	 6.144836e+05	 1.000000
 229.000000	 22.000000	 p8.jpg	 3.000000	 2.094360e+00	 6.144836e+05	 6.141973e+05	 2.727273e+00	 6.144896e+05	 6.144923e+05	 1.000000
 229.000000	 23.000000	 p20.jpg	 4.000000	 4.139069e+00	 6.144924e+05	 6.141973e+05	 4.181818e+00	 6.144984e+05	 6.145025e+05	 1.000000
 229.000000	 24.000000	 p22.jpg	 6.000000	 3.678422e+00	 6.145026e+05	 6.141973e+05	 3.454545e+00	 6.145086e+05	 6.145120e+05	 1.000000
 229.000000	 0.000000	 beginningITI	 	 	 	 	 3	 6.142680e+05	 6.142710e+05	 1.000000
 229.000000	 25.000000	 endingITI	 	 	 	 	 3	 6.145121e+05	 6.145151e+05	 1.000000
 229.000000	 26.000000	 endScreen	 	 	 	 	 9	 6.145151e+05	 6.145241e+05	 1.000000
