sub	trial	freqCond	stim	truePair	stimSide	paITI	paTrialStart	paTrialEnd	paITIStart	paITIEnd	
 153.000000	 1.000000	 5.000000	 c8.jpg	 s30.jpeg	 1.000000	 5.636364e+00	 6.822449e+04	 6.822949e+04	 6.822949e+04	 6.823513e+04
 153.000000	 2.000000	 1.000000	 c14.jpg	 s17.jpeg	 1.000000	 6	 6.823518e+04	 6.824018e+04	 6.824018e+04	 6.824618e+04
 153.000000	 3.000000	 1.000000	 c20.jpg	 s29.jpeg	 1.000000	 4.545455e+00	 6.824622e+04	 6.825122e+04	 6.825122e+04	 6.825577e+04
 153.000000	 4.000000	 1.000000	 c24.jpg	 s16.jpeg	 1.000000	 2.363636e+00	 6.825580e+04	 6.826080e+04	 6.826080e+04	 6.826317e+04
 153.000000	 5.000000	 5.000000	 c1.jpg	 s13.jpeg	 2.000000	 2	 6.826322e+04	 6.826822e+04	 6.826822e+04	 6.827022e+04
 153.000000	 6.000000	 5.000000	 c18.jpg	 s24.jpeg	 1.000000	 4.545455e+00	 6.827026e+04	 6.827526e+04	 6.827526e+04	 6.827980e+04
 153.000000	 7.000000	 1.000000	 c7.jpg	 s3.jpeg	 1.000000	 2.727273e+00	 6.827984e+04	 6.828484e+04	 6.828485e+04	 6.828757e+04
 153.000000	 8.000000	 5.000000	 c16.jpg	 s27.jpeg	 1.000000	 3.454545e+00	 6.828761e+04	 6.829261e+04	 6.829261e+04	 6.829606e+04
 153.000000	 9.000000	 5.000000	 c6.jpg	 s12.jpeg	 2.000000	 6	 6.829611e+04	 6.830111e+04	 6.830111e+04	 6.830711e+04
 153.000000	 10.000000	 1.000000	 c15.jpg	 s14.jpeg	 2.000000	 3.454545e+00	 6.830715e+04	 6.831215e+04	 6.831215e+04	 6.831561e+04
 153.000000	 11.000000	 1.000000	 c4.jpg	 s21.jpeg	 2.000000	 2	 6.831564e+04	 6.832064e+04	 6.832064e+04	 6.832264e+04
 153.000000	 12.000000	 5.000000	 c19.jpg	 s18.jpeg	 2.000000	 4.181818e+00	 6.832269e+04	 6.832769e+04	 6.832769e+04	 6.833187e+04
 153.000000	 13.000000	 1.000000	 c12.jpg	 s20.jpeg	 2.000000	 3.818182e+00	 6.833191e+04	 6.833691e+04	 6.833691e+04	 6.834073e+04
 153.000000	 14.000000	 1.000000	 c9.jpg	 s15.jpeg	 1.000000	 4.909091e+00	 6.834077e+04	 6.834577e+04	 6.834577e+04	 6.835068e+04
 153.000000	 15.000000	 5.000000	 c11.jpg	 s28.jpeg	 1.000000	 4.909091e+00	 6.835072e+04	 6.835572e+04	 6.835572e+04	 6.836063e+04
 153.000000	 16.000000	 1.000000	 c5.jpg	 s2.jpeg	 2.000000	 3.090909e+00	 6.836067e+04	 6.836567e+04	 6.836567e+04	 6.836876e+04
 153.000000	 17.000000	 5.000000	 c2.jpg	 s1.jpeg	 2.000000	 3.818182e+00	 6.836881e+04	 6.837381e+04	 6.837381e+04	 6.837763e+04
 153.000000	 18.000000	 5.000000	 c21.jpg	 s11.jpeg	 1.000000	 2.727273e+00	 6.837766e+04	 6.838266e+04	 6.838267e+04	 6.838539e+04
 153.000000	 19.000000	 1.000000	 c3.jpg	 s25.jpeg	 2.000000	 5.272727e+00	 6.838545e+04	 6.839045e+04	 6.839045e+04	 6.839572e+04
 153.000000	 20.000000	 5.000000	 c13.jpg	 s23.jpeg	 2.000000	 2.363636e+00	 6.839576e+04	 6.840076e+04	 6.840077e+04	 6.840313e+04
 153.000000	 21.000000	 5.000000	 c17.jpg	 s22.jpeg	 2.000000	 3.090909e+00	 6.840318e+04	 6.840818e+04	 6.840818e+04	 6.841127e+04
 153.000000	 22.000000	 1.000000	 c22.jpg	 s26.jpeg	 1.000000	 5.636364e+00	 6.841131e+04	 6.841631e+04	 6.841631e+04	 6.842194e+04
 153.000000	 23.000000	 5.000000	 c10.jpg	 s19.jpeg	 1.000000	 5.272727e+00	 6.842198e+04	 6.842698e+04	 6.842699e+04	 6.843226e+04
 153.000000	 24.000000	 1.000000	 c23.jpg	 s10.jpeg	 2.000000	 4.181818e+00	 6.843230e+04	 6.843730e+04	 6.843731e+04	 6.844149e+04
 153.000000	 0.000000	 	 beginningITI	 	 	 3	 	 	 6.822145e+04	 6.822445e+04
 153.000000	 25.000000	 	 endingITI	 	 	 3	 	 	 6.844151e+04	 6.844451e+04
 153.000000	 26.000000	 	 endScreen	 	 	 6	 	 	 6.844454e+04	 6.845054e+04
