sub	trial	freqCond	stim	truePair	stimSide	paITI	paTrialStart	paTrialEnd	paITIStart	paITIEnd	
 105.000000	 1.000000	 1.000000	 p14.jpg	 f14.jpg	 1.000000	 5.272727e+00	 4.457562e+05	 4.457612e+05	 4.457612e+05	 4.457664e+05
 105.000000	 2.000000	 5.000000	 p17.jpg	 f29.jpg	 1.000000	 3.090909e+00	 4.457665e+05	 4.457715e+05	 4.457715e+05	 4.457746e+05
 105.000000	 3.000000	 5.000000	 p5.jpg	 f24.jpg	 1.000000	 4.181818e+00	 4.457746e+05	 4.457796e+05	 4.457796e+05	 4.457838e+05
 105.000000	 4.000000	 1.000000	 p6.jpg	 f12.jpg	 2.000000	 2.727273e+00	 4.457839e+05	 4.457889e+05	 4.457889e+05	 4.457916e+05
 105.000000	 5.000000	 1.000000	 p7.jpg	 f18.jpg	 1.000000	 3.454545e+00	 4.457917e+05	 4.457967e+05	 4.457967e+05	 4.458001e+05
 105.000000	 6.000000	 5.000000	 p20.jpg	 f17.jpg	 2.000000	 2.727273e+00	 4.458002e+05	 4.458052e+05	 4.458052e+05	 4.458079e+05
 105.000000	 7.000000	 5.000000	 p21.jpg	 f19.jpg	 2.000000	 4.545455e+00	 4.458079e+05	 4.458129e+05	 4.458129e+05	 4.458175e+05
 105.000000	 8.000000	 5.000000	 p22.jpg	 f15.jpg	 2.000000	 4.909091e+00	 4.458175e+05	 4.458225e+05	 4.458226e+05	 4.458275e+05
 105.000000	 9.000000	 1.000000	 p4.jpg	 f22.jpg	 2.000000	 5.636364e+00	 4.458275e+05	 4.458325e+05	 4.458325e+05	 4.458382e+05
 105.000000	 10.000000	 1.000000	 p3.jpg	 f25.jpg	 1.000000	 6	 4.458382e+05	 4.458432e+05	 4.458432e+05	 4.458492e+05
 105.000000	 11.000000	 1.000000	 p10.jpg	 f26.jpg	 2.000000	 4.181818e+00	 4.458493e+05	 4.458543e+05	 4.458543e+05	 4.458585e+05
 105.000000	 12.000000	 5.000000	 p19.jpg	 f11.jpg	 2.000000	 5.272727e+00	 4.458585e+05	 4.458635e+05	 4.458635e+05	 4.458688e+05
 105.000000	 13.000000	 5.000000	 p15.jpg	 f13.jpg	 1.000000	 6	 4.458688e+05	 4.458738e+05	 4.458738e+05	 4.458798e+05
 105.000000	 14.000000	 5.000000	 p1.jpg	 f21.jpg	 2.000000	 5.636364e+00	 4.458799e+05	 4.458849e+05	 4.458849e+05	 4.458905e+05
 105.000000	 15.000000	 1.000000	 p9.jpg	 f30.jpg	 1.000000	 4.909091e+00	 4.458906e+05	 4.458956e+05	 4.458956e+05	 4.459005e+05
 105.000000	 16.000000	 5.000000	 p24.jpg	 f16.jpg	 1.000000	 2.363636e+00	 4.459005e+05	 4.459055e+05	 4.459055e+05	 4.459079e+05
 105.000000	 17.000000	 1.000000	 p8.jpg	 f1.jpg	 1.000000	 2	 4.459080e+05	 4.459130e+05	 4.459130e+05	 4.459150e+05
 105.000000	 18.000000	 5.000000	 p18.jpg	 f20.jpg	 1.000000	 3.818182e+00	 4.459150e+05	 4.459200e+05	 4.459200e+05	 4.459238e+05
 105.000000	 19.000000	 5.000000	 p16.jpg	 f28.jpg	 2.000000	 3.454545e+00	 4.459239e+05	 4.459289e+05	 4.459289e+05	 4.459323e+05
 105.000000	 20.000000	 5.000000	 p12.jpg	 f23.jpg	 1.000000	 2	 4.459324e+05	 4.459374e+05	 4.459374e+05	 4.459394e+05
 105.000000	 21.000000	 1.000000	 p11.jpg	 f3.jpg	 1.000000	 3.090909e+00	 4.459394e+05	 4.459444e+05	 4.459444e+05	 4.459475e+05
 105.000000	 22.000000	 1.000000	 p2.jpg	 f27.jpg	 2.000000	 2.363636e+00	 4.459476e+05	 4.459526e+05	 4.459526e+05	 4.459550e+05
 105.000000	 23.000000	 1.000000	 p13.jpg	 f2.jpg	 2.000000	 4.545455e+00	 4.459550e+05	 4.459600e+05	 4.459600e+05	 4.459646e+05
 105.000000	 24.000000	 1.000000	 p23.jpg	 f10.jpg	 2.000000	 3.818182e+00	 4.459646e+05	 4.459696e+05	 4.459696e+05	 4.459734e+05
 105.000000	 0.000000	 	 beginningITI	 	 	 3	 	 	 4.457531e+05	 4.457561e+05
 105.000000	 25.000000	 	 endingITI	 	 	 3	 	 	 4.459735e+05	 4.459765e+05
 105.000000	 26.000000	 	 endScreen	 	 	 6	 	 	 4.459765e+05	 4.459825e+05
