sub	trial	freqCond	stim	truePair	stimSide	paITI	paTrialStart	paTrialEnd	paITIStart	paITIEnd	
 112.000000	 1.000000	 1.000000	 p13.jpg	 f28.jpg	 1.000000	 5.272727e+00	 5.177603e+03	 5.182603e+03	 5.182605e+03	 5.187878e+03
 112.000000	 2.000000	 1.000000	 p8.jpg	 f16.jpg	 1.000000	 5.636364e+00	 5.187971e+03	 5.192972e+03	 5.192974e+03	 5.198611e+03
 112.000000	 3.000000	 1.000000	 p2.jpg	 f19.jpg	 2.000000	 3.454545e+00	 5.198678e+03	 5.203678e+03	 5.203682e+03	 5.207137e+03
 112.000000	 4.000000	 1.000000	 p9.jpg	 f18.jpg	 2.000000	 6	 5.207197e+03	 5.212197e+03	 5.212200e+03	 5.218200e+03
 112.000000	 5.000000	 5.000000	 p15.jpg	 f23.jpg	 1.000000	 6	 5.218258e+03	 5.223258e+03	 5.223265e+03	 5.229266e+03
 112.000000	 6.000000	 5.000000	 p22.jpg	 f22.jpg	 1.000000	 2.363636e+00	 5.229334e+03	 5.234334e+03	 5.234335e+03	 5.236699e+03
 112.000000	 7.000000	 5.000000	 p17.jpg	 f17.jpg	 2.000000	 3.454545e+00	 5.236757e+03	 5.241757e+03	 5.241765e+03	 5.245220e+03
 112.000000	 8.000000	 1.000000	 p3.jpg	 f14.jpg	 2.000000	 3.090909e+00	 5.245283e+03	 5.250283e+03	 5.250286e+03	 5.253377e+03
 112.000000	 9.000000	 1.000000	 p23.jpg	 f12.jpg	 1.000000	 2.363636e+00	 5.253436e+03	 5.258436e+03	 5.258439e+03	 5.260803e+03
 112.000000	 10.000000	 5.000000	 p1.jpg	 f24.jpg	 2.000000	 3.090909e+00	 5.260871e+03	 5.265871e+03	 5.265874e+03	 5.268965e+03
 112.000000	 11.000000	 1.000000	 p11.jpg	 f3.jpg	 1.000000	 4.545455e+00	 5.269024e+03	 5.274024e+03	 5.274032e+03	 5.278577e+03
 112.000000	 12.000000	 1.000000	 p14.jpg	 f2.jpg	 1.000000	 3.818182e+00	 5.278641e+03	 5.283641e+03	 5.283647e+03	 5.287465e+03
 112.000000	 13.000000	 5.000000	 p21.jpg	 f26.jpg	 2.000000	 5.272727e+00	 5.287522e+03	 5.292522e+03	 5.292529e+03	 5.297802e+03
 112.000000	 14.000000	 1.000000	 p6.jpg	 f15.jpg	 2.000000	 4.909091e+00	 5.297861e+03	 5.302861e+03	 5.302864e+03	 5.307773e+03
 112.000000	 15.000000	 5.000000	 p20.jpg	 f10.jpg	 1.000000	 4.909091e+00	 5.307835e+03	 5.312835e+03	 5.312838e+03	 5.317747e+03
 112.000000	 16.000000	 5.000000	 p24.jpg	 f1.jpg	 2.000000	 2	 5.317796e+03	 5.322796e+03	 5.322798e+03	 5.324799e+03
 112.000000	 17.000000	 5.000000	 p5.jpg	 f30.jpg	 1.000000	 4.181818e+00	 5.324860e+03	 5.329860e+03	 5.329863e+03	 5.334045e+03
 112.000000	 18.000000	 5.000000	 p19.jpg	 f25.jpg	 2.000000	 3.818182e+00	 5.334123e+03	 5.339123e+03	 5.339128e+03	 5.342947e+03
 112.000000	 19.000000	 1.000000	 p7.jpg	 f29.jpg	 2.000000	 2	 5.343001e+03	 5.348001e+03	 5.348003e+03	 5.350003e+03
 112.000000	 20.000000	 5.000000	 p16.jpg	 f13.jpg	 2.000000	 4.545455e+00	 5.350072e+03	 5.355072e+03	 5.355078e+03	 5.359624e+03
 112.000000	 21.000000	 1.000000	 p4.jpg	 f21.jpg	 2.000000	 4.181818e+00	 5.359681e+03	 5.364681e+03	 5.364684e+03	 5.368866e+03
 112.000000	 22.000000	 1.000000	 p10.jpg	 f20.jpg	 1.000000	 2.727273e+00	 5.368924e+03	 5.373924e+03	 5.373928e+03	 5.376656e+03
 112.000000	 23.000000	 5.000000	 p12.jpg	 f11.jpg	 1.000000	 5.636364e+00	 5.376732e+03	 5.381732e+03	 5.381735e+03	 5.387371e+03
 112.000000	 24.000000	 5.000000	 p18.jpg	 f27.jpg	 1.000000	 2.727273e+00	 5.387433e+03	 5.392433e+03	 5.392435e+03	 5.395162e+03
 112.000000	 0.000000	 	 beginningITI	 	 	 3	 	 	 5.174522e+03	 5.177522e+03
 112.000000	 25.000000	 	 endingITI	 	 	 3	 	 	 5.395176e+03	 5.398177e+03
 112.000000	 26.000000	 	 endScreen	 	 	 6	 	 	 5.398208e+03	 5.404210e+03
