sub	cbVersion	trial	stim	freqCond	freqITI	freqTaskResp	freqTaskRT	freqTrialStart	freqTrialEnd	freqTrialITIStart	freqTrialITIEnd	taskVersion	block
215	2	1	 c6.jpg	5	2.73E+00	 	 	3.00E+00	5.00E+00	5.00E+00	7.73E+00	 A	1
215	2	2	 c16.jpg	5	2	1	7.71E-01	7.73E+00	9.73E+00	9.73E+00	1.17E+01	 A	1
215	2	3	 c18.jpg	5	4.18E+00	1	9.41E-01	1.17E+01	1.37E+01	1.37E+01	1.79E+01	 A	1
215	2	4	 c6.jpg	5	3.82E+00	2	9.31E-01	1.79E+01	1.99E+01	1.99E+01	2.37E+01	 A	1
215	2	5	 c6.jpg	5	3.82E+00	2	8.96E-01	2.37E+01	2.57E+01	2.57E+01	2.96E+01	 A	1
215	2	6	 c16.jpg	5	3.09E+00	2	1.05E+00	2.96E+01	3.16E+01	3.16E+01	3.46E+01	 A	1
215	2	7	 c17.jpg	5	5.27E+00	1	1.26E+00	3.46E+01	3.66E+01	3.66E+01	4.19E+01	 A	1
215	2	8	 c13.jpg	5	5.27E+00	1	1.57E+00	4.19E+01	4.39E+01	4.39E+01	4.92E+01	 A	1
215	2	9	 c19.jpg	5	2.36E+00	1	1.40E+00	4.92E+01	5.12E+01	5.12E+01	5.35E+01	 A	1
215	2	10	 c24.jpg	1	6	1	8.01E-01	5.35E+01	5.55E+01	5.55E+01	6.15E+01	 A	1
215	2	11	 c17.jpg	5	4.55E+00	2	1.16E+00	6.15E+01	6.35E+01	6.35E+01	6.81E+01	 A	1
215	2	12	 c16.jpg	5	4.91E+00	2	1.12E+00	6.81E+01	7.01E+01	7.01E+01	7.50E+01	 A	1
215	2	13	 c2.jpg	5	3.82E+00	 	 	7.50E+01	7.70E+01	7.70E+01	8.08E+01	 A	1
215	2	14	 c2.jpg	5	5.64E+00	1	6.41E-01	8.08E+01	8.28E+01	8.28E+01	8.85E+01	 A	1
215	2	15	 c21.jpg	5	2.36E+00	1	1.05E+00	8.85E+01	9.05E+01	9.05E+01	9.28E+01	 A	1
215	2	16	 c19.jpg	5	4.55E+00	2	1.01E+00	9.28E+01	9.48E+01	9.48E+01	9.94E+01	 A	1
215	2	17	 c1.jpg	5	2.73E+00	1	1.36E+00	9.94E+01	1.01E+02	1.01E+02	1.04E+02	 A	1
215	2	18	 c10.jpg	5	6	1	1.13E+00	1.04E+02	1.06E+02	1.06E+02	1.12E+02	 A	1
215	2	19	 c8.jpg	5	5.27E+00	1	8.91E-01	1.12E+02	1.14E+02	1.14E+02	1.19E+02	 A	1
215	2	20	 c2.jpg	5	6	2	9.91E-01	1.19E+02	1.21E+02	1.21E+02	1.27E+02	 A	1
215	2	21	 c19.jpg	5	3.45E+00	2	1.19E+00	1.27E+02	1.29E+02	1.29E+02	1.33E+02	 A	1
215	2	22	 c11.jpg	5	2.73E+00	1	1.10E+00	1.33E+02	1.35E+02	1.35E+02	1.38E+02	 A	1
215	2	23	 c8.jpg	5	3.09E+00	2	1.20E+00	1.38E+02	1.40E+02	1.40E+02	1.43E+02	 A	1
215	2	24	 c5.jpg	1	5.64E+00	1	8.69E-01	1.43E+02	1.45E+02	1.45E+02	1.50E+02	 A	1
215	2	25	 c13.jpg	5	3.82E+00	2	1.02E+00	1.50E+02	1.52E+02	1.52E+02	1.56E+02	 A	1
215	2	26	 c6.jpg	5	4.18E+00	2	8.14E-01	1.56E+02	1.58E+02	1.58E+02	1.62E+02	 A	1
215	2	27	 c3.jpg	1	2.73E+00	 	 	1.62E+02	1.64E+02	1.64E+02	1.67E+02	 A	1
215	2	28	 c18.jpg	5	3.45E+00	2	1.09E+00	1.67E+02	1.69E+02	1.69E+02	1.72E+02	 A	1
215	2	29	 c19.jpg	5	3.09E+00	2	1.01E+00	1.72E+02	1.74E+02	1.74E+02	1.78E+02	 A	1
215	2	30	 c7.jpg	1	5.27E+00	1	1.19E+00	1.78E+02	1.80E+02	1.80E+02	1.85E+02	 A	1
215	2	31	 c23.jpg	1	3.09E+00	1	1.38E+00	1.85E+02	1.87E+02	1.87E+02	1.90E+02	 A	1
215	2	32	 c13.jpg	5	5.27E+00	2	8.98E-01	1.90E+02	1.92E+02	1.92E+02	1.97E+02	 A	1
215	2	33	 c15.jpg	1	2	1	1.33E+00	1.97E+02	1.99E+02	1.99E+02	2.01E+02	 A	1
215	2	34	 c2.jpg	5	6	2	1.32E+00	2.01E+02	2.03E+02	2.03E+02	2.09E+02	 A	1
215	2	35	 c21.jpg	5	2.36E+00	2	1.22E+00	2.09E+02	2.11E+02	2.11E+02	2.14E+02	 A	1
215	2	36	 c6.jpg	5	4.18E+00	2	1.08E+00	2.14E+02	2.16E+02	2.16E+02	2.20E+02	 A	1
215	2	37	 c11.jpg	5	5.64E+00	2	1.59E+00	2.20E+02	2.22E+02	2.22E+02	2.27E+02	 A	1
215	2	38	 c11.jpg	5	2	2	7.55E-01	2.27E+02	2.29E+02	2.29E+02	2.31E+02	 A	1
215	2	39	 c2.jpg	5	4.55E+00	2	1.26E+00	2.31E+02	2.33E+02	2.33E+02	2.38E+02	 A	1
215	2	40	 c17.jpg	5	5.64E+00	2	8.22E-01	2.38E+02	2.40E+02	2.40E+02	2.46E+02	 A	1
215	2	41	 c22.jpg	1	3.82E+00	1	9.59E-01	2.46E+02	2.48E+02	2.48E+02	2.51E+02	 A	1
215	2	42	 c19.jpg	5	2	2	1.01E+00	2.51E+02	2.53E+02	2.53E+02	2.55E+02	 A	1
215	2	43	 c16.jpg	5	5.64E+00	2	1.18E+00	2.55E+02	2.57E+02	2.57E+02	2.63E+02	 A	1
215	2	44	 c17.jpg	5	3.09E+00	2	6.87E-01	2.63E+02	2.65E+02	2.65E+02	2.68E+02	 A	1
215	2	45	 c4.jpg	1	4.18E+00	1	1.37E+00	2.68E+02	2.70E+02	2.70E+02	2.74E+02	 A	1
215	2	46	 c8.jpg	5	2	1	8.36E-01	2.74E+02	2.76E+02	2.76E+02	2.78E+02	 A	1
215	2	47	 c8.jpg	5	2	2	3.62E-04	2.78E+02	2.80E+02	2.80E+02	2.82E+02	 A	1
215	2	48	 c1.jpg	5	4.55E+00	2	8.31E-01	2.82E+02	2.84E+02	2.84E+02	2.89E+02	 A	1
215	2	49	 c18.jpg	5	4.18E+00	2	1.19E+00	2.89E+02	2.91E+02	2.91E+02	2.95E+02	 A	1
215	2	50	 c1.jpg	5	4.91E+00	2	1.23E+00	2.95E+02	2.97E+02	2.97E+02	3.02E+02	 A	1
215	2	51	 c20.jpg	1	4.55E+00	1	1.15E+00	3.02E+02	3.04E+02	3.04E+02	3.08E+02	 A	1
215	2	52	 c8.jpg	5	4.18E+00	2	7.39E-01	3.08E+02	3.10E+02	3.10E+02	3.15E+02	 A	1
215	2	53	 c18.jpg	5	2.36E+00	2	7.02E-01	3.15E+02	3.17E+02	3.17E+02	3.19E+02	 A	1
215	2	54	 c21.jpg	5	2.36E+00	2	9.90E-01	3.19E+02	3.21E+02	3.21E+02	3.23E+02	 A	1
215	2	55	 c21.jpg	5	6	2	7.91E-01	3.23E+02	3.25E+02	3.25E+02	3.31E+02	 A	1
215	2	56	 c1.jpg	5	3.45E+00	2	6.87E-01	3.31E+02	3.33E+02	3.33E+02	3.37E+02	 A	1
215	2	57	 c13.jpg	5	4.91E+00	2	1.44E+00	3.37E+02	3.39E+02	3.39E+02	3.44E+02	 A	1
215	2	58	 c14.jpg	1	3.45E+00	1	1.04E+00	3.44E+02	3.46E+02	3.46E+02	3.49E+02	 A	1
215	2	59	 c17.jpg	5	5.27E+00	2	6.86E-01	3.49E+02	3.51E+02	3.51E+02	3.56E+02	 A	1
215	2	60	 c11.jpg	5	6	2	1.91E+00	3.56E+02	3.58E+02	3.58E+02	3.64E+02	 A	1
215	2	61	 c10.jpg	5	3.45E+00	2	1.23E+00	3.64E+02	3.66E+02	3.66E+02	3.70E+02	 A	1
215	2	62	 c10.jpg	5	2.73E+00	2	5.99E-01	3.70E+02	3.72E+02	3.72E+02	3.75E+02	 A	1
215	2	63	 c16.jpg	5	3.09E+00	2	7.41E-01	3.75E+02	3.77E+02	3.77E+02	3.80E+02	 A	1
215	2	64	 c10.jpg	5	4.91E+00	2	8.26E-01	3.80E+02	3.82E+02	3.82E+02	3.87E+02	 A	1
215	2	65	 c21.jpg	5	4.55E+00	2	1.21E+00	3.87E+02	3.89E+02	3.89E+02	3.93E+02	 A	1
215	2	66	 c13.jpg	5	3.82E+00	2	8.95E-01	3.93E+02	3.95E+02	3.95E+02	3.99E+02	 A	1
215	2	67	 c18.jpg	5	3.45E+00	2	9.01E-01	3.99E+02	4.01E+02	4.01E+02	4.04E+02	 A	1
215	2	68	 c9.jpg	1	4.91E+00	 	 	4.04E+02	4.06E+02	4.06E+02	4.11E+02	 A	1
215	2	69	 c11.jpg	5	2.73E+00	2	6.38E-01	4.11E+02	4.13E+02	4.13E+02	4.16E+02	 A	1
215	2	70	 c10.jpg	5	4.91E+00	2	7.32E-01	4.16E+02	4.18E+02	4.18E+02	4.23E+02	 A	1
215	2	71	 c1.jpg	5	5.64E+00	2	8.96E-01	4.23E+02	4.25E+02	4.25E+02	4.31E+02	 A	1
