sub	trial	freqCond	stim	truePair	stimSide	paITI	paTrialStart	paTrialEnd	paITIStart	paITIEnd	
 126.000000	 1.000000	 1.000000	 p11.jpg	 f17.jpg	 1.000000	 5.272727e+00	 3.415626e+05	 3.415676e+05	 3.415676e+05	 3.415729e+05
 126.000000	 2.000000	 5.000000	 p17.jpg	 f3.jpg	 1.000000	 5.272727e+00	 3.415729e+05	 3.415779e+05	 3.415779e+05	 3.415832e+05
 126.000000	 3.000000	 5.000000	 p21.jpg	 f26.jpg	 2.000000	 5.636364e+00	 3.415833e+05	 3.415883e+05	 3.415883e+05	 3.415939e+05
 126.000000	 4.000000	 5.000000	 p22.jpg	 f25.jpg	 1.000000	 2	 3.415939e+05	 3.415989e+05	 3.415989e+05	 3.416009e+05
 126.000000	 5.000000	 5.000000	 p19.jpg	 f28.jpg	 1.000000	 4.181818e+00	 3.416010e+05	 3.416060e+05	 3.416060e+05	 3.416102e+05
 126.000000	 6.000000	 5.000000	 p16.jpg	 f14.jpg	 2.000000	 4.909091e+00	 3.416102e+05	 3.416152e+05	 3.416152e+05	 3.416201e+05
 126.000000	 7.000000	 5.000000	 p1.jpg	 f10.jpg	 1.000000	 3.818182e+00	 3.416202e+05	 3.416252e+05	 3.416252e+05	 3.416290e+05
 126.000000	 8.000000	 5.000000	 p24.jpg	 f16.jpg	 2.000000	 3.090909e+00	 3.416291e+05	 3.416341e+05	 3.416341e+05	 3.416372e+05
 126.000000	 9.000000	 1.000000	 p8.jpg	 f15.jpg	 2.000000	 4.545455e+00	 3.416372e+05	 3.416422e+05	 3.416422e+05	 3.416468e+05
 126.000000	 10.000000	 5.000000	 p5.jpg	 f2.jpg	 1.000000	 4.545455e+00	 3.416468e+05	 3.416518e+05	 3.416518e+05	 3.416564e+05
 126.000000	 11.000000	 1.000000	 p23.jpg	 f11.jpg	 2.000000	 6	 3.416564e+05	 3.416614e+05	 3.416614e+05	 3.416674e+05
 126.000000	 12.000000	 1.000000	 p2.jpg	 f19.jpg	 1.000000	 5.636364e+00	 3.416675e+05	 3.416725e+05	 3.416725e+05	 3.416781e+05
 126.000000	 13.000000	 1.000000	 p14.jpg	 f18.jpg	 2.000000	 3.818182e+00	 3.416781e+05	 3.416831e+05	 3.416831e+05	 3.416870e+05
 126.000000	 14.000000	 5.000000	 p15.jpg	 f24.jpg	 1.000000	 3.454545e+00	 3.416870e+05	 3.416920e+05	 3.416920e+05	 3.416955e+05
 126.000000	 15.000000	 1.000000	 p10.jpg	 f12.jpg	 2.000000	 2.363636e+00	 3.416955e+05	 3.417005e+05	 3.417005e+05	 3.417029e+05
 126.000000	 16.000000	 1.000000	 p7.jpg	 f21.jpg	 1.000000	 3.090909e+00	 3.417029e+05	 3.417079e+05	 3.417079e+05	 3.417110e+05
 126.000000	 17.000000	 5.000000	 p12.jpg	 f13.jpg	 2.000000	 6	 3.417111e+05	 3.417161e+05	 3.417161e+05	 3.417221e+05
 126.000000	 18.000000	 1.000000	 p6.jpg	 f23.jpg	 1.000000	 2	 3.417221e+05	 3.417271e+05	 3.417271e+05	 3.417291e+05
 126.000000	 19.000000	 5.000000	 p20.jpg	 f27.jpg	 2.000000	 2.363636e+00	 3.417292e+05	 3.417342e+05	 3.417342e+05	 3.417366e+05
 126.000000	 20.000000	 1.000000	 p9.jpg	 f20.jpg	 2.000000	 4.181818e+00	 3.417366e+05	 3.417416e+05	 3.417416e+05	 3.417458e+05
 126.000000	 21.000000	 1.000000	 p4.jpg	 f30.jpg	 1.000000	 2.727273e+00	 3.417458e+05	 3.417508e+05	 3.417508e+05	 3.417536e+05
 126.000000	 22.000000	 1.000000	 p13.jpg	 f22.jpg	 2.000000	 4.909091e+00	 3.417536e+05	 3.417586e+05	 3.417586e+05	 3.417635e+05
 126.000000	 23.000000	 5.000000	 p18.jpg	 f1.jpg	 2.000000	 2.727273e+00	 3.417636e+05	 3.417686e+05	 3.417686e+05	 3.417713e+05
 126.000000	 24.000000	 1.000000	 p3.jpg	 f29.jpg	 1.000000	 3.454545e+00	 3.417714e+05	 3.417764e+05	 3.417764e+05	 3.417798e+05
 126.000000	 0.000000	 	 beginningITI	 	 	 3	 	 	 3.415595e+05	 3.415625e+05
 126.000000	 25.000000	 	 endingITI	 	 	 3	 	 	 3.417798e+05	 3.417828e+05
 126.000000	 26.000000	 	 endScreen	 	 	 6	 	 	 3.417829e+05	 3.417889e+05
