sub	cbVersion	trial	stim	freqCond	freqITI	freqTaskResp	freqTaskRT	freqTrialStart	freqTrialEnd	freqTrialITIStart	freqTrialITIEnd	taskVersion	block	
 227.000000	 1.000000	 1.000000	 p3.jpg	 5.000000	 3.818182e+00	 1	 5.907806e-01	 3.224773e+05	 3.224793e+05	 3.224793e+05	 3.224831e+05	 B	 1.000000
 227.000000	 1.000000	 2.000000	 p11.jpg	 5.000000	 3.090909e+00	 	 	 3.224832e+05	 3.224852e+05	 3.224852e+05	 3.224883e+05	 B	 1.000000
 227.000000	 1.000000	 3.000000	 p19.jpg	 1.000000	 5.272727e+00	 	 	 3.224883e+05	 3.224903e+05	 3.224903e+05	 3.224956e+05	 B	 1.000000
 227.000000	 1.000000	 4.000000	 p6.jpg	 5.000000	 4.909091e+00	 1	 5.090186e-01	 3.224957e+05	 3.224977e+05	 3.224977e+05	 3.225026e+05	 B	 1.000000
 227.000000	 1.000000	 5.000000	 p10.jpg	 5.000000	 2.727273e+00	 1	 8.442902e-01	 3.225026e+05	 3.225046e+05	 3.225046e+05	 3.225074e+05	 B	 1.000000
 227.000000	 1.000000	 6.000000	 p10.jpg	 5.000000	 3.090909e+00	 1	 8.913885e-01	 3.225074e+05	 3.225094e+05	 3.225094e+05	 3.225125e+05	 B	 1.000000
 227.000000	 1.000000	 7.000000	 p2.jpg	 5.000000	 5.272727e+00	 1	 1.574865e+00	 3.225125e+05	 3.225145e+05	 3.225145e+05	 3.225198e+05	 B	 1.000000
 227.000000	 1.000000	 8.000000	 p20.jpg	 1.000000	 3.090909e+00	 1	 1.583482e+00	 3.225199e+05	 3.225219e+05	 3.225219e+05	 3.225249e+05	 B	 1.000000
 227.000000	 1.000000	 9.000000	 p18.jpg	 1.000000	 4.909091e+00	 1	 8.967150e-01	 3.225250e+05	 3.225270e+05	 3.225270e+05	 3.225319e+05	 B	 1.000000
 227.000000	 1.000000	 10.000000	 p14.jpg	 5.000000	 3.818182e+00	 1	 1.036716e+00	 3.225319e+05	 3.225339e+05	 3.225339e+05	 3.225378e+05	 B	 1.000000
 227.000000	 1.000000	 11.000000	 p14.jpg	 5.000000	 3.454545e+00	 2	 1.398223e+00	 3.225378e+05	 3.225398e+05	 3.225398e+05	 3.225433e+05	 B	 1.000000
 227.000000	 1.000000	 12.000000	 p10.jpg	 5.000000	 6	 1	 1.372975e+00	 3.225433e+05	 3.225453e+05	 3.225453e+05	 3.225513e+05	 B	 1.000000
 227.000000	 1.000000	 13.000000	 p11.jpg	 5.000000	 2.363636e+00	 2	 1.793416e+00	 3.225513e+05	 3.225533e+05	 3.225533e+05	 3.225557e+05	 B	 1.000000
 227.000000	 1.000000	 14.000000	 p15.jpg	 1.000000	 6	 1	 1.134325e+00	 3.225557e+05	 3.225577e+05	 3.225577e+05	 3.225637e+05	 B	 1.000000
 227.000000	 1.000000	 15.000000	 p11.jpg	 5.000000	 2.727273e+00	 2	 9.823478e-01	 3.225638e+05	 3.225658e+05	 3.225658e+05	 3.225685e+05	 B	 1.000000
 227.000000	 1.000000	 16.000000	 p13.jpg	 5.000000	 5.272727e+00	 	 	 3.225686e+05	 3.225706e+05	 3.225706e+05	 3.225758e+05	 B	 1.000000
 227.000000	 1.000000	 17.000000	 p13.jpg	 5.000000	 4.545455e+00	 2	 1.213148e+00	 3.225759e+05	 3.225779e+05	 3.225779e+05	 3.225824e+05	 B	 1.000000
 227.000000	 1.000000	 18.000000	 p9.jpg	 5.000000	 2.727273e+00	 1	 1.625323e+00	 3.225825e+05	 3.225845e+05	 3.225845e+05	 3.225872e+05	 B	 1.000000
 227.000000	 1.000000	 19.000000	 p4.jpg	 5.000000	 2.727273e+00	 1	 1.123312e+00	 3.225872e+05	 3.225892e+05	 3.225892e+05	 3.225920e+05	 B	 1.000000
 227.000000	 1.000000	 20.000000	 p13.jpg	 5.000000	 5.272727e+00	 2	 1.209656e+00	 3.225920e+05	 3.225940e+05	 3.225940e+05	 3.225993e+05	 B	 1.000000
 227.000000	 1.000000	 21.000000	 p6.jpg	 5.000000	 2.363636e+00	 1	 1.517724e+00	 3.225993e+05	 3.226013e+05	 3.226013e+05	 3.226037e+05	 B	 1.000000
 227.000000	 1.000000	 22.000000	 p11.jpg	 5.000000	 3.454545e+00	 2	 1.526018e+00	 3.226037e+05	 3.226057e+05	 3.226057e+05	 3.226092e+05	 B	 1.000000
