sub	trial	stim	freqReport	freqReportRT	freqReportTrialStart	freqReportTrialEnd	freqReportITI	freqReportITITrialStart	freqReportITITrialEnd	block	
 219.000000	 1.000000	 c1.jpg	 3.000000	 3.279325e+00	 5.338280e+05	 5.338340e+05	 2.363636e+00	 5.338340e+05	 5.338364e+05	 1.000000
 219.000000	 2.000000	 c19.jpg	 6.000000	 2.751461e+00	 5.338364e+05	 5.338424e+05	 2	 5.338424e+05	 5.338444e+05	 1.000000
 219.000000	 3.000000	 c12.jpg	 4.000000	 2.360469e+00	 5.338444e+05	 5.338504e+05	 2.727273e+00	 5.338504e+05	 5.338532e+05	 1.000000
 219.000000	 4.000000	 c23.jpg	 1.000000	 1.747912e+00	 5.338532e+05	 5.338592e+05	 3.090909e+00	 5.338592e+05	 5.338623e+05	 1.000000
 219.000000	 5.000000	 c3.jpg	 3.000000	 1.964022e+00	 5.338623e+05	 5.338683e+05	 5.636364e+00	 5.338683e+05	 5.338740e+05	 1.000000
 219.000000	 6.000000	 c5.jpg	 3.000000	 1.956833e+00	 5.338740e+05	 5.338800e+05	 5.272727e+00	 5.338800e+05	 5.338853e+05	 1.000000
 219.000000	 7.000000	 c14.jpg	 2.000000	 2.569669e+00	 5.338853e+05	 5.338913e+05	 2.363636e+00	 5.338913e+05	 5.338937e+05	 1.000000
 219.000000	 8.000000	 c2.jpg	 4.000000	 1.673423e+00	 5.338937e+05	 5.338997e+05	 3.818182e+00	 5.338997e+05	 5.339036e+05	 1.000000
 219.000000	 9.000000	 c11.jpg	 6.000000	 3.140895e+00	 5.339036e+05	 5.339096e+05	 4.545455e+00	 5.339096e+05	 5.339141e+05	 1.000000
 219.000000	 10.000000	 c4.jpg	 5.000000	 2.079529e+00	 5.339142e+05	 5.339202e+05	 3.818182e+00	 5.339202e+05	 5.339240e+05	 1.000000
 219.000000	 11.000000	 c21.jpg	 4.000000	 1.552524e+00	 5.339240e+05	 5.339300e+05	 3.454545e+00	 5.339300e+05	 5.339335e+05	 1.000000
 219.000000	 12.000000	 c10.jpg	 6.000000	 3.020412e+00	 5.339335e+05	 5.339395e+05	 4.909091e+00	 5.339395e+05	 5.339444e+05	 1.000000
 219.000000	 13.000000	 c15.jpg	 5.000000	 1.465955e+00	 5.339445e+05	 5.339505e+05	 4.909091e+00	 5.339505e+05	 5.339554e+05	 1.000000
 219.000000	 14.000000	 c20.jpg	 3.000000	 1.470931e+00	 5.339554e+05	 5.339614e+05	 3.454545e+00	 5.339614e+05	 5.339649e+05	 1.000000
 219.000000	 15.000000	 c8.jpg	 5.000000	 1.541469e+00	 5.339649e+05	 5.339709e+05	 5.636364e+00	 5.339709e+05	 5.339765e+05	 1.000000
 219.000000	 16.000000	 c9.jpg	 4.000000	 3.288893e+00	 5.339766e+05	 5.339826e+05	 6	 5.339826e+05	 5.339886e+05	 1.000000
 219.000000	 17.000000	 c18.jpg	 5.000000	 3.639420e+00	 5.339886e+05	 5.339946e+05	 2.727273e+00	 5.339946e+05	 5.339973e+05	 1.000000
 219.000000	 18.000000	 c13.jpg	 4.000000	 2.089709e+00	 5.339974e+05	 5.340034e+05	 4.181818e+00	 5.340034e+05	 5.340076e+05	 1.000000
 219.000000	 19.000000	 c22.jpg	 3.000000	 2.123755e+00	 5.340076e+05	 5.340136e+05	 4.545455e+00	 5.340136e+05	 5.340181e+05	 1.000000
 219.000000	 20.000000	 c16.jpg	 7.000000	 2.330776e+00	 5.340182e+05	 5.340242e+05	 3.090909e+00	 5.340242e+05	 5.340273e+05	 1.000000
 219.000000	 21.000000	 c24.jpg	 4.000000	 2.335416e+00	 5.340273e+05	 5.340333e+05	 4.181818e+00	 5.340333e+05	 5.340375e+05	 1.000000
 219.000000	 22.000000	 c6.jpg	 6.000000	 1.866832e+00	 5.340375e+05	 5.340435e+05	 5.272727e+00	 5.340435e+05	 5.340488e+05	 1.000000
 219.000000	 23.000000	 c7.jpg	 3.000000	 3.330441e+00	 5.340488e+05	 5.340548e+05	 2	 5.340548e+05	 5.340568e+05	 1.000000
 219.000000	 24.000000	 c17.jpg	 7.000000	 3.140015e+00	 5.340569e+05	 5.340629e+05	 6	 5.340629e+05	 5.340689e+05	 1.000000
 219.000000	 0.000000	 beginningITI	 	 	 	 	 3	 5.338249e+05	 5.338279e+05	 1.000000
 219.000000	 25.000000	 endingITI	 	 	 	 	 3	 5.340689e+05	 5.340719e+05	 1.000000
 219.000000	 26.000000	 endScreen	 	 	 	 	 9	 5.340719e+05	 5.340809e+05	 1.000000
