sub	trial	stim	freqReport	freqReportRT	freqReportTrialStart	freqReportTrialEnd	freqReportITI	freqReportITITrialStart	freqReportITITrialEnd	block	
 142.000000	 1.000000	 p20.jpg	 1.000000	 3.655457e+00	 2.091950e+04	 2.084698e+04	 3.454545e+00	 2.092551e+04	 2.092896e+04	 1.000000
 142.000000	 2.000000	 p13.jpg	 5.000000	 1.735400e+00	 2.092901e+04	 2.084698e+04	 2	 2.093501e+04	 2.093701e+04	 1.000000
 142.000000	 3.000000	 p5.jpg	 2.000000	 1.923926e+00	 2.093706e+04	 2.084698e+04	 4.181818e+00	 2.094306e+04	 2.094724e+04	 1.000000
 142.000000	 4.000000	 p19.jpg	 2.000000	 1.505869e+00	 2.094728e+04	 2.084698e+04	 2.363636e+00	 2.095328e+04	 2.095565e+04	 1.000000
 142.000000	 5.000000	 p1.jpg	 1.000000	 1.692047e+00	 2.095569e+04	 2.084698e+04	 4.909091e+00	 2.096169e+04	 2.096660e+04	 1.000000
 142.000000	 6.000000	 p24.jpg	 5.000000	 1.634973e+00	 2.096664e+04	 2.084698e+04	 2.727273e+00	 2.097264e+04	 2.097537e+04	 1.000000
 142.000000	 7.000000	 p9.jpg	 4.000000	 1.726612e+00	 2.097540e+04	 2.084698e+04	 4.181818e+00	 2.098140e+04	 2.098559e+04	 1.000000
 142.000000	 8.000000	 p7.jpg	 6.000000	 2.016149e+00	 2.098562e+04	 2.084698e+04	 2.363636e+00	 2.099163e+04	 2.099399e+04	 1.000000
 142.000000	 9.000000	 p18.jpg	 3.000000	 2.705407e+00	 2.099403e+04	 2.084698e+04	 3.090909e+00	 2.100003e+04	 2.100312e+04	 1.000000
 142.000000	 10.000000	 p15.jpg	 1.000000	 2.407261e+00	 2.100315e+04	 2.084698e+04	 5.636364e+00	 2.100916e+04	 2.101479e+04	 1.000000
 142.000000	 11.000000	 p22.jpg	 2.000000	 2.403228e+00	 2.101483e+04	 2.084698e+04	 6	 2.102083e+04	 2.102683e+04	 1.000000
 142.000000	 12.000000	 p6.jpg	 4.000000	 1.971538e+00	 2.102687e+04	 2.084698e+04	 3.090909e+00	 2.103287e+04	 2.103596e+04	 1.000000
 142.000000	 13.000000	 p21.jpg	 1.000000	 1.654336e+00	 2.103599e+04	 2.084698e+04	 5.272727e+00	 2.104199e+04	 2.104727e+04	 1.000000
 142.000000	 14.000000	 p12.jpg	 2.000000	 2.418637e+00	 2.104730e+04	 2.084698e+04	 2	 2.105330e+04	 2.105530e+04	 1.000000
 142.000000	 15.000000	 p23.jpg	 3.000000	 2.105980e+00	 2.105534e+04	 2.084698e+04	 5.636364e+00	 2.106135e+04	 2.106698e+04	 1.000000
 142.000000	 16.000000	 p4.jpg	 4.000000	 1.490304e+00	 2.106703e+04	 2.084698e+04	 6	 2.107303e+04	 2.107903e+04	 1.000000
 142.000000	 17.000000	 p16.jpg	 2.000000	 1.426886e+00	 2.107907e+04	 2.084698e+04	 4.545455e+00	 2.108507e+04	 2.108962e+04	 1.000000
 142.000000	 18.000000	 p8.jpg	 5.000000	 1.677857e+00	 2.108965e+04	 2.084698e+04	 4.909091e+00	 2.109565e+04	 2.110056e+04	 1.000000
 142.000000	 19.000000	 p3.jpg	 6.000000	 1.317521e+00	 2.110060e+04	 2.084698e+04	 2.727273e+00	 2.110660e+04	 2.110933e+04	 1.000000
 142.000000	 20.000000	 p11.jpg	 7.000000	 2.436426e+00	 2.110938e+04	 2.084698e+04	 5.272727e+00	 2.111538e+04	 2.112065e+04	 1.000000
 142.000000	 21.000000	 p10.jpg	 5.000000	 1.855607e+00	 2.112069e+04	 2.084698e+04	 3.454545e+00	 2.112669e+04	 2.113015e+04	 1.000000
 142.000000	 22.000000	 p14.jpg	 5.000000	 1.715768e+00	 2.113019e+04	 2.084698e+04	 4.545455e+00	 2.113620e+04	 2.114074e+04	 1.000000
 142.000000	 23.000000	 p17.jpg	 3.000000	 2.243432e+00	 2.114077e+04	 2.084698e+04	 3.818182e+00	 2.114678e+04	 2.115059e+04	 1.000000
 142.000000	 24.000000	 p2.jpg	 6.000000	 2.620395e+00	 2.115063e+04	 2.084698e+04	 3.818182e+00	 2.115663e+04	 2.116045e+04	 1.000000
 142.000000	 0.000000	 beginningITI	 	 	 	 	 3	 2.091647e+04	 2.091947e+04	 1.000000
 142.000000	 25.000000	 endingITI	 	 	 	 	 3	 2.116047e+04	 2.116347e+04	 1.000000
 142.000000	 26.000000	 endScreen	 	 	 	 	 9	 2.116351e+04	 2.117251e+04	 1.000000
