sub	trial	stim	freqReport	freqReportRT	freqReportTrialStart	freqReportTrialEnd	freqReportITI	freqReportITITrialStart	freqReportITITrialEnd	block	
 149.000000	 1.000000	 c11.jpg	 2.000000	 2.164488e+00	 4.560503e+03	 4.566504e+03	 2	 4.566508e+03	 4.568509e+03	 2.000000
 149.000000	 2.000000	 c1.jpg	 2.000000	 2.476356e+00	 4.568559e+03	 4.574559e+03	 3.454545e+00	 4.574564e+03	 4.578019e+03	 2.000000
 149.000000	 3.000000	 c10.jpg	 3.000000	 2.378571e+00	 4.578051e+03	 4.584052e+03	 5.272727e+00	 4.584056e+03	 4.589329e+03	 2.000000
 149.000000	 4.000000	 c24.jpg	 1.000000	 2.826887e+00	 4.589361e+03	 4.595362e+03	 2	 4.595366e+03	 4.597366e+03	 2.000000
 149.000000	 5.000000	 c20.jpg	 2.000000	 6.700709e-04	 4.597400e+03	 4.603400e+03	 4.545455e+00	 4.603404e+03	 4.607950e+03	 2.000000
 149.000000	 6.000000	 c13.jpg	 2.000000	 2.357199e+00	 4.607977e+03	 4.613978e+03	 3.090909e+00	 4.613980e+03	 4.617071e+03	 2.000000
 149.000000	 7.000000	 c15.jpg	 1.000000	 2.024963e+00	 4.617103e+03	 4.623103e+03	 4.181818e+00	 4.623107e+03	 4.627289e+03	 2.000000
 149.000000	 8.000000	 c19.jpg	 1.000000	 2.824538e+00	 4.627323e+03	 4.633323e+03	 5.636364e+00	 4.633327e+03	 4.638963e+03	 2.000000
 149.000000	 9.000000	 c6.jpg	 2.000000	 3.911592e+00	 4.638996e+03	 4.644996e+03	 6	 4.645000e+03	 4.651000e+03	 2.000000
 149.000000	 10.000000	 c5.jpg	 2.000000	 3.669012e+00	 4.651029e+03	 4.657030e+03	 2.727273e+00	 4.657033e+03	 4.659761e+03	 2.000000
 149.000000	 11.000000	 c21.jpg	 2.000000	 1.939347e+00	 4.659797e+03	 4.665797e+03	 4.909091e+00	 4.665799e+03	 4.670709e+03	 2.000000
 149.000000	 12.000000	 c14.jpg	 2.000000	 2.859791e+00	 4.670743e+03	 4.676743e+03	 3.090909e+00	 4.676747e+03	 4.679838e+03	 2.000000
 149.000000	 13.000000	 c7.jpg	 1.000000	 2.343140e+00	 4.679870e+03	 4.685870e+03	 2.363636e+00	 4.685874e+03	 4.688238e+03	 2.000000
 149.000000	 14.000000	 c4.jpg	 1.000000	 2.051011e+00	 4.688269e+03	 4.694269e+03	 3.454545e+00	 4.694273e+03	 4.697728e+03	 2.000000
 149.000000	 15.000000	 c17.jpg	 3.000000	 3.373665e+00	 4.697763e+03	 4.703763e+03	 2.727273e+00	 4.703766e+03	 4.706494e+03	 2.000000
 149.000000	 16.000000	 c23.jpg	 1.000000	 2.358905e+00	 4.706525e+03	 4.712526e+03	 4.909091e+00	 4.712530e+03	 4.717439e+03	 2.000000
 149.000000	 17.000000	 c9.jpg	 1.000000	 2.921574e+00	 4.717470e+03	 4.723470e+03	 6	 4.723472e+03	 4.729472e+03	 2.000000
 149.000000	 18.000000	 c8.jpg	 2.000000	 2.427786e+00	 4.729505e+03	 4.735505e+03	 2.363636e+00	 4.735509e+03	 4.737873e+03	 2.000000
 149.000000	 19.000000	 c18.jpg	 2.000000	 2.291458e+00	 4.737901e+03	 4.743901e+03	 4.545455e+00	 4.743905e+03	 4.748450e+03	 2.000000
 149.000000	 20.000000	 c12.jpg	 1.000000	 2.711253e+00	 4.748482e+03	 4.754482e+03	 5.636364e+00	 4.754486e+03	 4.760122e+03	 2.000000
 149.000000	 21.000000	 c22.jpg	 1.000000	 2.049386e+00	 4.760152e+03	 4.766152e+03	 5.272727e+00	 4.766156e+03	 4.771429e+03	 2.000000
 149.000000	 22.000000	 c16.jpg	 1.000000	 2.093094e+00	 4.771481e+03	 4.777481e+03	 3.818182e+00	 4.777483e+03	 4.781302e+03	 2.000000
 149.000000	 23.000000	 c2.jpg	 3.000000	 3.149820e+00	 4.781355e+03	 4.787355e+03	 4.181818e+00	 4.787359e+03	 4.791541e+03	 2.000000
 149.000000	 24.000000	 c3.jpg	 1.000000	 4.397384e+00	 4.791580e+03	 4.797580e+03	 3.818182e+00	 4.797583e+03	 4.801402e+03	 2.000000
 149.000000	 0.000000	 beginningITI	 	 	 	 	 3	 4.557477e+03	 4.560478e+03	 2.000000
 149.000000	 25.000000	 endingITI	 	 	 	 	 3	 4.801417e+03	 4.804418e+03	 2.000000
 149.000000	 26.000000	 endScreen	 	 	 	 	 9	 4.804449e+03	 4.813450e+03	 2.000000
