sub	trial	stim	freqCond	truePair	foilLowFreq	foilHighFreq	foilNovel	truePairPos	foilLowFreqPos	foilHighFreqPos	foilNovelPos	memResp	memRT	memTrialStart	memTrialEnd	memTrialITI	memTrialITIStart	memTrialITIEnd	block	
 163.000000	 1.000000	 c18.jpg	 1.000000	 s25.jpeg	 s27.jpeg	 s23.jpeg	 s5.jpeg	 3.000000	 2.000000	 1.000000	 4.000000	 3.000000	 2.736475e+00	 2.331573e+04	 2.332173e+04	 2.727273e+00	 2.332174e+04	 2.332447e+04	 2.000000
 163.000000	 2.000000	 c15.jpg	 5.000000	 s22.jpeg	 s24.jpeg	 s21.jpeg	 s9.jpeg	 3.000000	 2.000000	 4.000000	 1.000000	 3.000000	 1.450738e+00	 2.332456e+04	 2.333056e+04	 3.454545e+00	 2.333056e+04	 2.333402e+04	 2.000000
 163.000000	 3.000000	 c9.jpg	 5.000000	 s15.jpeg	 s11.jpeg	 s17.jpeg	 s35.jpeg	 3.000000	 1.000000	 4.000000	 2.000000	 3.000000	 1.881546e+00	 2.333410e+04	 2.334010e+04	 5.636364e+00	 2.334011e+04	 2.334574e+04	 2.000000
 163.000000	 4.000000	 c11.jpg	 1.000000	 s28.jpeg	 s18.jpeg	 s16.jpeg	 s36.jpeg	 4.000000	 3.000000	 2.000000	 1.000000	 4.000000	 3.187040e+00	 2.334581e+04	 2.335181e+04	 5.272727e+00	 2.335182e+04	 2.335709e+04	 2.000000
 163.000000	 5.000000	 c1.jpg	 1.000000	 s11.jpeg	 s28.jpeg	 s20.jpeg	 s32.jpeg	 3.000000	 4.000000	 1.000000	 2.000000	 3.000000	 4.371851e+00	 2.335718e+04	 2.336318e+04	 4.909091e+00	 2.336319e+04	 2.336810e+04	 2.000000
 163.000000	 6.000000	 c19.jpg	 1.000000	 s13.jpeg	 s12.jpeg	 s19.jpeg	 s7.jpeg	 3.000000	 2.000000	 4.000000	 1.000000	 3.000000	 2.206142e+00	 2.336816e+04	 2.337416e+04	 4.181818e+00	 2.337417e+04	 2.337835e+04	 2.000000
 163.000000	 7.000000	 c24.jpg	 5.000000	 s10.jpeg	 s24.jpeg	 s15.jpeg	 s8.jpeg	 3.000000	 1.000000	 2.000000	 4.000000	 3.000000	 1.650169e+00	 2.337843e+04	 2.338443e+04	 4.909091e+00	 2.338444e+04	 2.338935e+04	 2.000000
 163.000000	 8.000000	 c5.jpg	 5.000000	 s23.jpeg	 s12.jpeg	 s21.jpeg	 s34.jpeg	 2.000000	 3.000000	 4.000000	 1.000000	 2.000000	 1.484508e+00	 2.338942e+04	 2.339542e+04	 3.090909e+00	 2.339543e+04	 2.339852e+04	 2.000000
 163.000000	 9.000000	 c7.jpg	 5.000000	 s21.jpeg	 s2.jpeg	 s17.jpeg	 s31.jpeg	 4.000000	 2.000000	 3.000000	 1.000000	 4.000000	 1.737691e+00	 2.339860e+04	 2.340460e+04	 2.727273e+00	 2.340461e+04	 2.340733e+04	 2.000000
 163.000000	 10.000000	 c23.jpg	 5.000000	 s3.jpeg	 s26.jpeg	 s30.jpeg	 s33.jpeg	 1.000000	 3.000000	 2.000000	 4.000000	 1.000000	 3.187878e+00	 2.340742e+04	 2.341342e+04	 5.272727e+00	 2.341342e+04	 2.341870e+04	 2.000000
