sub	trial	freqCond	stim	truePair	stimSide	paITI	paTrialStart	paTrialEnd	paITIStart	paITIEnd	
 181.000000	 1.000000	 1.000000	 c24.jpg	 s19.jpeg	 1.000000	 2.727273e+00	 9.944401e+03	 9.949402e+03	 9.949404e+03	 9.952132e+03
 181.000000	 2.000000	 1.000000	 c12.jpg	 s10.jpeg	 2.000000	 4.909091e+00	 9.952189e+03	 9.957189e+03	 9.957196e+03	 9.962105e+03
 181.000000	 3.000000	 1.000000	 c9.jpg	 s25.jpeg	 1.000000	 5.272727e+00	 9.962158e+03	 9.967158e+03	 9.967161e+03	 9.972434e+03
 181.000000	 4.000000	 1.000000	 c7.jpg	 s15.jpeg	 2.000000	 5.636364e+00	 9.972470e+03	 9.977470e+03	 9.977473e+03	 9.983110e+03
 181.000000	 5.000000	 1.000000	 c14.jpg	 s21.jpeg	 2.000000	 6	 9.983149e+03	 9.988150e+03	 9.988152e+03	 9.994152e+03
 181.000000	 6.000000	 5.000000	 c6.jpg	 s20.jpeg	 1.000000	 3.818182e+00	 9.994185e+03	 9.999185e+03	 9.999190e+03	 1.000301e+04
 181.000000	 7.000000	 1.000000	 c15.jpg	 s23.jpeg	 2.000000	 2.363636e+00	 1.000304e+04	 1.000804e+04	 1.000804e+04	 1.001041e+04
 181.000000	 8.000000	 5.000000	 c18.jpg	 s14.jpeg	 2.000000	 4.909091e+00	 1.001045e+04	 1.001545e+04	 1.001545e+04	 1.002036e+04
 181.000000	 9.000000	 1.000000	 c22.jpg	 s27.jpeg	 1.000000	 3.454545e+00	 1.002040e+04	 1.002540e+04	 1.002540e+04	 1.002886e+04
 181.000000	 10.000000	 1.000000	 c5.jpg	 s11.jpeg	 1.000000	 3.818182e+00	 1.002889e+04	 1.003389e+04	 1.003390e+04	 1.003772e+04
 181.000000	 11.000000	 5.000000	 c1.jpg	 s24.jpeg	 2.000000	 3.454545e+00	 1.003777e+04	 1.004277e+04	 1.004277e+04	 1.004622e+04
 181.000000	 12.000000	 5.000000	 c10.jpg	 s26.jpeg	 1.000000	 2	 1.004626e+04	 1.005126e+04	 1.005127e+04	 1.005327e+04
 181.000000	 13.000000	 5.000000	 c17.jpg	 s17.jpeg	 2.000000	 2.363636e+00	 1.005331e+04	 1.005831e+04	 1.005831e+04	 1.006067e+04
 181.000000	 14.000000	 5.000000	 c21.jpg	 s22.jpeg	 1.000000	 4.181818e+00	 1.006074e+04	 1.006574e+04	 1.006574e+04	 1.006993e+04
 181.000000	 15.000000	 1.000000	 c4.jpg	 s12.jpeg	 2.000000	 4.545455e+00	 1.006997e+04	 1.007497e+04	 1.007497e+04	 1.007951e+04
 181.000000	 16.000000	 1.000000	 c20.jpg	 s1.jpeg	 2.000000	 4.181818e+00	 1.007956e+04	 1.008456e+04	 1.008456e+04	 1.008875e+04
 181.000000	 17.000000	 5.000000	 c16.jpg	 s3.jpeg	 1.000000	 5.636364e+00	 1.008878e+04	 1.009378e+04	 1.009378e+04	 1.009942e+04
 181.000000	 18.000000	 5.000000	 c11.jpg	 s30.jpeg	 2.000000	 3.090909e+00	 1.009947e+04	 1.010447e+04	 1.010447e+04	 1.010756e+04
 181.000000	 19.000000	 5.000000	 c19.jpg	 s16.jpeg	 2.000000	 5.272727e+00	 1.010761e+04	 1.011261e+04	 1.011262e+04	 1.011789e+04
 181.000000	 20.000000	 1.000000	 c3.jpg	 s29.jpeg	 1.000000	 2	 1.011794e+04	 1.012294e+04	 1.012294e+04	 1.012494e+04
 181.000000	 21.000000	 5.000000	 c8.jpg	 s13.jpeg	 1.000000	 2.727273e+00	 1.012497e+04	 1.012997e+04	 1.012998e+04	 1.013270e+04
 181.000000	 22.000000	 5.000000	 c13.jpg	 s18.jpeg	 1.000000	 6	 1.013276e+04	 1.013776e+04	 1.013777e+04	 1.014377e+04
 181.000000	 23.000000	 5.000000	 c2.jpg	 s28.jpeg	 2.000000	 4.545455e+00	 1.014382e+04	 1.014882e+04	 1.014882e+04	 1.015337e+04
 181.000000	 24.000000	 1.000000	 c23.jpg	 s2.jpeg	 1.000000	 3.090909e+00	 1.015341e+04	 1.015841e+04	 1.015841e+04	 1.016150e+04
 181.000000	 0.000000	 	 beginningITI	 	 	 3	 	 	 9.941363e+03	 9.944364e+03
 181.000000	 25.000000	 	 endingITI	 	 	 3	 	 	 1.016152e+04	 1.016452e+04
 181.000000	 26.000000	 	 endScreen	 	 	 6	 	 	 1.016454e+04	 1.017054e+04
