sub	trial	stim	freqReport	freqReportRT	freqReportTrialStart	freqReportTrialEnd	freqReportITI	freqReportITITrialStart	freqReportITITrialEnd	block	
 191.000000	 1.000000	 c14.jpg	 4.000000	 1.721151e+00	 6.574426e+04	 6.575026e+04	 2.363636e+00	 6.575027e+04	 6.575263e+04	 2.000000
 191.000000	 2.000000	 c15.jpg	 4.000000	 1.718243e+00	 6.575268e+04	 6.575868e+04	 6	 6.575868e+04	 6.576468e+04	 2.000000
 191.000000	 3.000000	 c8.jpg	 1.000000	 1.041426e+00	 6.576471e+04	 6.577071e+04	 5.636364e+00	 6.577072e+04	 6.577636e+04	 2.000000
 191.000000	 4.000000	 c18.jpg	 1.000000	 9.422420e-01	 6.577639e+04	 6.578239e+04	 4.545455e+00	 6.578239e+04	 6.578694e+04	 2.000000
 191.000000	 5.000000	 c20.jpg	 7.000000	 1.515661e+00	 6.578697e+04	 6.579297e+04	 4.545455e+00	 6.579298e+04	 6.579752e+04	 2.000000
 191.000000	 6.000000	 c5.jpg	 4.000000	 1.894134e+00	 6.579755e+04	 6.580355e+04	 2	 6.580356e+04	 6.580556e+04	 2.000000
 191.000000	 7.000000	 c1.jpg	 1.000000	 1.111429e+00	 6.580560e+04	 6.581160e+04	 2.363636e+00	 6.581161e+04	 6.581397e+04	 2.000000
 191.000000	 8.000000	 c19.jpg	 1.000000	 8.642579e-01	 6.581399e+04	 6.581999e+04	 2.727273e+00	 6.582000e+04	 6.582272e+04	 2.000000
 191.000000	 9.000000	 c7.jpg	 5.000000	 1.791187e+00	 6.582275e+04	 6.582875e+04	 5.272727e+00	 6.582875e+04	 6.583403e+04	 2.000000
 191.000000	 10.000000	 c17.jpg	 1.000000	 8.186723e-01	 6.583406e+04	 6.584006e+04	 3.090909e+00	 6.584006e+04	 6.584315e+04	 2.000000
 191.000000	 11.000000	 c13.jpg	 1.000000	 8.515771e-01	 6.584319e+04	 6.584919e+04	 6	 6.584919e+04	 6.585519e+04	 2.000000
 191.000000	 12.000000	 c3.jpg	 4.000000	 1.925491e+00	 6.585524e+04	 6.586124e+04	 3.454545e+00	 6.586124e+04	 6.586469e+04	 2.000000
 191.000000	 13.000000	 c24.jpg	 5.000000	 1.477213e+00	 6.586472e+04	 6.587072e+04	 4.909091e+00	 6.587073e+04	 6.587564e+04	 2.000000
 191.000000	 14.000000	 c11.jpg	 1.000000	 9.004744e-01	 6.587566e+04	 6.588166e+04	 4.181818e+00	 6.588167e+04	 6.588585e+04	 2.000000
 191.000000	 15.000000	 c10.jpg	 1.000000	 8.303956e-01	 6.588588e+04	 6.589188e+04	 3.818182e+00	 6.589188e+04	 6.589570e+04	 2.000000
 191.000000	 16.000000	 c12.jpg	 5.000000	 1.533880e+00	 6.589573e+04	 6.590173e+04	 4.181818e+00	 6.590173e+04	 6.590591e+04	 2.000000
 191.000000	 17.000000	 c6.jpg	 1.000000	 1.070893e+00	 6.590595e+04	 6.591195e+04	 4.909091e+00	 6.591196e+04	 6.591686e+04	 2.000000
 191.000000	 18.000000	 c21.jpg	 1.000000	 9.030983e-01	 6.591690e+04	 6.592290e+04	 3.454545e+00	 6.592290e+04	 6.592636e+04	 2.000000
 191.000000	 19.000000	 c23.jpg	 5.000000	 1.793540e+00	 6.592638e+04	 6.593238e+04	 2.727273e+00	 6.593239e+04	 6.593512e+04	 2.000000
 191.000000	 20.000000	 c4.jpg	 5.000000	 1.033777e+00	 6.593515e+04	 6.594115e+04	 5.636364e+00	 6.594115e+04	 6.594679e+04	 2.000000
 191.000000	 21.000000	 c16.jpg	 1.000000	 1.276090e+00	 6.594683e+04	 6.595283e+04	 2	 6.595283e+04	 6.595483e+04	 2.000000
 191.000000	 22.000000	 c22.jpg	 6.000000	 1.461656e+00	 6.595486e+04	 6.596086e+04	 3.090909e+00	 6.596086e+04	 6.596395e+04	 2.000000
 191.000000	 23.000000	 c9.jpg	 7.000000	 1.004800e+00	 6.596399e+04	 6.596999e+04	 3.818182e+00	 6.596999e+04	 6.597381e+04	 2.000000
 191.000000	 24.000000	 c2.jpg	 1.000000	 1.212942e+00	 6.597385e+04	 6.597985e+04	 5.272727e+00	 6.597985e+04	 6.598513e+04	 2.000000
 191.000000	 0.000000	 beginningITI	 	 	 	 	 3	 6.574123e+04	 6.574423e+04	 2.000000
 191.000000	 25.000000	 endingITI	 	 	 	 	 3	 6.598514e+04	 6.598814e+04	 2.000000
 191.000000	 26.000000	 endScreen	 	 	 	 	 9	 6.598817e+04	 6.599717e+04	 2.000000
