sub	cbVersion	trial	stim	freqCond	freqITI	freqTaskResp	freqTaskRT	freqTrialStart	freqTrialEnd	freqTrialITIStart	freqTrialITIEnd	taskVersion	block
141	1	1	 c4.jpg	5	4.55E+00	1	8.53E-01	3.00E+00	5.00E+00	5.00E+00	9.55E+00	 A	1
141	1	2	 c9.jpg	5	2.73E+00	1	9.62E-01	9.55E+00	1.16E+01	1.16E+01	1.43E+01	 A	1
141	1	3	 c3.jpg	5	3.45E+00	1	1.31E+00	1.43E+01	1.63E+01	1.63E+01	1.97E+01	 A	1
141	1	4	 c20.jpg	5	4.18E+00	1	1.09E+00	1.97E+01	2.17E+01	2.17E+01	2.59E+01	 A	1
141	1	5	 c5.jpg	5	2	1	1.18E+00	2.59E+01	2.79E+01	2.79E+01	2.99E+01	 A	1
141	1	6	 c12.jpg	5	2	1	1.16E+00	2.99E+01	3.19E+01	3.19E+01	3.39E+01	 A	1
141	1	7	 c12.jpg	5	2.36E+00	2	1.03E+00	3.39E+01	3.59E+01	3.59E+01	3.83E+01	 A	1
141	1	8	 c24.jpg	5	3.09E+00	1	9.71E-01	3.83E+01	4.03E+01	4.03E+01	4.34E+01	 A	1
141	1	9	 c23.jpg	5	5.27E+00	1	1.02E+00	4.34E+01	4.54E+01	4.54E+01	5.06E+01	 A	1
141	1	10	 c22.jpg	5	5.27E+00	1	1.06E+00	5.06E+01	5.26E+01	5.26E+01	5.79E+01	 A	1
141	1	11	 c6.jpg	1	2.36E+00	1	8.05E-01	5.79E+01	5.99E+01	5.99E+01	6.23E+01	 A	1
141	1	12	 c5.jpg	5	2	2	1.15E+00	6.23E+01	6.43E+01	6.43E+01	6.63E+01	 A	1
141	1	13	 c22.jpg	5	2	2	1.04E+00	6.63E+01	6.83E+01	6.83E+01	7.03E+01	 A	1
141	1	14	 c15.jpg	5	2.36E+00	1	1.13E+00	7.03E+01	7.23E+01	7.23E+01	7.46E+01	 A	1
141	1	15	 c2.jpg	1	5.64E+00	1	9.89E-01	7.46E+01	7.66E+01	7.66E+01	8.23E+01	 A	1
141	1	16	 c23.jpg	5	5.64E+00	2	1.18E+00	8.23E+01	8.43E+01	8.43E+01	8.99E+01	 A	1
141	1	17	 c12.jpg	5	2.36E+00	2	9.33E-01	8.99E+01	9.19E+01	9.19E+01	9.43E+01	 A	1
141	1	18	 c3.jpg	5	3.45E+00	2	1.21E+00	9.43E+01	9.63E+01	9.63E+01	9.97E+01	 A	1
141	1	19	 c23.jpg	5	2	2	8.87E-01	9.97E+01	1.02E+02	1.02E+02	1.04E+02	 A	1
141	1	20	 c12.jpg	5	2.73E+00	2	1.09E+00	1.04E+02	1.06E+02	1.06E+02	1.08E+02	 A	1
141	1	21	 c19.jpg	1	4.91E+00	1	1.06E+00	1.08E+02	1.10E+02	1.10E+02	1.15E+02	 A	1
141	1	22	 c5.jpg	5	4.18E+00	2	9.34E-01	1.15E+02	1.17E+02	1.17E+02	1.22E+02	 A	1
141	1	23	 c24.jpg	5	3.45E+00	2	9.70E-01	1.22E+02	1.24E+02	1.24E+02	1.27E+02	 A	1
141	1	24	 c9.jpg	5	3.45E+00	2	1.52E+00	1.27E+02	1.29E+02	1.29E+02	1.32E+02	 A	1
141	1	25	 c23.jpg	5	5.27E+00	2	9.89E-01	1.32E+02	1.34E+02	1.34E+02	1.40E+02	 A	1
141	1	26	 c7.jpg	5	3.09E+00	1	1.32E+00	1.40E+02	1.42E+02	1.42E+02	1.45E+02	 A	1
141	1	27	 c20.jpg	5	3.82E+00	2	9.55E-01	1.45E+02	1.47E+02	1.47E+02	1.51E+02	 A	1
141	1	28	 c11.jpg	1	3.09E+00	1	1.12E+00	1.51E+02	1.53E+02	1.53E+02	1.56E+02	 A	1
141	1	29	 c14.jpg	5	6	1	1.03E+00	1.56E+02	1.58E+02	1.58E+02	1.64E+02	 A	1
141	1	30	 c23.jpg	5	3.09E+00	2	1.14E+00	1.64E+02	1.66E+02	1.66E+02	1.69E+02	 A	1
141	1	31	 c7.jpg	5	3.82E+00	2	1.44E+00	1.69E+02	1.71E+02	1.71E+02	1.75E+02	 A	1
141	1	32	 c7.jpg	5	5.27E+00	2	1.06E+00	1.75E+02	1.77E+02	1.77E+02	1.82E+02	 A	1
141	1	33	 c14.jpg	5	4.91E+00	2	1.26E+00	1.82E+02	1.84E+02	1.84E+02	1.89E+02	 A	1
141	1	34	 c15.jpg	5	2.73E+00	2	1.02E+00	1.89E+02	1.91E+02	1.91E+02	1.94E+02	 A	1
141	1	35	 c10.jpg	1	3.45E+00	1	1.15E+00	1.94E+02	1.96E+02	1.96E+02	1.99E+02	 A	1
141	1	36	 c13.jpg	1	4.18E+00	1	1.50E+00	1.99E+02	2.01E+02	2.01E+02	2.05E+02	 A	1
141	1	37	 c9.jpg	5	4.55E+00	2	1.04E+00	2.05E+02	2.07E+02	2.07E+02	2.12E+02	 A	1
141	1	38	 c14.jpg	5	3.82E+00	2	9.68E-01	2.12E+02	2.14E+02	2.14E+02	2.18E+02	 A	1
141	1	39	 c15.jpg	5	5.64E+00	2	9.04E-01	2.18E+02	2.20E+02	2.20E+02	2.25E+02	 A	1
141	1	40	 c21.jpg	1	4.55E+00	1	1.22E+00	2.25E+02	2.27E+02	2.27E+02	2.32E+02	 A	1
141	1	41	 c4.jpg	5	4.18E+00	1	9.57E-01	2.32E+02	2.34E+02	2.34E+02	2.38E+02	 A	1
141	1	42	 c7.jpg	5	4.55E+00	2	9.20E-01	2.38E+02	2.40E+02	2.40E+02	2.44E+02	 A	1
141	1	43	 c14.jpg	5	2.73E+00	2	7.56E-01	2.44E+02	2.46E+02	2.46E+02	2.49E+02	 A	1
141	1	44	 c20.jpg	5	2.36E+00	2	1.04E+00	2.49E+02	2.51E+02	2.51E+02	2.54E+02	 A	1
141	1	45	 c14.jpg	5	6	2	7.25E-01	2.54E+02	2.56E+02	2.56E+02	2.62E+02	 A	1
141	1	46	 c22.jpg	5	4.91E+00	2	9.76E-01	2.62E+02	2.64E+02	2.64E+02	2.68E+02	 A	1
141	1	47	 c24.jpg	5	3.82E+00	2	8.03E-01	2.68E+02	2.70E+02	2.70E+02	2.74E+02	 A	1
141	1	48	 c3.jpg	5	6	2	9.95E-01	2.74E+02	2.76E+02	2.76E+02	2.82E+02	 A	1
141	1	49	 c22.jpg	5	4.91E+00	2	7.34E-01	2.82E+02	2.84E+02	2.84E+02	2.89E+02	 A	1
141	1	50	 c5.jpg	5	4.55E+00	2	8.25E-01	2.89E+02	2.91E+02	2.91E+02	2.96E+02	 A	1
141	1	51	 c4.jpg	5	5.27E+00	 	 	2.96E+02	2.98E+02	2.98E+02	3.03E+02	 A	1
141	1	52	 c17.jpg	1	3.82E+00	1	9.51E-01	3.03E+02	3.05E+02	3.05E+02	3.09E+02	 A	1
