sub	trial	freqCond	stim	truePair	stimSide	paITI	paTrialStart	paTrialEnd	paITIStart	paITIEnd	
 112.000000	 1.000000	 5.000000	 c10.jpg	 s13.jpeg	 2.000000	 5.636364e+00	 6.817144e+03	 6.822144e+03	 6.822146e+03	 6.827783e+03
 112.000000	 2.000000	 1.000000	 c12.jpg	 s15.jpeg	 2.000000	 3.090909e+00	 6.827863e+03	 6.832863e+03	 6.832866e+03	 6.835957e+03
 112.000000	 3.000000	 5.000000	 c6.jpg	 s30.jpeg	 2.000000	 6	 6.836014e+03	 6.841015e+03	 6.841018e+03	 6.847018e+03
 112.000000	 4.000000	 5.000000	 c17.jpg	 s1.jpeg	 1.000000	 3.090909e+00	 6.847079e+03	 6.852079e+03	 6.852081e+03	 6.855173e+03
 112.000000	 5.000000	 1.000000	 c14.jpg	 s19.jpeg	 1.000000	 2.727273e+00	 6.855222e+03	 6.860223e+03	 6.860225e+03	 6.862953e+03
 112.000000	 6.000000	 1.000000	 c5.jpg	 s14.jpeg	 1.000000	 5.636364e+00	 6.863013e+03	 6.868013e+03	 6.868016e+03	 6.873652e+03
 112.000000	 7.000000	 5.000000	 c13.jpg	 s3.jpeg	 2.000000	 4.545455e+00	 6.873693e+03	 6.878693e+03	 6.878695e+03	 6.883240e+03
 112.000000	 8.000000	 1.000000	 c22.jpg	 s2.jpeg	 2.000000	 6	 6.883304e+03	 6.888304e+03	 6.888307e+03	 6.894307e+03
 112.000000	 9.000000	 5.000000	 c11.jpg	 s18.jpeg	 2.000000	 3.454545e+00	 6.894355e+03	 6.899355e+03	 6.899358e+03	 6.902813e+03
 112.000000	 10.000000	 1.000000	 c4.jpg	 s23.jpeg	 1.000000	 2	 6.902867e+03	 6.907867e+03	 6.907870e+03	 6.909870e+03
 112.000000	 11.000000	 1.000000	 c24.jpg	 s28.jpeg	 2.000000	 4.181818e+00	 6.909931e+03	 6.914932e+03	 6.914934e+03	 6.919116e+03
 112.000000	 12.000000	 1.000000	 c20.jpg	 s20.jpeg	 1.000000	 4.545455e+00	 6.919157e+03	 6.924157e+03	 6.924158e+03	 6.928704e+03
 112.000000	 13.000000	 1.000000	 c3.jpg	 s12.jpeg	 1.000000	 2.363636e+00	 6.928769e+03	 6.933770e+03	 6.933772e+03	 6.936136e+03
 112.000000	 14.000000	 5.000000	 c1.jpg	 s16.jpeg	 2.000000	 3.818182e+00	 6.936210e+03	 6.941210e+03	 6.941212e+03	 6.945031e+03
 112.000000	 15.000000	 5.000000	 c8.jpg	 s21.jpeg	 1.000000	 2	 6.945094e+03	 6.950095e+03	 6.950098e+03	 6.952098e+03
 112.000000	 16.000000	 1.000000	 c23.jpg	 s17.jpeg	 2.000000	 3.818182e+00	 6.952173e+03	 6.957173e+03	 6.957175e+03	 6.960994e+03
 112.000000	 17.000000	 5.000000	 c19.jpg	 s27.jpeg	 1.000000	 4.909091e+00	 6.961087e+03	 6.966087e+03	 6.966090e+03	 6.970999e+03
 112.000000	 18.000000	 5.000000	 c21.jpg	 s11.jpeg	 1.000000	 5.272727e+00	 6.971060e+03	 6.976060e+03	 6.976061e+03	 6.981334e+03
 112.000000	 19.000000	 1.000000	 c15.jpg	 s26.jpeg	 1.000000	 3.454545e+00	 6.981393e+03	 6.986393e+03	 6.986396e+03	 6.989850e+03
 112.000000	 20.000000	 5.000000	 c2.jpg	 s25.jpeg	 2.000000	 2.363636e+00	 6.989929e+03	 6.994929e+03	 6.994936e+03	 6.997299e+03
 112.000000	 21.000000	 5.000000	 c18.jpg	 s22.jpeg	 1.000000	 4.181818e+00	 6.997359e+03	 7.002359e+03	 7.002362e+03	 7.006543e+03
 112.000000	 22.000000	 1.000000	 c7.jpg	 s24.jpeg	 2.000000	 5.272727e+00	 7.006598e+03	 7.011598e+03	 7.011600e+03	 7.016873e+03
 112.000000	 23.000000	 1.000000	 c9.jpg	 s29.jpeg	 2.000000	 4.909091e+00	 7.016925e+03	 7.021925e+03	 7.021928e+03	 7.026838e+03
 112.000000	 24.000000	 5.000000	 c16.jpg	 s10.jpeg	 1.000000	 2.727273e+00	 7.026898e+03	 7.031898e+03	 7.031901e+03	 7.034629e+03
 112.000000	 0.000000	 	 beginningITI	 	 	 3	 	 	 6.814092e+03	 6.817093e+03
 112.000000	 25.000000	 	 endingITI	 	 	 3	 	 	 7.034658e+03	 7.037659e+03
 112.000000	 26.000000	 	 endScreen	 	 	 6	 	 	 7.037688e+03	 7.043690e+03
