sub	trial	stim	freqCond	truePair	foilLowFreq	foilHighFreq	foilNovel	truePairPos	foilLowFreqPos	foilHighFreqPos	foilNovelPos	memResp	memRT	memTrialStart	memTrialEnd	memTrialITI	memTrialITIStart	memTrialITIEnd	block	
 186.000000	 1.000000	 c20.jpg	 1.000000	 s13.jpeg	 s15.jpeg	 s12.jpeg	 s35.jpeg	 4.000000	 3.000000	 2.000000	 1.000000	 1.000000	 2.918271e+00	 1.434444e+04	 1.435045e+04	 4.181818e+00	 1.435045e+04	 1.435463e+04	 2.000000
 186.000000	 2.000000	 c8.jpg	 5.000000	 s12.jpeg	 s20.jpeg	 s23.jpeg	 s6.jpeg	 2.000000	 3.000000	 4.000000	 1.000000	 4.000000	 4.496065e+00	 1.435471e+04	 1.436071e+04	 2.363636e+00	 1.436071e+04	 1.436308e+04	 2.000000
 186.000000	 3.000000	 c14.jpg	 1.000000	 s15.jpeg	 s3.jpeg	 s30.jpeg	 s36.jpeg	 4.000000	 3.000000	 2.000000	 1.000000	 4.000000	 3.208548e+00	 1.436313e+04	 1.436914e+04	 5.636364e+00	 1.436914e+04	 1.437478e+04	 2.000000
 186.000000	 4.000000	 c16.jpg	 5.000000	 s2.jpeg	 s24.jpeg	 s25.jpeg	 s35.jpeg	 2.000000	 4.000000	 1.000000	 3.000000	 2.000000	 2.829889e+00	 1.437484e+04	 1.438084e+04	 3.818182e+00	 1.438085e+04	 1.438467e+04	 2.000000
 186.000000	 5.000000	 c3.jpg	 1.000000	 s27.jpeg	 s29.jpeg	 s19.jpeg	 s31.jpeg	 3.000000	 2.000000	 1.000000	 4.000000	 3.000000	 4.029881e+00	 1.438474e+04	 1.439074e+04	 2.363636e+00	 1.439075e+04	 1.439311e+04	 2.000000
 186.000000	 6.000000	 c11.jpg	 5.000000	 s14.jpeg	 s10.jpeg	 s21.jpeg	 s8.jpeg	 1.000000	 3.000000	 4.000000	 2.000000	 2.000000	 6.870752e-01	 1.439317e+04	 1.439917e+04	 5.272727e+00	 1.439917e+04	 1.440445e+04	 2.000000
 186.000000	 7.000000	 c1.jpg	 5.000000	 s18.jpeg	 s27.jpeg	 s21.jpeg	 s9.jpeg	 4.000000	 3.000000	 1.000000	 2.000000	 3.000000	 2.428489e+00	 1.440451e+04	 1.441051e+04	 4.181818e+00	 1.441052e+04	 1.441470e+04	 2.000000
 186.000000	 8.000000	 c5.jpg	 1.000000	 s3.jpeg	 s28.jpeg	 s17.jpeg	 s34.jpeg	 1.000000	 3.000000	 4.000000	 2.000000	 1.000000	 5.582496e+00	 1.441475e+04	 1.442075e+04	 4.545455e+00	 1.442076e+04	 1.442530e+04	 2.000000
 186.000000	 9.000000	 c12.jpg	 1.000000	 s10.jpeg	 s22.jpeg	 s18.jpeg	 s9.jpeg	 3.000000	 1.000000	 4.000000	 2.000000	 1.000000	 4.034313e+00	 1.442536e+04	 1.443136e+04	 3.818182e+00	 1.443137e+04	 1.443519e+04	 2.000000
 186.000000	 10.000000	 c23.jpg	 1.000000	 s24.jpeg	 s22.jpeg	 s12.jpeg	 s4.jpeg	 4.000000	 2.000000	 3.000000	 1.000000	 3.000000	 4.243713e+00	 1.443525e+04	 1.444125e+04	 2.727273e+00	 1.444125e+04	 1.444398e+04	 2.000000
 186.000000	 11.000000	 c15.jpg	 1.000000	 s28.jpeg	 s10.jpeg	 s16.jpeg	 s32.jpeg	 2.000000	 1.000000	 4.000000	 3.000000	 1.000000	 2.820455e+00	 1.444404e+04	 1.445004e+04	 3.090909e+00	 1.445004e+04	 1.445313e+04	 2.000000
 186.000000	 12.000000	 c9.jpg	 1.000000	 s20.jpeg	 s11.jpeg	 s19.jpeg	 s4.jpeg	 2.000000	 1.000000	 4.000000	 3.000000	 3.000000	 1.718878e+00	 1.445318e+04	 1.445918e+04	 4.909091e+00	 1.445919e+04	 1.446410e+04	 2.000000
