sub	trial	freqCond	stim	truePair	stimSide	paITI	paTrialStart	paTrialEnd	paITIStart	paITIEnd	
 118.000000	 1.000000	 1.000000	 p15.jpg	 f11.jpg	 2.000000	 5.272727e+00	 1.556013e+05	 1.556063e+05	 1.556063e+05	 1.556116e+05
 118.000000	 2.000000	 1.000000	 p24.jpg	 f29.jpg	 1.000000	 2.727273e+00	 1.556117e+05	 1.556167e+05	 1.556167e+05	 1.556194e+05
 118.000000	 3.000000	 5.000000	 p8.jpg	 f25.jpg	 2.000000	 6	 1.556194e+05	 1.556244e+05	 1.556244e+05	 1.556304e+05
 118.000000	 4.000000	 1.000000	 p16.jpg	 f18.jpg	 2.000000	 2.363636e+00	 1.556305e+05	 1.556355e+05	 1.556355e+05	 1.556379e+05
 118.000000	 5.000000	 5.000000	 p6.jpg	 f12.jpg	 1.000000	 4.909091e+00	 1.556379e+05	 1.556429e+05	 1.556429e+05	 1.556478e+05
 118.000000	 6.000000	 5.000000	 p14.jpg	 f23.jpg	 2.000000	 3.818182e+00	 1.556479e+05	 1.556529e+05	 1.556529e+05	 1.556567e+05
 118.000000	 7.000000	 1.000000	 p1.jpg	 f1.jpg	 1.000000	 2	 1.556567e+05	 1.556617e+05	 1.556617e+05	 1.556637e+05
 118.000000	 8.000000	 1.000000	 p17.jpg	 f27.jpg	 1.000000	 4.909091e+00	 1.556638e+05	 1.556688e+05	 1.556688e+05	 1.556737e+05
 118.000000	 9.000000	 5.000000	 p13.jpg	 f2.jpg	 1.000000	 5.272727e+00	 1.556737e+05	 1.556787e+05	 1.556787e+05	 1.556840e+05
 118.000000	 10.000000	 1.000000	 p18.jpg	 f24.jpg	 2.000000	 6	 1.556841e+05	 1.556891e+05	 1.556891e+05	 1.556951e+05
 118.000000	 11.000000	 5.000000	 p4.jpg	 f20.jpg	 1.000000	 5.636364e+00	 1.556951e+05	 1.557001e+05	 1.557001e+05	 1.557058e+05
 118.000000	 12.000000	 1.000000	 p12.jpg	 f28.jpg	 2.000000	 4.181818e+00	 1.557058e+05	 1.557108e+05	 1.557108e+05	 1.557150e+05
 118.000000	 13.000000	 5.000000	 p11.jpg	 f21.jpg	 1.000000	 4.545455e+00	 1.557150e+05	 1.557200e+05	 1.557200e+05	 1.557246e+05
 118.000000	 14.000000	 5.000000	 p3.jpg	 f16.jpg	 1.000000	 3.454545e+00	 1.557246e+05	 1.557296e+05	 1.557296e+05	 1.557331e+05
 118.000000	 15.000000	 5.000000	 p9.jpg	 f19.jpg	 1.000000	 2.363636e+00	 1.557331e+05	 1.557381e+05	 1.557381e+05	 1.557405e+05
 118.000000	 16.000000	 1.000000	 p20.jpg	 f13.jpg	 1.000000	 3.818182e+00	 1.557405e+05	 1.557455e+05	 1.557456e+05	 1.557494e+05
 118.000000	 17.000000	 1.000000	 p21.jpg	 f30.jpg	 2.000000	 4.545455e+00	 1.557494e+05	 1.557544e+05	 1.557544e+05	 1.557590e+05
 118.000000	 18.000000	 5.000000	 p23.jpg	 f26.jpg	 2.000000	 2	 1.557590e+05	 1.557640e+05	 1.557640e+05	 1.557660e+05
 118.000000	 19.000000	 5.000000	 p7.jpg	 f10.jpg	 2.000000	 3.090909e+00	 1.557661e+05	 1.557711e+05	 1.557711e+05	 1.557742e+05
 118.000000	 20.000000	 5.000000	 p2.jpg	 f15.jpg	 2.000000	 2.727273e+00	 1.557742e+05	 1.557792e+05	 1.557792e+05	 1.557819e+05
 118.000000	 21.000000	 1.000000	 p19.jpg	 f17.jpg	 2.000000	 3.454545e+00	 1.557820e+05	 1.557870e+05	 1.557870e+05	 1.557905e+05
 118.000000	 22.000000	 1.000000	 p5.jpg	 f14.jpg	 1.000000	 3.090909e+00	 1.557905e+05	 1.557955e+05	 1.557955e+05	 1.557986e+05
 118.000000	 23.000000	 5.000000	 p10.jpg	 f22.jpg	 2.000000	 4.181818e+00	 1.557986e+05	 1.558036e+05	 1.558037e+05	 1.558078e+05
 118.000000	 24.000000	 1.000000	 p22.jpg	 f3.jpg	 1.000000	 5.636364e+00	 1.558079e+05	 1.558129e+05	 1.558129e+05	 1.558185e+05
 118.000000	 0.000000	 	 beginningITI	 	 	 3	 	 	 1.555983e+05	 1.556013e+05
 118.000000	 25.000000	 	 endingITI	 	 	 3	 	 	 1.558185e+05	 1.558215e+05
 118.000000	 26.000000	 	 endScreen	 	 	 6	 	 	 1.558216e+05	 1.558276e+05
