sub	trial	stim	freqCond	truePair	foilLowFreq	foilHighFreq	foilNovel	truePairPos	foilLowFreqPos	foilHighFreqPos	foilNovelPos	memResp	memRT	memTrialStart	memTrialEnd	memTrialITI	memTrialITIStart	memTrialITIEnd	block	
 136.000000	 21.000000	 c12.jpg	 1.000000	 s3.jpeg	 s12.jpeg	 s1.jpeg	 s33.jpeg	 3.000000	 4.000000	 1.000000	 2.000000	 4.000000	 3.333330e+00	 5.482624e+03	 5.488624e+03	 2.363636e+00	 5.488627e+03	 5.490990e+03	 2.000000
 136.000000	 22.000000	 c2.jpg	 5.000000	 s23.jpeg	 s19.jpeg	 s17.jpeg	 s4.jpeg	 4.000000	 1.000000	 3.000000	 2.000000	 3.000000	 4.524250e+00	 5.491053e+03	 5.497053e+03	 4.181818e+00	 5.497058e+03	 5.501240e+03	 2.000000
 136.000000	 23.000000	 c6.jpg	 5.000000	 s21.jpeg	 s16.jpeg	 s15.jpeg	 s6.jpeg	 1.000000	 4.000000	 2.000000	 3.000000	 1.000000	 1.304594e+00	 5.501316e+03	 5.507316e+03	 6	 5.507320e+03	 5.513320e+03	 2.000000
 136.000000	 24.000000	 c5.jpg	 1.000000	 s22.jpeg	 s12.jpeg	 s28.jpeg	 s6.jpeg	 1.000000	 2.000000	 4.000000	 3.000000	 1.000000	 2.048063e+00	 5.513390e+03	 5.519390e+03	 2.727273e+00	 5.519396e+03	 5.522124e+03	 2.000000
 136.000000	 0.000000	 beginningITI	 	 	 	 	 	 	 	 	 	 	 	 	 	 3	 5.277247e+03	 5.280248e+03	 2.000000
 0.000000	 
 136.000000	 25.000000	 endingITI	 	 	 	 	 	 	 	 	 	 	 	 	 	 3	 5.522141e+03	 5.525142e+03	 2.000000
 0.000000	 
 136.000000	 26.000000	 endScreen	 	 	 	 	 	 	 	 	 	 	 	 	 	 9	 5.525182e+03	 5.534183e+03	 2.000000
 	 
