sub	trial	freqCond	stim	truePair	stimSide	paITI	paTrialStart	paTrialEnd	paITIStart	paITIEnd	
 202.000000	 1.000000	 1.000000	 c15.jpg	 s3.jpeg	 2.000000	 4.181818e+00	 2.512084e+04	 2.512584e+04	 2.512584e+04	 2.513002e+04
 202.000000	 2.000000	 1.000000	 c5.jpg	 s22.jpeg	 2.000000	 2.727273e+00	 2.513008e+04	 2.513508e+04	 2.513509e+04	 2.513782e+04
 202.000000	 3.000000	 5.000000	 c16.jpg	 s12.jpeg	 1.000000	 3.454545e+00	 2.513786e+04	 2.514286e+04	 2.514286e+04	 2.514632e+04
 202.000000	 4.000000	 1.000000	 c24.jpg	 s14.jpeg	 2.000000	 3.090909e+00	 2.514636e+04	 2.515136e+04	 2.515137e+04	 2.515446e+04
 202.000000	 5.000000	 5.000000	 c6.jpg	 s17.jpeg	 2.000000	 4.545455e+00	 2.515449e+04	 2.515949e+04	 2.515949e+04	 2.516404e+04
 202.000000	 6.000000	 1.000000	 c9.jpg	 s25.jpeg	 1.000000	 2	 2.516409e+04	 2.516909e+04	 2.516909e+04	 2.517109e+04
 202.000000	 7.000000	 5.000000	 c8.jpg	 s16.jpeg	 1.000000	 2.727273e+00	 2.517113e+04	 2.517613e+04	 2.517613e+04	 2.517886e+04
 202.000000	 8.000000	 1.000000	 c12.jpg	 s29.jpeg	 1.000000	 5.272727e+00	 2.517893e+04	 2.518393e+04	 2.518394e+04	 2.518921e+04
 202.000000	 9.000000	 5.000000	 c13.jpg	 s18.jpeg	 2.000000	 3.818182e+00	 2.518927e+04	 2.519427e+04	 2.519427e+04	 2.519809e+04
 202.000000	 10.000000	 5.000000	 c18.jpg	 s15.jpeg	 2.000000	 6	 2.519813e+04	 2.520313e+04	 2.520314e+04	 2.520914e+04
 202.000000	 11.000000	 1.000000	 c7.jpg	 s20.jpeg	 2.000000	 5.636364e+00	 2.520918e+04	 2.521418e+04	 2.521419e+04	 2.521982e+04
 202.000000	 12.000000	 1.000000	 c20.jpg	 s30.jpeg	 1.000000	 2.363636e+00	 2.521987e+04	 2.522487e+04	 2.522487e+04	 2.522724e+04
 202.000000	 13.000000	 1.000000	 c22.jpg	 s23.jpeg	 2.000000	 3.818182e+00	 2.522729e+04	 2.523229e+04	 2.523229e+04	 2.523611e+04
 202.000000	 14.000000	 5.000000	 c10.jpg	 s13.jpeg	 1.000000	 5.272727e+00	 2.523615e+04	 2.524115e+04	 2.524115e+04	 2.524643e+04
 202.000000	 15.000000	 5.000000	 c21.jpg	 s10.jpeg	 1.000000	 4.181818e+00	 2.524647e+04	 2.525147e+04	 2.525147e+04	 2.525565e+04
 202.000000	 16.000000	 1.000000	 c14.jpg	 s11.jpeg	 1.000000	 4.909091e+00	 2.525570e+04	 2.526070e+04	 2.526070e+04	 2.526561e+04
 202.000000	 17.000000	 1.000000	 c3.jpg	 s26.jpeg	 2.000000	 3.454545e+00	 2.526567e+04	 2.527067e+04	 2.527067e+04	 2.527413e+04
 202.000000	 18.000000	 5.000000	 c11.jpg	 s1.jpeg	 2.000000	 2.363636e+00	 2.527417e+04	 2.527917e+04	 2.527917e+04	 2.528153e+04
 202.000000	 19.000000	 5.000000	 c17.jpg	 s19.jpeg	 1.000000	 4.909091e+00	 2.528157e+04	 2.528657e+04	 2.528658e+04	 2.529149e+04
 202.000000	 20.000000	 1.000000	 c4.jpg	 s21.jpeg	 1.000000	 6	 2.529153e+04	 2.529653e+04	 2.529653e+04	 2.530253e+04
 202.000000	 21.000000	 5.000000	 c19.jpg	 s24.jpeg	 2.000000	 3.090909e+00	 2.530257e+04	 2.530757e+04	 2.530758e+04	 2.531067e+04
 202.000000	 22.000000	 5.000000	 c2.jpg	 s28.jpeg	 1.000000	 2	 2.531072e+04	 2.531572e+04	 2.531572e+04	 2.531772e+04
 202.000000	 23.000000	 5.000000	 c1.jpg	 s2.jpeg	 2.000000	 5.636364e+00	 2.531777e+04	 2.532277e+04	 2.532278e+04	 2.532841e+04
 202.000000	 24.000000	 1.000000	 c23.jpg	 s27.jpeg	 1.000000	 4.545455e+00	 2.532846e+04	 2.533346e+04	 2.533347e+04	 2.533801e+04
 202.000000	 0.000000	 	 beginningITI	 	 	 3	 	 	 2.511779e+04	 2.512080e+04
 202.000000	 25.000000	 	 endingITI	 	 	 3	 	 	 2.533803e+04	 2.534103e+04
 202.000000	 26.000000	 	 endScreen	 	 	 6	 	 	 2.534105e+04	 2.534705e+04
