sub	trial	stim	freqReport	freqReportRT	freqReportTrialStart	freqReportTrialEnd	freqReportITI	freqReportITITrialStart	freqReportITITrialEnd	block	
 147.000000	 1.000000	 p17.jpg	 2.000000	 3.046343e+00	 1.574529e+05	 1.573797e+05	 2.363636e+00	 1.574589e+05	 1.574612e+05	 2.000000
 147.000000	 2.000000	 p18.jpg	 4.000000	 3.612441e+00	 1.574613e+05	 1.573797e+05	 3.090909e+00	 1.574673e+05	 1.574704e+05	 2.000000
 147.000000	 3.000000	 p4.jpg	 4.000000	 1.949587e+00	 1.574704e+05	 1.573797e+05	 2	 1.574764e+05	 1.574784e+05	 2.000000
 147.000000	 4.000000	 p2.jpg	 5.000000	 4.395194e+00	 1.574784e+05	 1.573797e+05	 2.363636e+00	 1.574845e+05	 1.574868e+05	 2.000000
 147.000000	 5.000000	 p5.jpg	 3.000000	 4.304398e+00	 1.574869e+05	 1.573797e+05	 2.727273e+00	 1.574929e+05	 1.574956e+05	 2.000000
 147.000000	 6.000000	 p14.jpg	 4.000000	 1.743295e+00	 1.574956e+05	 1.573797e+05	 4.545455e+00	 1.575016e+05	 1.575062e+05	 2.000000
 147.000000	 7.000000	 p21.jpg	 3.000000	 3.767314e+00	 1.575062e+05	 1.573797e+05	 3.818182e+00	 1.575122e+05	 1.575160e+05	 2.000000
 147.000000	 8.000000	 p11.jpg	 2.000000	 3.369361e+00	 1.575161e+05	 1.573797e+05	 2.727273e+00	 1.575221e+05	 1.575248e+05	 2.000000
 147.000000	 9.000000	 p6.jpg	 4.000000	 2.745111e+00	 1.575248e+05	 1.573797e+05	 3.090909e+00	 1.575308e+05	 1.575339e+05	 2.000000
 147.000000	 10.000000	 p10.jpg	 	 	 1.575340e+05	 1.573797e+05	 4.181818e+00	 1.575400e+05	 1.575442e+05	 2.000000
 147.000000	 11.000000	 p7.jpg	 4.000000	 2.248283e+00	 1.575442e+05	 1.573797e+05	 4.909091e+00	 1.575502e+05	 1.575551e+05	 2.000000
 147.000000	 12.000000	 p12.jpg	 3.000000	 3.349510e+00	 1.575551e+05	 1.573797e+05	 4.181818e+00	 1.575611e+05	 1.575653e+05	 2.000000
 147.000000	 13.000000	 p8.jpg	 4.000000	 3.891856e+00	 1.575654e+05	 1.573797e+05	 6	 1.575714e+05	 1.575774e+05	 2.000000
 147.000000	 14.000000	 p3.jpg	 5.000000	 1.794007e+00	 1.575774e+05	 1.573797e+05	 3.454545e+00	 1.575834e+05	 1.575869e+05	 2.000000
 147.000000	 15.000000	 p1.jpg	 	 	 1.575869e+05	 1.573797e+05	 4.545455e+00	 1.575929e+05	 1.575975e+05	 2.000000
 147.000000	 16.000000	 p16.jpg	 3.000000	 3.346175e+00	 1.575975e+05	 1.573797e+05	 5.636364e+00	 1.576035e+05	 1.576091e+05	 2.000000
 147.000000	 17.000000	 p20.jpg	 1.000000	 4.956886e+00	 1.576092e+05	 1.573797e+05	 3.454545e+00	 1.576152e+05	 1.576186e+05	 2.000000
 147.000000	 18.000000	 p15.jpg	 2.000000	 4.165063e+00	 1.576187e+05	 1.573797e+05	 2	 1.576247e+05	 1.576267e+05	 2.000000
 147.000000	 19.000000	 p19.jpg	 3.000000	 4.105191e+00	 1.576267e+05	 1.573797e+05	 6	 1.576327e+05	 1.576387e+05	 2.000000
 147.000000	 20.000000	 p13.jpg	 5.000000	 2.037970e+00	 1.576387e+05	 1.573797e+05	 5.272727e+00	 1.576447e+05	 1.576500e+05	 2.000000
 147.000000	 21.000000	 p9.jpg	 4.000000	 3.471255e+00	 1.576501e+05	 1.573797e+05	 3.818182e+00	 1.576561e+05	 1.576599e+05	 2.000000
 147.000000	 22.000000	 p22.jpg	 2.000000	 3.020671e+00	 1.576599e+05	 1.573797e+05	 5.272727e+00	 1.576659e+05	 1.576712e+05	 2.000000
 147.000000	 23.000000	 p23.jpg	 5.000000	 3.995486e+00	 1.576712e+05	 1.573797e+05	 5.636364e+00	 1.576772e+05	 1.576829e+05	 2.000000
 147.000000	 24.000000	 p24.jpg	 3.000000	 4.820536e+00	 1.576829e+05	 1.573797e+05	 4.909091e+00	 1.576889e+05	 1.576938e+05	 2.000000
 147.000000	 0.000000	 beginningITI	 	 	 	 	 3	 1.574498e+05	 1.574528e+05	 2.000000
 147.000000	 25.000000	 endingITI	 	 	 	 	 3	 1.576938e+05	 1.576968e+05	 2.000000
 147.000000	 26.000000	 endScreen	 	 	 	 	 9	 1.576969e+05	 1.577059e+05	 2.000000
